Frame,LEFT_HIP_X,LEFT_HIP_Y,LEFT_HIP_Z,LEFT_KNEE_X,LEFT_KNEE_Y,LEFT_KNEE_Z,LEFT_ANKLE_X,LEFT_ANKLE_Y,LEFT_ANKLE_Z,LEFT_HEEL_X,LEFT_HEEL_Y,LEFT_HEEL_Z,LEFT_FOOT_INDEX_X,LEFT_FOOT_INDEX_Y,LEFT_FOOT_INDEX_Z,RIGHT_HIP_X,RIGHT_HIP_Y,RIGHT_HIP_Z,RIGHT_KNEE_X,RIGHT_KNEE_Y,RIGHT_KNEE_Z,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,RIGHT_ANKLE_Z,RIGHT_HEEL_X,RIGHT_HEEL_Y,RIGHT_HEEL_Z,RIGHT_FOOT_INDEX_X,RIGHT_FOOT_INDEX_Y,RIGHT_FOOT_INDEX_Z
1,0.6413014531135559,1.4915767908096313,-0.017153270542621613,0.635097861289978,2.0213236808776855,-0.09847422689199448,0.6476208567619324,2.513546943664551,0.27512475848197937,0.6529637575149536,2.5955300331115723,0.28273555636405945,0.6222313642501831,2.648280620574951,-0.18440942466259003,0.39006197452545166,1.4975863695144653,0.02237725630402565,0.40885791182518005,2.037348508834839,0.06200914829969406,0.4217100143432617,2.513699531555176,0.38258370757102966,0.4172348082065582,2.5893149375915527,0.3976498246192932,0.4607822000980377,2.6595656871795654,-0.10331277549266815
2,0.6400455236434937,1.5050150156021118,-0.01746314764022827,0.6339212656021118,2.029209613800049,-0.14472374320030212,0.6438478827476501,2.5231244564056396,0.24982726573944092,0.6482424736022949,2.6062123775482178,0.25327998399734497,0.6161418557167053,2.6619653701782227,-0.28843188285827637,0.39002758264541626,1.5104063749313354,0.022510619834065437,0.40885838866233826,2.0414445400238037,-0.1172393411397934,0.4202652871608734,2.523024559020996,0.12354190647602081,0.41517600417137146,2.600939989089966,0.12617959082126617,0.46000903844833374,2.6672110557556152,-0.45330172777175903
3,0.6398281455039978,1.5119572877883911,-0.017468538135290146,0.6365389823913574,2.0336220264434814,-0.19788925349712372,0.6458995342254639,2.530073881149292,0.1581091284751892,0.6499089002609253,2.614267110824585,0.15912726521492004,0.6174129247665405,2.6715095043182373,-0.3737475275993347,0.390064537525177,1.519718050956726,0.022503621876239777,0.4096440374851227,2.047443389892578,-0.15281198918819427,0.4222745895385742,2.529533624649048,0.036094553768634796,0.41761913895606995,2.6088764667510986,0.03339564800262451,0.46354708075523376,2.672879457473755,-0.5253373384475708
4,0.6365570425987244,1.5132958889007568,-0.00917116366326809,0.6365243196487427,2.036491632461548,-0.14201930165290833,0.6483675241470337,2.532832145690918,0.2865832448005676,0.6516984105110168,2.6166598796844482,0.2933081388473511,0.6318167448043823,2.67269229888916,-0.23354342579841614,0.3900609612464905,1.5241358280181885,0.013224324211478233,0.4130244851112366,2.053187608718872,-0.1097576767206192,0.4317047595977783,2.5359182357788086,0.14008423686027527,0.42502957582473755,2.614053249359131,0.1455746293067932,0.48347729444503784,2.6777260303497314,-0.40114742517471313
5,0.6367248296737671,1.5129934549331665,-0.009453472681343555,0.6375967860221863,2.0361504554748535,-0.14205358922481537,0.6493106484413147,2.532386302947998,0.2875095307826996,0.6522061824798584,2.615847587585449,0.29494526982307434,0.6338555812835693,2.6725027561187744,-0.23283202946186066,0.3913942575454712,1.5258560180664062,0.013609739020466805,0.4166414141654968,2.0550458431243896,-0.08270766586065292,0.4356110990047455,2.538029909133911,0.1780761331319809,0.42834505438804626,2.6158668994903564,0.1844128519296646,0.4866863787174225,2.6791303157806396,-0.372313916683197
6,0.6377143263816833,1.5122320652008057,0.02600029483437538,0.6398149132728577,2.0356709957122803,-0.007965355180203915,0.6505698561668396,2.531841516494751,0.46586984395980835,0.6523767709732056,2.6143112182617188,0.4771818220615387,0.6459676623344421,2.6717889308929443,-0.018423976376652718,0.39317888021469116,1.5253533124923706,-0.022298384457826614,0.4213221073150635,2.05582594871521,-0.0918632298707962,0.43876004219055176,2.538361072540283,0.19964566826820374,0.4295995831489563,2.6151187419891357,0.2090528905391693,0.49679499864578247,2.6826043128967285,-0.34014204144477844
7,0.6388313174247742,1.5117307901382446,0.02065974287688732,0.6435059905052185,2.035578489303589,-0.018807027488946915,0.6551252603530884,2.5314221382141113,0.3909018635749817,0.656497597694397,2.6141226291656494,0.4007093012332916,0.6483181715011597,2.6713974475860596,-0.03226832300424576,0.39403095841407776,1.5250798463821411,-0.01665729098021984,0.4264580309391022,2.055535316467285,-0.13480210304260254,0.4410368502140045,2.540510654449463,0.13092254102230072,0.4310116171836853,2.620631694793701,0.1361037939786911,0.49945417046546936,2.682863712310791,-0.4332663118839264
8,0.6391420960426331,1.511154055595398,0.016759062185883522,0.6433209180831909,2.0354151725769043,-0.04211549460887909,0.652715802192688,2.5309829711914062,0.4074222147464752,0.653674304485321,2.6139066219329834,0.41823163628578186,0.6467998027801514,2.669895648956299,-0.0767206996679306,0.39407607913017273,1.5245518684387207,-0.012632799334824085,0.42578959465026855,2.0556766986846924,-0.11382132768630981,0.4386266767978668,2.5403945446014404,0.16233396530151367,0.42803898453712463,2.6206088066101074,0.1692657321691513,0.49836573004722595,2.6826438903808594,-0.399402379989624
9,0.6391613483428955,1.5109198093414307,0.014422012493014336,0.6440839171409607,2.0352025032043457,-0.030570950359106064,0.6535993814468384,2.5306994915008545,0.45351487398147583,0.6543519496917725,2.6137592792510986,0.46740975975990295,0.647736668586731,2.669422149658203,-0.03610905259847641,0.3940637707710266,1.5247074365615845,-0.010230998508632183,0.425703227519989,2.0575413703918457,-0.06419011205434799,0.43891340494155884,2.5414624214172363,0.2619306445121765,0.4283890128135681,2.622504711151123,0.2743452787399292,0.4976423680782318,2.6823322772979736,-0.29148900508880615
10,0.6392158269882202,1.5092345476150513,0.016225432977080345,0.6439748406410217,2.033085823059082,-0.04139840602874756,0.6533705592155457,2.528935670852661,0.41172534227371216,0.6537967920303345,2.612955331802368,0.4226771295070648,0.6469421982765198,2.666184902191162,-0.07256990671157837,0.39409464597702026,1.5244107246398926,-0.011977437883615494,0.4254612922668457,2.057377815246582,-0.08118676394224167,0.43859758973121643,2.5412917137145996,0.20926663279533386,0.4281529486179352,2.6229259967803955,0.2178720235824585,0.4972657561302185,2.680225372314453,-0.33127346634864807
