time,ref_0,Velocity_0,Position_0,ref_1,Velocity_1,Position_1,current_0,current_1
0.0002734661102294922,-0.02151499682989172,-0.12598216304562854,1.1086463928222656e-05,-0.011362316664425847,-1.021838587998754,-4.649162292480469e-06,-16.4570255279541,-13.548842430114746
0.064849853515625,-0.02151499682989172,-0.7773904541185004,-0.014955759048461914,-0.011362316664425847,-0.023168312618930285,-0.014931976795196533,-6.98707914352417,2.372530937194824
0.13867449760437012,-0.022181616799935015,-0.10627385941853233,-0.022781968116760254,-0.011524452293465135,-0.175990589777331,-0.015117734670639038,5.189175128936768,1.6587066650390625
0.2118213176727295,-0.022693427020648728,-0.13623437486854523,-0.020664215087890625,-0.01158131901416491,0.006160286589234679,-0.013865917921066284,-0.41531914472579956,-1.0151385068893433
0.2858855724334717,-0.022878808708234485,0.0426863988598517,-0.019224107265472412,-0.012310021327990755,-0.39175345145228585,-0.011746793985366821,-5.428443431854248,-5.413929462432861
0.3598322868347168,-0.023666561805611823,-0.08427151298963106,-0.018905282020568848,-0.012460371525203873,-0.15469052594989044,-0.014447301626205444,-6.873937129974365,-1.3299156427383423
0.43323659896850586,-0.024878911924300213,-0.20411377374654144,-0.020018458366394043,-0.012754759221996526,-0.022232066991970494,-0.015191048383712769,-6.229240894317627,-0.5608860850334167
0.5064504146575928,-0.025576646189441988,-0.012459825424598642,-0.021959424018859863,-0.012792863201237445,0.07235435410070042,-0.015337049961090088,-4.890075206756592,-1.0646507740020752
0.579648494720459,-0.02699644259053394,-0.10192018010459934,-0.022034823894500732,-0.013155559074289296,0.09063496086420589,-0.015210270881652832,-8.06821346282959,-3.373046398162842
0.6529641151428223,-0.029738159984491006,-0.6561438973355952,-0.02323073148727417,-0.013681098911727215,-0.06916253017699375,-0.014400839805603027,-8.787603378295898,-3.9557366371154785
0.7260956764221191,-0.032883903566066984,-0.689287769339472,-0.026965737342834473,-0.016477938609166194,-0.20297859613040864,-0.015473335981369019,-7.127001762390137,-2.342231035232544
0.7990994453430176,-0.04194972370825391,-1.8334068343994891,-0.029762744903564453,-0.02183132958481155,-0.1933585404679049,-0.01895695924758911,-17.4635066986084,-3.238297939300537
0.8725104331970215,-0.054261771126283075,-1.8700617097936072,-0.035383403301239014,-0.02734357177273308,-1.7133895033101967,-0.02425074577331543,-31.197492599487305,-0.4270908534526825
0.945737361907959,-0.06560286825879635,-1.6950264874454501,-0.046495258808135986,-0.036354982899025945,-4.104500407271327,-0.030480802059173584,-31.05559730529785,-0.9923273324966431
1.019056797027588,-0.08242201362198465,-2.110354781821714,-0.059161245822906494,-0.04041816321089917,-0.8530998586905197,-0.03912383317947388,-34.05995178222656,-2.363375186920166
1.0923058986663818,-0.09417559807176133,-1.8859314451174976,-0.07404118776321411,-0.04183335985202831,-0.3974184320157507,-0.04263368248939514,-31.59657096862793,-3.3787717819213867
1.1654539108276367,-0.12412968938243574,-1.9349450524452645,-0.08662551641464233,-0.04348883862253437,-0.053995510478315745,-0.04295867681503296,-34.76032257080078,-8.165667533874512
1.2386271953582764,-0.1425388474936247,-1.6249468597762362,-0.10209238529205322,-0.04693510668435826,-0.647144493445729,-0.04306679964065552,-37.346656799316406,-10.036309242248535
1.3118133544921875,-0.1621417408485848,-1.9380347354286764,-0.12313032150268555,-0.04894049365269953,-0.20789456263728875,-0.04657498002052307,-37.38358688354492,-12.337841987609863
1.3848497867584229,-0.1842058799976328,-1.97787292056328,-0.14560669660568237,-0.049378239405836806,0.019571653912229932,-0.04884821176528931,-36.89894104003906,-9.367197036743164
1.458127737045288,-0.19386172781544458,-1.8266188945116897,-0.16765040159225464,-0.051066209747193884,0.14009271012083832,-0.04854854941368103,-37.795955657958984,-14.254420280456543
1.5311932563781738,-0.19439628322116548,-0.9610395253708967,-0.1859586238861084,-0.04904062370185821,0.3634393625254034,-0.04778414964675903,-10.003806114196777,-12.76657485961914
1.6045217514038086,-0.19268990122593938,0.5739243434640121,-0.1909223198890686,-0.047492029099651056,0.08599986292520047,-0.04691368341445923,-2.62329363822937,-9.948203086853027
1.677685022354126,-0.18223911667719497,2.592283159067327,-0.1846281886100769,-0.04625393679012802,0.24109255090675377,-0.04696330428123474,-5.8793745040893555,-6.594273090362549
1.7507541179656982,-0.16925058249913044,2.397726757869429,-0.16566425561904907,-0.04596081163342475,0.19828173964176884,-0.0455361008644104,-22.65667152404785,-10.220754623413086
1.823845386505127,-0.13965767436974091,2.8978810814074336,-0.14330464601516724,-0.04525725714129737,0.006042611653315549,-0.043990373611450195,-14.973149299621582,-11.779622077941895
1.8970305919647217,-0.11316513322852573,3.393587946730952,-0.12014979124069214,-0.0429510873386161,-0.13161212720194806,-0.043662309646606445,-17.108154296875,-8.944025039672852
1.9701125621795654,-0.09078478477894435,3.0868666905594826,-0.09583884477615356,-0.043458366780050585,0.050328091887039315,-0.04316326975822449,-15.070280075073242,-8.370089530944824
2.0432238578796387,-0.0700164785746643,2.854625519639662,-0.07438308000564575,-0.03743955420053936,1.8636911579888393,-0.043657928705215454,-16.099111557006836,-0.5518138408660889
2.116262435913086,-0.053763748814437566,2.2075710015074805,-0.05526864528656006,-0.02713995936620394,5.277183404259476,-0.04090166091918945,-15.480308532714844,1.0059562921524048
2.189368963241577,-0.04122368224214228,1.5554606384933516,-0.03916966915130615,-0.02141881411683492,0.9979705996983802,-0.03114733099937439,-15.627918243408203,7.032858848571777
2.2624294757843018,-0.031478059481437524,0.9834479661552578,-0.02928096055984497,-0.016404994058359056,0.9820775513119789,-0.023671358823776245,-9.235894203186035,5.148824214935303
2.33538556098938,-0.026837396489630846,0.9923893214557388,-0.025216639041900635,-0.012941660572411372,0.21602342493988927,-0.018802762031555176,-4.996885776519775,2.066145420074463
2.4085328578948975,-0.025228516319511486,0.26706285781713607,-0.022605538368225098,-0.009856618668686132,0.20202622475746107,-0.015540093183517456,-5.115925312042236,1.7901623249053955
2.481513023376465,-0.024274541684805032,0.11543432473725353,-0.020822346210479736,-0.009455460929941586,0.13393616567605043,-0.012967169284820557,-6.7932610511779785,-0.6177930235862732
