Frame,LEFT_HIP_X,LEFT_HIP_Y,LEFT_HIP_Z,LEFT_KNEE_X,LEFT_KNEE_Y,LEFT_KNEE_Z,LEFT_ANKLE_X,LEFT_ANKLE_Y,LEFT_ANKLE_Z,LEFT_HEEL_X,LEFT_HEEL_Y,LEFT_HEEL_Z,LEFT_FOOT_INDEX_X,LEFT_FOOT_INDEX_Y,LEFT_FOOT_INDEX_Z,RIGHT_HIP_X,RIGHT_HIP_Y,RIGHT_HIP_Z,RIGHT_KNEE_X,RIGHT_KNEE_Y,RIGHT_KNEE_Z,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,RIGHT_ANKLE_Z,RIGHT_HEEL_X,RIGHT_HEEL_Y,RIGHT_HEEL_Z,RIGHT_FOOT_INDEX_X,RIGHT_FOOT_INDEX_Y,RIGHT_FOOT_INDEX_Z
1,0.3982829451560974,0.5042641162872314,0.1266700178384781,0.3761441111564636,0.7808278799057007,0.19424325227737427,0.31775757670402527,0.9782823324203491,0.30660295486450195,0.2915581464767456,0.982620894908905,0.30981603264808655,0.3854135274887085,1.036059856414795,0.23041734099388123,0.3399978280067444,0.499276340007782,-0.12642847001552582,0.3476240634918213,0.8004995584487915,-0.09225423634052277,0.30148452520370483,1.0032023191452026,0.0008004511473700404,0.27398133277893066,1.0640947818756104,0.003127778647467494,0.37236201763153076,1.1192857027053833,-0.14264200627803802
2,0.4006308615207672,0.5041948556900024,0.1178923025727272,0.37161797285079956,0.7797343730926514,0.19350674748420715,0.3155476152896881,0.9755613803863525,0.2886546552181244,0.29030317068099976,0.9776061773300171,0.29104405641555786,0.3744320869445801,1.0490028858184814,0.22407285869121552,0.3480786681175232,0.49935272336006165,-0.11762361228466034,0.34977594017982483,0.8000331521034241,-0.09950381517410278,0.300956666469574,1.0237871408462524,-0.06368441879749298,0.27285194396972656,1.0678191184997559,-0.0660640150308609,0.36912626028060913,1.118761420249939,-0.20643849670886993
3,0.4017423987388611,0.5044295191764832,0.11562713235616684,0.36946967244148254,0.7789392471313477,0.19475115835666656,0.3151957392692566,0.9725253582000732,0.29047077894210815,0.28642383217811584,0.9988012909889221,0.29260051250457764,0.3716958463191986,1.053684949874878,0.22918470203876495,0.3477540612220764,0.4992738366127014,-0.11535733938217163,0.3480278253555298,0.7968829274177551,-0.08511176705360413,0.2970329821109772,1.0222930908203125,-0.05816007778048515,0.2673038840293884,1.0629608631134033,-0.05605429410934448,0.3672747015953064,1.1167142391204834,-0.20124132931232452
4,0.40200430154800415,0.5043131709098816,0.11750335991382599,0.3682677745819092,0.7787815928459167,0.199756920337677,0.3150727450847626,0.9724127054214478,0.294498473405838,0.28477662801742554,1.0096876621246338,0.2972995638847351,0.37271103262901306,1.0595622062683105,0.23458334803581238,0.34767481684684753,0.49813804030418396,-0.1172846108675003,0.34649479389190674,0.795535683631897,-0.08556556701660156,0.2950778305530548,1.0222607851028442,-0.04677038639783859,0.26398828625679016,1.0612164735794067,-0.04456327110528946,0.3673543334007263,1.1167703866958618,-0.19325760006904602
5,0.4019705355167389,0.5042786598205566,0.11698275804519653,0.3670395016670227,0.777519166469574,0.2079194337129593,0.314454585313797,0.971934974193573,0.3115271329879761,0.28225618600845337,1.006238341331482,0.3155657649040222,0.3729972541332245,1.0378466844558716,0.25386375188827515,0.3448052704334259,0.49780622124671936,-0.11676087230443954,0.34225577116012573,0.7930861115455627,-0.090149886906147,0.29520487785339355,1.0201644897460938,-0.054159145802259445,0.26136839389801025,1.0612539052963257,-0.0558212511241436,0.36679965257644653,1.1179052591323853,-0.20399415493011475
6,0.40204817056655884,0.5032442808151245,0.10833059251308441,0.3671577572822571,0.7749145030975342,0.204553484916687,0.3147904574871063,0.9686590433120728,0.30472978949546814,0.2839505672454834,0.9878548979759216,0.3086223006248474,0.3755841851234436,1.0268901586532593,0.2459905594587326,0.3404959440231323,0.4961138069629669,-0.1081208810210228,0.3327774405479431,0.7888806462287903,-0.0909908264875412,0.2903745472431183,1.0143910646438599,-0.05568759888410568,0.2603543698787689,1.0598233938217163,-0.05856209248304367,0.3619777262210846,1.1180139780044556,-0.2072935402393341
7,0.4048169255256653,0.5027169585227966,0.08499254286289215,0.3702772557735443,0.7689559459686279,0.16779205203056335,0.32247576117515564,0.9640774130821228,0.28698620200157166,0.2997429668903351,0.9806956052780151,0.2926768660545349,0.3775932192802429,1.028352975845337,0.2153904139995575,0.3319607973098755,0.4928390383720398,-0.08485347777605057,0.320171058177948,0.7792068123817444,-0.08816078305244446,0.2835776209831238,1.003709316253662,-0.04775270074605942,0.26081639528274536,1.050560712814331,-0.049960970878601074,0.3419393002986908,1.1176166534423828,-0.20283262431621552
8,0.405204713344574,0.5002282857894897,0.07509615272283554,0.37303221225738525,0.762041449546814,0.1456809639930725,0.3277176320552826,0.9622458219528198,0.2714310884475708,0.307343065738678,0.9778203368186951,0.27721714973449707,0.3776572048664093,1.0304368734359741,0.18330781161785126,0.3248556852340698,0.4868655502796173,-0.07495709508657455,0.3144803047180176,0.7730439305305481,-0.08431243896484375,0.27795273065567017,0.9896984100341797,-0.023602541536092758,0.26120078563690186,1.0362046957015991,-0.02501271292567253,0.32442551851272583,1.1125292778015137,-0.19562380015850067
9,0.4051312506198883,0.49889183044433594,0.06267207115888596,0.37348470091819763,0.7612659931182861,0.11171431839466095,0.3299305737018585,0.9596034288406372,0.2603472173213959,0.3129100203514099,0.9733837246894836,0.2682306170463562,0.37763816118240356,1.031187891960144,0.16534164547920227,0.31895843148231506,0.48401764035224915,-0.06248375028371811,0.3083605170249939,0.7729396820068359,-0.06635476648807526,0.2793711721897125,0.9880451560020447,0.04797525703907013,0.26613062620162964,1.03056800365448,0.0514657199382782,0.3131118714809418,1.107019305229187,-0.1180800050497055
10,0.4041740894317627,0.49765872955322266,0.054577238857746124,0.37355491518974304,0.7616391777992249,0.05319193750619888,0.3310445547103882,0.9590948224067688,0.24295607209205627,0.31465765833854675,0.9710661768913269,0.2547914981842041,0.37429675459861755,1.0338056087493896,0.14252208173274994,0.3127759099006653,0.48070451617240906,-0.0543326735496521,0.3044554889202118,0.7723305225372314,-0.06873340159654617,0.28019627928733826,0.9851992726325989,0.08049798756837845,0.26962366700172424,1.026662826538086,0.08765309303998947,0.30265673995018005,1.1043083667755127,-0.08494680374860764
