Frame,Time_per_Frame,LEFT_HIP_X,LEFT_HIP_Y,LEFT_HIP_Z,LEFT_KNEE_X,LEFT_KNEE_Y,LEFT_KNEE_Z,LEFT_ANKLE_X,LEFT_ANKLE_Y,LEFT_ANKLE_Z,LEFT_HEEL_X,LEFT_HEEL_Y,LEFT_HEEL_Z,LEFT_FOOT_INDEX_X,LEFT_FOOT_INDEX_Y,LEFT_FOOT_INDEX_Z,RIGHT_HIP_X,RIGHT_HIP_Y,RIGHT_HIP_Z,RIGHT_KNEE_X,RIGHT_KNEE_Y,RIGHT_KNEE_Z,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,RIGHT_ANKLE_Z,RIGHT_HEEL_X,RIGHT_HEEL_Y,RIGHT_HEEL_Z,RIGHT_FOOT_INDEX_X,RIGHT_FOOT_INDEX_Y,RIGHT_FOOT_INDEX_Z
11,0.033713579177856445,0.4126366078853607,0.5031223893165588,-0.0005470607429742813,0.22675864398479462,0.5693573355674744,0.06012507155537605,0.0387246236205101,0.5280669927597046,0.27220577001571655,0.012444552965462208,0.5294196605682373,0.290803998708725,-0.010909744538366795,0.5376750230789185,0.24795755743980408,0.42196664214134216,0.554477334022522,0.0008453204063698649,0.25491800904273987,0.6101738214492798,0.07073059678077698,0.06478013098239899,0.6573978066444397,0.33723077178001404,0.0323379710316658,0.664539635181427,0.3571537435054779,0.01785343326628208,0.6623547673225403,0.3011241853237152
12,0.0327610969543457,0.4033321738243103,0.5787510275840759,-0.0022256853990256786,0.19545456767082214,0.5997533798217773,0.10678523778915405,0.030494293197989464,0.6268138289451599,0.3602873980998993,0.010897099040448666,0.6266525387763977,0.37890756130218506,-0.039627641439437866,0.6546406149864197,0.3048290014266968,0.41489917039871216,0.49109914898872375,0.002340592909604311,0.22646507620811462,0.4991670846939087,0.12399457395076752,0.045662470161914825,0.5233157873153687,0.34688594937324524,0.021017400547862053,0.5356167554855347,0.3618427813053131,-0.023577330633997917,0.5085469484329224,0.2495526522397995
13,0.03289365768432617,0.4018469750881195,0.5749474167823792,-0.0030266926623880863,0.196129709482193,0.5651523470878601,0.18934062123298645,0.044958584010601044,0.5964611172676086,0.4455360472202301,0.030595693737268448,0.602525532245636,0.45568856596946716,-0.023374099284410477,0.6106411814689636,0.3762231469154358,0.4207204282283783,0.5090853571891785,0.0030719947535544634,0.22946016490459442,0.5333148241043091,0.20098817348480225,0.06530053168535233,0.5810382962226868,0.3919088840484619,0.04558370262384415,0.59379643201828,0.4379616379737854,-0.001897468464449048,0.5737079381942749,0.36423760652542114
14,0.03330421447753906,0.4001162052154541,0.5510031580924988,-0.010437935590744019,0.19134995341300964,0.546622633934021,0.0882389098405838,-0.008220920339226723,0.5168249607086182,0.24389111995697021,-0.042543623596429825,0.5302134156227112,0.25583186745643616,-0.04932599142193794,0.4707100987434387,0.1976533830165863,0.425129234790802,0.5575926899909973,0.010469872504472733,0.23582389950752258,0.6434205770492554,0.17579114437103271,0.03833293169736862,0.6896800398826599,0.3264327347278595,0.005045386031270027,0.7002968192100525,0.34344038367271423,-0.010096286423504353,0.6755176186561584,0.2862606346607208
15,0.03308415412902832,0.39864957332611084,0.5536084771156311,-0.01124880462884903,0.17484241724014282,0.5255144238471985,0.10170723497867584,-0.024945463985204697,0.4998184144496918,0.29562607407569885,-0.05763433501124382,0.5075374841690063,0.30919745564460754,-0.07032527029514313,0.46008509397506714,0.24649205803871155,0.426954448223114,0.5328677296638489,0.01132735051214695,0.22712823748588562,0.5931335091590881,0.17709766328334808,0.02976514771580696,0.6504566669464111,0.3518070578575134,-0.002124486956745386,0.6654914617538452,0.3671231269836426,-0.022619569674134254,0.6353829503059387,0.2890486419200897
16,0.032224416732788086,0.42998450994491577,0.6081309914588928,-0.006635563913732767,0.1874694675207138,0.5911046862602234,0.15445175766944885,0.021819233894348145,0.5517951846122742,0.4353298246860504,0.011082329787313938,0.5391306281089783,0.4525200426578522,-0.07535510510206223,0.5680859684944153,0.32278740406036377,0.4450611174106598,0.5178029537200928,0.006844943854957819,0.2214019000530243,0.5503649115562439,0.1690191924571991,0.05165209621191025,0.585213840007782,0.39459818601608276,0.03804269805550575,0.5986859202384949,0.39405590295791626,-0.043320272117853165,0.5782521367073059,0.2935466170310974
17,0.03278350830078125,0.425271213054657,0.5798552632331848,-0.004310463555157185,0.18963167071342468,0.5679293870925903,0.15024122595787048,0.00489397905766964,0.5558426976203918,0.37377944588661194,-0.019597787410020828,0.5506009459495544,0.3851752281188965,-0.05815180391073227,0.5612243413925171,0.26560717821121216,0.4431556165218353,0.5041224956512451,0.004518597852438688,0.21269676089286804,0.5333886742591858,0.14788340032100677,0.01572677493095398,0.5824620127677917,0.3380054235458374,-0.009106993675231934,0.5938671231269836,0.35118335485458374,-0.052023399621248245,0.5848789811134338,0.2270893156528473
18,0.032524824142456055,0.4422660768032074,0.6110218167304993,0.013023322448134422,0.1906147301197052,0.6086254715919495,0.1609913557767868,0.022869141772389412,0.5943881869316101,0.4112932085990906,0.007287328131496906,0.5794215798377991,0.42180895805358887,-0.06050765514373779,0.6213703155517578,0.27998051047325134,0.44981855154037476,0.5019484758377075,-0.012619184330105782,0.20724821090698242,0.5114316344261169,0.08934105187654495,0.01721290312707424,0.5416303873062134,0.3212546706199646,0.002661891747266054,0.5491889715194702,0.3381901681423187,-0.07539565861225128,0.5727455019950867,0.1527358442544937
19,0.05527758598327637,0.5535439848899841,0.542104184627533,0.010233213193714619,0.2722007632255554,0.3983711004257202,0.12998996675014496,0.08193865418434143,0.23454400897026062,0.5167005658149719,0.06517213582992554,0.20702719688415527,0.5421547889709473,0.003790915012359619,0.1843840479850769,0.3597649037837982,0.5751245021820068,0.3996662497520447,-0.010135428979992867,0.31797701120376587,0.3030621111392975,0.22227883338928223,0.10983467102050781,0.250630259513855,0.6078878045082092,0.08426862955093384,0.2563299536705017,0.6411922574043274,0.029164373874664307,0.2045680433511734,0.4866639971733093
20,0.032599449157714844,0.5710090398788452,0.5586211681365967,0.009695688262581825,0.2835507392883301,0.48168617486953735,0.14438816905021667,0.3063398003578186,0.36732912063598633,0.917132556438446,0.33398720622062683,0.3571196496486664,1.0015119314193726,0.22194167971611023,0.3055366277694702,0.991870105266571,0.5972433090209961,0.352888286113739,-0.009593709371984005,0.33633914589881897,0.19458405673503876,0.1188039779663086,0.32343989610671997,0.2803201675415039,0.8436029553413391,0.342197984457016,0.31462860107421875,0.9266050457954407,0.23291710019111633,0.2573273777961731,0.9087854623794556
21,0.03306317329406738,0.6014316082000732,0.5579630136489868,0.014296835288405418,0.3883671164512634,0.5060523748397827,0.4684043526649475,0.36035507917404175,0.44108209013938904,1.2054628133773804,0.3747480511665344,0.4288138449192047,1.2819864749908447,0.2804228365421295,0.4169568121433258,1.2223056554794312,0.6141088604927063,0.3329988121986389,-0.014237429015338421,0.3964197039604187,0.22318990528583527,0.3588580787181854,0.3826199769973755,0.2934606969356537,1.142392873764038,0.3959433436393738,0.32079043984413147,1.2232484817504883,0.2994708716869354,0.2702673077583313,1.1634570360183716
22,0.03293967247009277,0.6029546856880188,0.47531208395957947,-0.0011797969928011298,0.4700690805912018,0.5014618635177612,0.5552302002906799,0.4074126183986664,0.43162447214126587,1.1550629138946533,0.4055868089199066,0.4393177628517151,1.2177432775497437,0.36328786611557007,0.4119904637336731,1.1646736860275269,0.604671061038971,0.33588311076164246,0.0011603450402617455,0.4558590054512024,0.343034952878952,0.5631252527236938,0.39372915029525757,0.34837284684181213,1.145714521408081,0.39074939489364624,0.35517561435699463,1.208022117614746,0.3596813678741455,0.33312806487083435,1.1555031538009644
23,0.03267168998718262,0.4393783509731293,0.49356454610824585,0.008475221693515778,0.29211103916168213,0.544933557510376,0.360622763633728,0.175309956073761,0.5579184293746948,0.69078528881073,0.1664169877767563,0.5538417100906372,0.7217715978622437,0.07538966089487076,0.5710003972053528,0.6949509382247925,0.4120148718357086,0.361826092004776,-0.008487850427627563,0.24842751026153564,0.45069068670272827,0.43608254194259644,0.07714970409870148,0.49358484148979187,0.5712543725967407,0.061923153698444366,0.5061491131782532,0.596121072769165,-0.01828189566731453,0.4588480293750763,0.49826866388320923
24,0.03225564956665039,0.46943536400794983,0.32639339566230774,0.09166455268859863,0.3496834337711334,0.41740739345550537,0.4655516743659973,0.3030441105365753,0.46145275235176086,0.9186214208602905,0.301863431930542,0.4507095515727997,0.9696791768074036,0.27229052782058716,0.5096203088760376,0.9930205345153809,0.40452513098716736,0.3231308162212372,-0.091768778860569,0.2833075523376465,0.42634207010269165,0.3652154207229614,0.23036789894104004,0.43225371837615967,0.6719897985458374,0.2258242815732956,0.4259173572063446,0.7119534015655518,0.2211335152387619,0.48829415440559387,0.7179628610610962
25,0.03328847885131836,0.47653159499168396,0.3741203248500824,0.09656565636396408,0.4263952374458313,0.4763445258140564,0.4730439782142639,0.38692039251327515,0.49837109446525574,0.9201223254203796,0.3875426650047302,0.4826819598674774,0.9683318138122559,0.35162264108657837,0.5633170008659363,1.00980806350708,0.40378719568252563,0.33508187532424927,-0.09670212119817734,0.3615734875202179,0.4948742687702179,0.3034750521183014,0.318752259016037,0.4703902006149292,0.6912899017333984,0.31204381585121155,0.45533132553100586,0.7337280511856079,0.29914504289627075,0.5260929465293884,0.7435191869735718
26,0.03312993049621582,0.4167213439941406,0.41424718499183655,0.0936911553144455,0.2580569386482239,0.5261420607566833,0.4057581424713135,0.13591685891151428,0.5362852215766907,0.8371635675430298,0.12533453106880188,0.520341157913208,0.8665544390678406,0.059805046766996384,0.607035756111145,0.8809943199157715,0.37547746300697327,0.3412802517414093,-0.09339974820613861,0.19404610991477966,0.4816140830516815,0.19484077394008636,0.037922803312540054,0.47469571232795715,0.5499338507652283,0.017845313996076584,0.45698678493499756,0.5831360220909119,-0.028741028159856796,0.5352266430854797,0.4907354712486267
27,0.033562421798706055,0.45292434096336365,0.4287956655025482,0.09578080475330353,0.32228291034698486,0.5304863452911377,0.43995317816734314,0.26814550161361694,0.5465566515922546,0.876486599445343,0.26887068152427673,0.531712532043457,0.9167279005050659,0.19275081157684326,0.6211385726928711,0.8930808305740356,0.407752126455307,0.3392792344093323,-0.09532565623521805,0.23281939327716827,0.4677399694919586,0.2210853546857834,0.16687998175621033,0.474114328622818,0.6323913335800171,0.16253460943698883,0.45718804001808167,0.6720532178878784,0.111908458173275,0.5415554642677307,0.5939420461654663
28,0.03257632255554199,0.4155500531196594,0.5209382772445679,0.09200401604175568,0.2856179475784302,0.6018625497817993,0.3254545032978058,0.14984716475009918,0.5946384072303772,0.6329313516616821,0.13318955898284912,0.5816190838813782,0.6589624881744385,0.05454825237393379,0.653164267539978,0.6401994228363037,0.39580482244491577,0.38014093041419983,-0.0919794961810112,0.20098359882831573,0.4965638518333435,0.13054607808589935,0.0542980320751667,0.5168318152427673,0.40794286131858826,0.036167774349451065,0.506557285785675,0.43567806482315063,-0.027974212542176247,0.5468255877494812,0.3666376769542694
29,0.05031418800354004,0.42394527792930603,0.589271605014801,0.05972747877240181,0.26826852560043335,0.6179876327514648,-0.04720228165388107,0.2396032065153122,0.6068311929702759,0.5770180225372314,0.2601169943809509,0.597404420375824,0.6433079242706299,0.14810845255851746,0.630721390247345,0.6853388547897339,0.4173789620399475,0.4240700304508209,-0.05930296331644058,0.20640580356121063,0.489869624376297,-0.07221080362796783,0.18838393688201904,0.5191535353660583,0.4155642092227936,0.19272425770759583,0.5186501741409302,0.4721592962741852,0.0964551717042923,0.5480196475982666,0.4717628061771393
30,0.03275918960571289,0.4356239438056946,0.6235544681549072,0.02077231928706169,0.28035205602645874,0.6672247052192688,-0.019380446523427963,0.5325286984443665,0.6103300452232361,0.22289974987506866,0.5830655694007874,0.5953115224838257,0.2549836039543152,0.5535277128219604,0.5994434952735901,0.3347194194793701,0.44073253870010376,0.4406382441520691,-0.02040402591228485,0.456347793340683,0.478958398103714,-0.061536990106105804,0.4646909832954407,0.5154051780700684,0.0901438444852829,0.47583675384521484,0.5262967348098755,0.1115470752120018,0.42339372634887695,0.5414600968360901,0.1227777823805809
31,0.03441166877746582,0.4459952414035797,0.656510055065155,0.007830733433365822,0.2525472044944763,0.7083228826522827,-0.1334916055202484,0.38295409083366394,0.671070396900177,0.4164111614227295,0.3896408677101135,0.6631190180778503,0.4755844175815582,0.3981349766254425,0.6516786813735962,0.5200552344322205,0.4614449143409729,0.46487703919410706,-0.00746148731559515,0.3988668620586395,0.4927560091018677,-0.05943583324551582,0.3387755751609802,0.6051704287528992,0.26086944341659546,0.333648145198822,0.6297054290771484,0.3008444905281067,0.2616041302680969,0.6255182027816772,0.2724211513996124
32,0.03263497352600098,0.445542573928833,0.6722567081451416,-0.011733426712453365,0.20984622836112976,0.7187581658363342,-0.28449612855911255,0.2921210527420044,0.6726784110069275,0.33050137758255005,0.35207945108413696,0.6655595898628235,0.39897507429122925,0.2161630392074585,0.643342137336731,0.4390486180782318,0.4708878993988037,0.4800800383090973,0.012489743530750275,0.37843793630599976,0.4777221977710724,-0.17059491574764252,0.2679237425327301,0.6021272540092468,0.19518569111824036,0.2662585377693176,0.6365049481391907,0.24324671924114227,0.12832406163215637,0.6112297773361206,0.22413942217826843
33,0.03317117691040039,0.4129023551940918,0.6898008584976196,-0.03752131015062332,0.20870284736156464,0.6902264952659607,0.03614409267902374,0.14644154906272888,0.7033134698867798,0.5793777704238892,0.15877702832221985,0.7215261459350586,0.6248338222503662,0.04774392023682594,0.6620858907699585,0.4460587501525879,0.43937134742736816,0.5257540941238403,0.03778202831745148,0.28182846307754517,0.5808447599411011,0.29076820611953735,0.15440964698791504,0.6326607465744019,0.6529875993728638,0.14697130024433136,0.655348539352417,0.6918874979019165,0.050265103578567505,0.5962295532226562,0.6300560235977173
34,0.033451080322265625,0.42549261450767517,0.6706100702285767,-0.05680152028799057,0.13918039202690125,0.6943008303642273,-0.3792702555656433,0.1607068032026291,0.7158274054527283,0.32158133387565613,0.24338705837726593,0.7130677103996277,0.40395060181617737,0.06677742302417755,0.7150718569755554,0.5038929581642151,0.45611897110939026,0.5204465985298157,0.05769502371549606,0.29170292615890503,0.5377210974693298,-0.06687293946743011,0.16607071459293365,0.6654218435287476,0.24160456657409668,0.1619153767824173,0.7017515301704407,0.2857987582683563,0.06380956619977951,0.6713431477546692,0.29819101095199585
35,0.034377098083496094,0.37870538234710693,0.6859928965568542,-0.03390813246369362,0.1370321661233902,0.7316636443138123,-0.24652406573295593,0.09734256565570831,0.7212291359901428,0.4659794867038727,0.11327662318944931,0.7174847722053528,0.5150020718574524,-0.0027165175415575504,0.7328226566314697,0.551096498966217,0.3951666057109833,0.5115699768066406,0.03387243300676346,0.20903286337852478,0.5720951557159424,0.07991503924131393,0.06478877365589142,0.6465981602668762,0.3443700671195984,0.05623127147555351,0.6633255481719971,0.338005930185318,-0.0513419508934021,0.656697690486908,0.3624812960624695
36,0.0330657958984375,0.357707679271698,0.662629246711731,0.05223790556192398,0.17193107306957245,0.7476165294647217,0.25977522134780884,0.14237628877162933,0.71533203125,0.8674119114875793,0.15562763810157776,0.6989797353744507,0.9217509031295776,0.033092252910137177,0.7714762091636658,0.8735361099243164,0.3300688564777374,0.48314186930656433,-0.05217674374580383,0.16306015849113464,0.562103271484375,0.15334881842136383,0.09186677634716034,0.6314396262168884,0.6709451079368591,0.09624247997999191,0.5993022322654724,0.717004656791687,-0.026568561792373657,0.6479595899581909,0.6049984097480774
37,0.032639503479003906,0.3822020888328552,0.6248833537101746,0.05038188770413399,0.17174431681632996,0.7178129553794861,-0.037897732108831406,0.24314622581005096,0.6020556092262268,0.8301329612731934,0.285697877407074,0.5803115963935852,0.7922329902648926,0.16487637162208557,0.6009314656257629,0.7482850551605225,0.37055331468582153,0.4267779588699341,-0.05041014403104782,0.2376643717288971,0.4670978784561157,-0.06256614625453949,0.11818520724773407,0.6081739664077759,0.3674289584159851,0.11825639009475708,0.5898607969284058,0.4118110239505768,0.013447916135191917,0.6381891369819641,0.3111597001552582
38,0.03311967849731445,0.30016443133354187,0.568936288356781,0.08064554631710052,0.1462201327085495,0.7036961913108826,0.23411738872528076,0.17605970799922943,0.6431455016136169,0.7020521759986877,0.1907164752483368,0.6226621270179749,0.7322978377342224,0.10261952877044678,0.6972849369049072,0.7678029537200928,0.24913370609283447,0.41260963678359985,-0.08013229072093964,0.10203715413808823,0.5739539265632629,-0.03603129833936691,0.08452825248241425,0.6037657856941223,0.3887975811958313,0.09401930868625641,0.565169095993042,0.43445292115211487,-0.00036490621278062463,0.6264812350273132,0.39877402782440186
39,0.032779693603515625,0.31028544902801514,0.5560914874076843,0.07476894557476044,0.17942599952220917,0.6717560291290283,0.4986705183982849,0.1562357246875763,0.5984261631965637,1.0205254554748535,0.1598551869392395,0.5673848986625671,1.0696579217910767,0.07392568141222,0.6854192614555359,1.0716350078582764,0.24611806869506836,0.38058632612228394,-0.07437022030353546,0.12549591064453125,0.5371590256690979,0.3306332230567932,0.07479982823133469,0.4805033504962921,0.8521575927734375,0.0817887932062149,0.44559457898139954,0.9007522463798523,-0.01073259674012661,0.5570679903030396,0.8473889231681824
40,0.03359532356262207,0.30396485328674316,0.4828103184700012,0.10038544237613678,0.1816280335187912,0.6193230748176575,0.5158679485321045,0.14588047564029694,0.5638566613197327,0.9709177017211914,0.1483738124370575,0.5310457944869995,1.0161302089691162,0.08313492685556412,0.6588299870491028,1.0491907596588135,0.2172737419605255,0.34975942969322205,-0.09996034950017929,0.10728427022695541,0.4923390746116638,0.28853121399879456,0.07075079530477524,0.4573513865470886,0.7601947784423828,0.07699615508317947,0.4360259175300598,0.8042224049568176,0.0008494036155752838,0.5323318839073181,0.7982383370399475
41,0.03333544731140137,0.32143136858940125,0.4867965579032898,0.10574384033679962,0.1882839798927307,0.6274139285087585,0.4249807298183441,0.1532033085823059,0.5620468854904175,0.9338127970695496,0.15968860685825348,0.5290215015411377,0.984875500202179,0.07942038029432297,0.6345836520195007,1.015064001083374,0.24748972058296204,0.33509185910224915,-0.10506248474121094,0.10247121751308441,0.4677795171737671,0.21416732668876648,0.06917455047369003,0.39422497153282166,0.6939122080802917,0.07926900684833527,0.3628996014595032,0.7453998327255249,-0.01222632173448801,0.4395565390586853,0.7302173376083374
42,0.0328364372253418,0.27087318897247314,0.5002702474594116,0.09351908415555954,0.21329495310783386,0.614253580570221,0.41445890069007874,0.1580962836742401,0.5382383465766907,0.8656326532363892,0.1696183979511261,0.5089873671531677,0.9135961532592773,0.08349944651126862,0.5799881815910339,0.9499770998954773,0.22372522950172424,0.34835952520370483,-0.0928427129983902,0.13212360441684723,0.4134470224380493,0.18902376294136047,0.10119476169347763,0.35559946298599243,0.6748126745223999,0.10176775604486465,0.3768215477466583,0.7264102697372437,0.04049719125032425,0.40529507398605347,0.7225145697593689
43,0.0337064266204834,0.25210076570510864,0.5307355523109436,0.057666122913360596,0.18597285449504852,0.6208860874176025,0.2403862476348877,0.04881955310702324,0.5531851649284363,0.6561798453330994,0.037882085889577866,0.5269704461097717,0.6959051489830017,-0.05614301562309265,0.5908002853393555,0.6663912534713745,0.237444669008255,0.3689611554145813,-0.05707763880491257,0.12764671444892883,0.41982248425483704,0.1356884390115738,0.060407377779483795,0.38061589002609253,0.543835461139679,0.06406807899475098,0.39054635167121887,0.5876878499984741,-0.041613128036260605,0.43183663487434387,0.5180572867393494
44,0.034195661544799805,0.34970009326934814,0.4700549244880676,0.060269795358181,0.27912917733192444,0.6244199275970459,0.10624159872531891,0.20387014746665955,0.545096218585968,0.5003668069839478,0.20683372020721436,0.5177757143974304,0.54269939661026,0.11933250725269318,0.5807333588600159,0.5777859091758728,0.3042774796485901,0.32731249928474426,-0.059666525572538376,0.19910648465156555,0.3956705927848816,-0.208517387509346,0.14472243189811707,0.4065271019935608,0.3056846261024475,0.14961017668247223,0.4119367003440857,0.36293619871139526,0.07546352595090866,0.45654308795928955,0.3821285367012024
45,0.03526043891906738,0.3490256071090698,0.4826790988445282,0.06028337404131889,0.3266286551952362,0.6374948024749756,0.18016040325164795,0.2803066372871399,0.5965271592140198,0.40507346391677856,0.27724918723106384,0.5770172476768494,0.42335939407348633,0.23299440741539001,0.6379470825195312,0.44028130173683167,0.3020896911621094,0.3420678973197937,-0.059710003435611725,0.21035286784172058,0.4083119034767151,-0.13637082278728485,0.20842906832695007,0.5162723660469055,0.19782526791095734,0.2168012410402298,0.5264518857002258,0.23262660205364227,0.17347121238708496,0.5513036847114563,0.23193128407001495
46,0.032277584075927734,0.2996807396411896,0.5521393418312073,0.05026833340525627,0.3193141222000122,0.6375367045402527,0.19485482573509216,0.1490510255098343,0.5858086347579956,0.4788694977760315,0.1371208280324936,0.5568047761917114,0.5047209858894348,0.06204589456319809,0.6358056664466858,0.4845605790615082,0.2917552888393402,0.42009904980659485,-0.05000356584787369,0.20342767238616943,0.4176122844219208,0.05191565304994583,0.12931975722312927,0.4496234059333801,0.34389373660087585,0.12066508829593658,0.45077449083328247,0.3749140202999115,0.06039583683013916,0.423152893781662,0.3216820955276489
