Frame,Time_per_Frame,LEFT_HIP_X,LEFT_HIP_Y,LEFT_HIP_Z,LEFT_KNEE_X,LEFT_KNEE_Y,LEFT_KNEE_Z,LEFT_ANKLE_X,LEFT_ANKLE_Y,LEFT_ANKLE_Z,LEFT_HEEL_X,LEFT_HEEL_Y,LEFT_HEEL_Z,LEFT_FOOT_INDEX_X,LEFT_FOOT_INDEX_Y,LEFT_FOOT_INDEX_Z,RIGHT_HIP_X,RIGHT_HIP_Y,RIGHT_HIP_Z,RIGHT_KNEE_X,RIGHT_KNEE_Y,RIGHT_KNEE_Z,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,RIGHT_ANKLE_Z,RIGHT_HEEL_X,RIGHT_HEEL_Y,RIGHT_HEEL_Z,RIGHT_FOOT_INDEX_X,RIGHT_FOOT_INDEX_Y,RIGHT_FOOT_INDEX_Z
14,0.03244662284851074,0.5286113023757935,0.45696961879730225,0.08742877840995789,0.548430323600769,0.7225472331047058,0.08891461044549942,0.5332982540130615,0.9554082155227661,0.1620633453130722,0.5175775289535522,0.9991472959518433,0.16068561375141144,0.6092957854270935,1.0633182525634766,0.06434924900531769,0.4640980660915375,0.4542509913444519,-0.08720333874225616,0.4646260142326355,0.7325862050056458,-0.09289150685071945,0.45938462018966675,0.9568423628807068,-0.02414659783244133,0.4502389430999756,0.971051812171936,-0.022342784330248833,0.5111240744590759,1.103115200996399,-0.1631235033273697
15,0.032308340072631836,0.5264359712600708,0.45470762252807617,0.07985462993383408,0.5472124814987183,0.7225733399391174,0.07930292934179306,0.5346932411193848,0.9576647281646729,0.16092906892299652,0.5190387964248657,0.9885246157646179,0.158840611577034,0.5984453558921814,1.0381766557693481,0.049786586314439774,0.46060189604759216,0.45352819561958313,-0.07966006547212601,0.46249595284461975,0.7341292500495911,-0.09144102036952972,0.46221184730529785,0.9569663405418396,-0.013109542429447174,0.45457252860069275,0.9727494120597839,-0.011060023680329323,0.49973687529563904,1.0997313261032104,-0.15595385432243347
16,0.03296208381652832,0.5244547128677368,0.4532981812953949,0.07540442049503326,0.5468114614486694,0.7131824493408203,0.07730811834335327,0.5377486348152161,0.9573814272880554,0.15273043513298035,0.5230326056480408,0.9792836904525757,0.1488252431154251,0.5932582020759583,1.0141935348510742,0.028068438172340393,0.45376983284950256,0.4530296325683594,-0.07522919774055481,0.45813265442848206,0.7280896902084351,-0.09213604778051376,0.4647933840751648,0.9572076201438904,-0.008835558779537678,0.4581775665283203,0.9708775877952576,-0.007242313586175442,0.49458688497543335,1.090356707572937,-0.1583721786737442
17,0.032965898513793945,0.5204833745956421,0.45181235671043396,0.07288721203804016,0.5445094704627991,0.7139031887054443,0.0660957545042038,0.5388702154159546,0.9576140642166138,0.1461905986070633,0.5259991884231567,0.9755544662475586,0.14210590720176697,0.5935542583465576,1.0436406135559082,0.01210504025220871,0.44938912987709045,0.45204129815101624,-0.07272159308195114,0.4541912078857422,0.7274333238601685,-0.09622372686862946,0.4648984968662262,0.9577100276947021,-0.007632812950760126,0.4595254957675934,0.9713769555091858,-0.006250801496207714,0.49208229780197144,1.0895943641662598,-0.16483959555625916
18,0.03256964683532715,0.5182297229766846,0.4520512819290161,0.0708608627319336,0.5424435138702393,0.7143348455429077,0.056858837604522705,0.538199245929718,0.957676887512207,0.13092809915542603,0.5259021520614624,0.9734333157539368,0.12714573740959167,0.590543806552887,1.0241882801055908,0.002694083843380213,0.44729915261268616,0.4527532160282135,-0.07066024839878082,0.44763532280921936,0.727948009967804,-0.09234219044446945,0.4610167145729065,0.9581896662712097,-0.011148135177791119,0.4574804902076721,0.9702054858207703,-0.010525333695113659,0.4909653663635254,1.0890246629714966,-0.16824834048748016
19,0.03295421600341797,0.5175409317016602,0.45505574345588684,0.05063837021589279,0.5415851473808289,0.716135561466217,0.05188281089067459,0.5377548933029175,0.9578638672828674,0.13562346994876862,0.5258697867393494,0.9706725478172302,0.13256466388702393,0.5774337649345398,1.0490093231201172,0.00524080591276288,0.44508475065231323,0.45561641454696655,-0.05035188049077988,0.442429780960083,0.7280659079551697,-0.06884098798036575,0.4580807089805603,0.9499371647834778,0.045373763889074326,0.4571332037448883,0.95829176902771,0.04903898388147354,0.4757804870605469,1.0805153846740723,-0.10958360135555267
20,0.032073259353637695,0.5168249607086182,0.45572519302368164,0.051756601780653,0.5403582453727722,0.715203583240509,0.07439663261175156,0.5372632741928101,0.946044921875,0.17954057455062866,0.5186820030212402,0.956631064414978,0.17969165742397308,0.570232093334198,1.0131092071533203,0.0637759193778038,0.44607171416282654,0.45795679092407227,-0.051494479179382324,0.44146451354026794,0.7263210415840149,-0.05181805044412613,0.45366406440734863,0.9402105212211609,0.06187812238931656,0.4511541426181793,0.9511374235153198,0.06627894937992096,0.47859492897987366,1.0638700723648071,-0.0813375860452652
21,0.03207707405090332,0.5192593932151794,0.4556158781051636,0.05422312766313553,0.5400937795639038,0.705946683883667,0.08103036880493164,0.5246558785438538,0.9025292992591858,0.2565000355243683,0.5069447755813599,0.9146826267242432,0.2659098505973816,0.5545861124992371,0.9768604040145874,0.16604919731616974,0.4459502100944519,0.45813068747520447,-0.05396872013807297,0.44079190492630005,0.7253674268722534,-0.05496933311223984,0.4504902958869934,0.938220739364624,0.08255229890346527,0.44895535707473755,0.9478684067726135,0.09017033874988556,0.4776581823825836,1.057765245437622,-0.06349368393421173
22,0.032704830169677734,0.5212363600730896,0.45968180894851685,0.06462939083576202,0.5398526191711426,0.6952800750732422,0.08148644119501114,0.5096427202224731,0.8585156202316284,0.2905638515949249,0.4908091127872467,0.8678537607192993,0.3053419888019562,0.5351823568344116,0.9511785507202148,0.2324962317943573,0.44523200392723083,0.46253296732902527,-0.064396932721138,0.44108137488365173,0.7255373001098633,-0.0600605234503746,0.44466477632522583,0.9320348501205444,0.07944811880588531,0.44114169478416443,0.9393220543861389,0.08768807351589203,0.47418665885925293,1.0478142499923706,-0.06044356897473335
23,0.03380846977233887,0.5216149091720581,0.45987969636917114,0.06445513665676117,0.539656400680542,0.6906490921974182,0.027317862957715988,0.504535436630249,0.843432605266571,0.2935519516468048,0.48565417528152466,0.8529312610626221,0.315412700176239,0.5269599556922913,0.9385430812835693,0.24085083603858948,0.4426616132259369,0.4621318578720093,-0.06421098113059998,0.43446436524391174,0.7235376238822937,-0.07573352009057999,0.4406132102012634,0.911418080329895,0.10042259842157364,0.43879786133766174,0.919418454170227,0.11238940060138702,0.4667961001396179,1.0266144275665283,-0.03871724754571915
24,0.0322413444519043,0.5215388536453247,0.4614563584327698,0.06773804128170013,0.5393670797348022,0.6868811845779419,0.016963671892881393,0.4986015260219574,0.83184415102005,0.3464808464050293,0.47878962755203247,0.8398776650428772,0.3755842447280884,0.5169793963432312,0.9232555627822876,0.30432194471359253,0.44078588485717773,0.4628902077674866,-0.06756595522165298,0.43170756101608276,0.7199044823646545,-0.08354803174734116,0.4372631013393402,0.8996924161911011,0.12880246341228485,0.434287965297699,0.9088405966758728,0.14455097913742065,0.4564847946166992,0.9728755354881287,-0.010515485890209675
25,0.032105445861816406,0.5200577974319458,0.46128717064857483,0.07338335365056992,0.5373730063438416,0.6885859966278076,-0.03774118050932884,0.4858752191066742,0.8395047783851624,0.3066311180591583,0.4660659432411194,0.8494201898574829,0.3352072238922119,0.497935950756073,0.9265269637107849,0.26437705755233765,0.43772944808006287,0.461709588766098,-0.07324723899364471,0.42892685532569885,0.7162430286407471,-0.1346491426229477,0.43373480439186096,0.8925009369850159,0.10645369440317154,0.42880815267562866,0.9029861092567444,0.12288035452365875,0.45178598165512085,0.9678747057914734,-0.027879927307367325
26,0.033357858657836914,0.5195059180259705,0.4598085582256317,0.06768959760665894,0.5326358079910278,0.6901863813400269,-0.07820792496204376,0.4809224605560303,0.855075478553772,0.2461041659116745,0.46085721254348755,0.8672553896903992,0.2803516983985901,0.4908202588558197,0.9400152564048767,0.17318125069141388,0.435092031955719,0.45375803112983704,-0.06750532984733582,0.42585211992263794,0.7101272344589233,-0.15374533832073212,0.43242210149765015,0.8928528428077698,0.1175747737288475,0.42829442024230957,0.9060104489326477,0.13822443783283234,0.44581955671310425,0.9874327778816223,-0.018655018880963326
27,0.03232407569885254,0.5133363008499146,0.45446398854255676,0.047310762107372284,0.5195910334587097,0.6805053949356079,-0.07077005505561829,0.4861556887626648,0.8577883243560791,0.22125057876110077,0.46898388862609863,0.8712055087089539,0.23770201206207275,0.5041781663894653,0.9352673292160034,0.11029694974422455,0.4302580952644348,0.44782453775405884,-0.04709959402680397,0.4225867688655853,0.6942470669746399,-0.1179996132850647,0.43075889348983765,0.8935428857803345,0.0746883898973465,0.428382009267807,0.9088051915168762,0.08136574923992157,0.4453206956386566,0.9900017380714417,-0.1077321320772171
28,0.03333854675292969,0.5084555745124817,0.4538663923740387,0.028026157990098,0.5086329579353333,0.6768211722373962,0.014722106046974659,0.4859304428100586,0.8576717972755432,0.23262032866477966,0.47161418199539185,0.8721911907196045,0.24521514773368835,0.5038360357284546,0.9289511442184448,0.1287124902009964,0.425274521112442,0.44650787115097046,-0.027782727032899857,0.4172937870025635,0.6865450143814087,-0.10009672492742538,0.4274466931819916,0.8980767726898193,-0.0024370024912059307,0.42783457040786743,0.9125107526779175,-0.00518818199634552,0.43297290802001953,0.9966272711753845,-0.19366972148418427
29,0.03311634063720703,0.5068129301071167,0.45396825671195984,0.01464754343032837,0.5034801363945007,0.6756243109703064,0.012444030493497849,0.48721256852149963,0.8577908873558044,0.22010278701782227,0.47380882501602173,0.872816801071167,0.23181915283203125,0.5003224611282349,0.929889440536499,0.0982387363910675,0.4220983386039734,0.44684240221977234,-0.014354290440678596,0.41288018226623535,0.6795157790184021,-0.0918939933180809,0.42902645468711853,0.8986320495605469,0.020449921488761902,0.4292060434818268,0.9134584069252014,0.021200474351644516,0.42906689643859863,0.993012011051178,-0.1655120998620987
30,0.032617807388305664,0.5053349733352661,0.4551662504673004,0.010392727330327034,0.49970951676368713,0.676628053188324,-0.024709710851311684,0.4855356812477112,0.8602152466773987,0.175718754529953,0.47340306639671326,0.8761734366416931,0.187348872423172,0.49644923210144043,0.9344698190689087,0.05038348585367203,0.42127543687820435,0.44739899039268494,-0.010124627500772476,0.4127134382724762,0.6814121007919312,-0.09440954029560089,0.42992639541625977,0.8997985124588013,0.020395943894982338,0.42964863777160645,0.9149571061134338,0.021933021023869514,0.426713228225708,0.9950419664382935,-0.16199743747711182
31,0.03164863586425781,0.5057381987571716,0.45667874813079834,0.009310809895396233,0.498882532119751,0.6774234175682068,-0.03468071296811104,0.48200902342796326,0.8622159361839294,0.17498628795146942,0.46865835785865784,0.8778280019760132,0.18820782005786896,0.4942305088043213,0.9368551969528198,0.06077728420495987,0.42191797494888306,0.44789940118789673,-0.009060649201273918,0.41317516565322876,0.6845666170120239,-0.09441079199314117,0.43044528365135193,0.9022426009178162,0.017672626301646233,0.43187373876571655,0.9208154082298279,0.018802303820848465,0.4326467514038086,0.9819546341896057,-0.16342325508594513
32,0.031905174255371094,0.5062512159347534,0.4595467150211334,0.015465321019291878,0.5001243352890015,0.6761806607246399,0.040874648839235306,0.48245352506637573,0.8625981211662292,0.2264951765537262,0.4701347351074219,0.8790115118026733,0.23484936356544495,0.49716249108314514,0.9348688125610352,0.08443845808506012,0.4233580231666565,0.4491462707519531,-0.015224526636302471,0.4150508940219879,0.6837131381034851,-0.08964720368385315,0.4308888912200928,0.900066077709198,-0.0025876029394567013,0.43230772018432617,0.9200408458709717,-0.0057862806133925915,0.434445321559906,0.9864601492881775,-0.19594287872314453
33,0.03213310241699219,0.5062175989151001,0.46303120255470276,0.01577969640493393,0.4970678687095642,0.6764766573905945,0.058483369648456573,0.4833640456199646,0.860731303691864,0.24711887538433075,0.4715292453765869,0.8784906268119812,0.2566170394420624,0.4992043077945709,0.9308949708938599,0.11587309837341309,0.42397862672805786,0.4537126421928406,-0.01552889309823513,0.41564807295799255,0.6816835999488831,-0.08725439012050629,0.4337882995605469,0.8997326493263245,-0.00346659985370934,0.4352854788303375,0.9200093746185303,-0.006248720921576023,0.4360584318637848,0.9873625636100769,-0.19429171085357666
34,0.03278756141662598,0.5047139525413513,0.46481505036354065,0.015941128134727478,0.4945390820503235,0.6770706176757812,0.034120749682188034,0.48315033316612244,0.8609952330589294,0.1715558022260666,0.47202378511428833,0.8773100972175598,0.1764572411775589,0.4966007173061371,0.9292722344398499,0.02258703112602234,0.42387932538986206,0.4541882574558258,-0.015681928023695946,0.4181169867515564,0.6722760796546936,-0.07266252487897873,0.4365019202232361,0.8792399168014526,0.05739026144146919,0.43705981969833374,0.8931823968887329,0.06038258597254753,0.4365605413913727,0.9413450956344604,-0.1232696995139122
35,0.033292531967163086,0.5025095343589783,0.46560847759246826,0.01361402589827776,0.49296531081199646,0.6764320135116577,0.031054288148880005,0.48358044028282166,0.8496811389923096,0.17465420067310333,0.47731536626815796,0.8648049235343933,0.17927546799182892,0.49235105514526367,0.9173473119735718,0.023239655420184135,0.42251673340797424,0.4541838467121124,-0.013451973907649517,0.42058706283569336,0.663670003414154,-0.032755717635154724,0.4359741806983948,0.8553505539894104,0.11968092620372772,0.4362865388393402,0.8686354160308838,0.12511995434761047,0.437022864818573,0.9245897531509399,-0.04568558186292648
36,0.03280520439147949,0.49980345368385315,0.46538788080215454,0.012505871243774891,0.4911176562309265,0.6735092997550964,0.057477034628391266,0.48396554589271545,0.8368564248085022,0.25285738706588745,0.47744330763816833,0.8541713953018188,0.26192328333854675,0.4915028512477875,0.9078921675682068,0.07744570076465607,0.4209803640842438,0.45330217480659485,-0.012425039894878864,0.42244386672973633,0.6574450731277466,-0.013863464817404747,0.43792152404785156,0.8550090193748474,0.16957378387451172,0.4377202093601227,0.8700071573257446,0.1775413304567337,0.4408627152442932,0.9289191365242004,-0.009567055851221085
37,0.03198552131652832,0.4971254765987396,0.4634940028190613,0.017208566889166832,0.48860812187194824,0.6573616862297058,0.07602345943450928,0.4821988046169281,0.8029714226722717,0.3428809940814972,0.4762716293334961,0.8279752135276794,0.3619394600391388,0.4923483729362488,0.8781081438064575,0.21732525527477264,0.4196074604988098,0.448770672082901,-0.017229031771421432,0.4224873483181,0.6276638507843018,-0.08002914488315582,0.44486063718795776,0.8392031788825989,0.1263159215450287,0.4434203505516052,0.8546869158744812,0.13713762164115906,0.46403583884239197,0.9066142439842224,-0.044602468609809875
38,0.03198862075805664,0.4927918016910553,0.4617581069469452,0.023791436105966568,0.4815969467163086,0.6457684636116028,0.03581515699625015,0.4708491265773773,0.8114162087440491,0.30641084909439087,0.4660853445529938,0.8318153023719788,0.3335575461387634,0.486273854970932,0.8823543787002563,0.13920798897743225,0.4159260392189026,0.4458931088447571,-0.023763811215758324,0.42010921239852905,0.6141685843467712,-0.03700647130608559,0.4490918517112732,0.8126916885375977,0.2433255910873413,0.4487175941467285,0.8287946581840515,0.2627863883972168,0.46647390723228455,0.8902369737625122,0.09243936091661453
39,0.03275561332702637,0.488264799118042,0.46293705701828003,0.024365630000829697,0.48081907629966736,0.6515920758247375,0.03853057697415352,0.4688332676887512,0.8127047419548035,0.3133896291255951,0.46571236848831177,0.8334941267967224,0.3334232568740845,0.4870688319206238,0.8848809003829956,0.1757824718952179,0.412524938583374,0.4462914764881134,-0.024357136338949203,0.4279162287712097,0.6300241947174072,0.011510002426803112,0.46232613921165466,0.8020650744438171,0.32750552892684937,0.4654189944267273,0.8146514892578125,0.3519900441169739,0.47913894057273865,0.883980929851532,0.18942435085773468
40,0.03204822540283203,0.4854503571987152,0.46657487750053406,0.025204738602042198,0.4810594916343689,0.6572522521018982,0.005608616396784782,0.4676916003227234,0.8185575604438782,0.2995344400405884,0.46213048696517944,0.8347529172897339,0.31940630078315735,0.4882358908653259,0.8910782337188721,0.16754910349845886,0.4088524878025055,0.4481677711009979,-0.025178179144859314,0.4218502640724182,0.6310489177703857,0.015454734675586224,0.4386369585990906,0.7887850403785706,0.38322678208351135,0.44184356927871704,0.8004540205001831,0.41400155425071716,0.44453421235084534,0.8654165863990784,0.276519238948822
41,0.032325029373168945,0.4830748438835144,0.46714335680007935,0.02506699226796627,0.48036065697669983,0.6587973833084106,0.008996651507914066,0.46816286444664,0.8218250870704651,0.27861616015434265,0.4625977873802185,0.8394984602928162,0.29501041769981384,0.48898592591285706,0.8934805989265442,0.14987993240356445,0.40572285652160645,0.44851529598236084,-0.025041570886969566,0.3986566662788391,0.6219155788421631,0.0007914297166280448,0.41944995522499084,0.7647062540054321,0.37092721462249756,0.4230366349220276,0.7728379964828491,0.40301117300987244,0.4236476421356201,0.8442506194114685,0.2785041928291321
42,0.03311896324157715,0.4817633032798767,0.4672943949699402,0.02485477365553379,0.4794975221157074,0.6592840552330017,0.004183052107691765,0.4665002226829529,0.8271244764328003,0.25414738059043884,0.45979681611061096,0.8459571003913879,0.272248238325119,0.48922520875930786,0.8958339691162109,0.14932100474834442,0.4035530686378479,0.4489373564720154,-0.024832699447870255,0.38725268840789795,0.6259711980819702,-0.03694390133023262,0.39295676350593567,0.7191165089607239,0.3725988268852234,0.3964574933052063,0.7204620838165283,0.4116196036338806,0.3901137411594391,0.7866985201835632,0.3197445273399353
43,0.03229331970214844,0.48240071535110474,0.46733757853507996,0.0197303369641304,0.48054903745651245,0.6602824330329895,-0.011077282950282097,0.4667354226112366,0.8280555009841919,0.2732313871383667,0.45903247594833374,0.8472704291343689,0.2964739203453064,0.4886136054992676,0.8971907496452332,0.16609132289886475,0.40334710478782654,0.45053747296333313,-0.019733015447854996,0.37942296266555786,0.6181243658065796,-0.047293100506067276,0.3957230746746063,0.7292433977127075,0.395143061876297,0.4019605219364166,0.7332881093025208,0.43677717447280884,0.39159300923347473,0.8049497604370117,0.3373279869556427
44,0.032724618911743164,0.4835336208343506,0.46524083614349365,0.01556842029094696,0.4812140464782715,0.6521837711334229,-0.028871437534689903,0.46747079491615295,0.8286532163619995,0.2463817298412323,0.4597961902618408,0.8479121327400208,0.267958402633667,0.48843318223953247,0.8979942202568054,0.12855872511863708,0.40304428339004517,0.4505782425403595,-0.01562841236591339,0.37026268243789673,0.6166095733642578,-0.0675850585103035,0.3883029818534851,0.7555513978004456,0.33903247117996216,0.39759328961372375,0.7595961093902588,0.3617207109928131,0.37564319372177124,0.8178523182868958,0.2298603355884552
45,0.033120155334472656,0.4826316237449646,0.4620184600353241,0.0069925179705023766,0.4759266972541809,0.6474247574806213,-0.03494733199477196,0.4679911732673645,0.8204830884933472,0.28427600860595703,0.46018919348716736,0.8402565121650696,0.3078194260597229,0.48735132813453674,0.8940095901489258,0.1414550244808197,0.401759535074234,0.44995981454849243,-0.007062435150146484,0.3644723892211914,0.6209345459938049,-0.11225108802318573,0.3926132619380951,0.7817884087562561,0.22629034519195557,0.40298300981521606,0.8009008765220642,0.24887888133525848,0.37442997097969055,0.8439591526985168,0.07492242753505707
46,0.032511234283447266,0.48241281509399414,0.4618687629699707,0.002401346107944846,0.4732331335544586,0.6497203707695007,-0.026890864595770836,0.46834149956703186,0.8217393159866333,0.2909892499446869,0.4620334506034851,0.8418752551078796,0.31241193413734436,0.4865843653678894,0.8950198888778687,0.13997285068035126,0.4012172222137451,0.450344443321228,-0.0024438179098069668,0.362348735332489,0.6256557703018188,-0.09585113823413849,0.390768826007843,0.8176762461662292,0.21262569725513458,0.40310508012771606,0.8400545120239258,0.23231466114521027,0.3750038743019104,0.889346182346344,0.048890382051467896
