time,ref_0,Velocity_0,Position_0,ref_1,Velocity_1,Position_1,current_0,current_1
0.00021338462829589844,-0.02151499682989172,-0.058670791851122485,-2.3245811462402344e-05,-0.011362316664425847,-0.1658811587589508,9.357929229736328e-06,-16.515016555786133,-9.689093589782715
0.05390191078186035,-0.02151499682989172,-1.361440531359968,-0.013260900974273682,-0.011362316664425847,0.2133563029178372,-0.01012563705444336,-11.102028846740723,-2.798900842666626
0.10854482650756836,-0.022181616799935015,-0.751883529435562,-0.02098029851913452,-0.011524452293465135,0.021398020822028303,-0.012424618005752563,3.7223212718963623,2.297856569290161
0.1719365119934082,-0.022693427020648728,-0.03203416086566787,-0.023022770881652832,-0.01158131901416491,0.33254314126520196,-0.011731594800949097,2.946516513824463,-0.13217826187610626
0.23546910285949707,-0.022878808708234485,0.23864084064603763,-0.02146458625793457,-0.012310021327990755,0.5186263209479847,-0.009579360485076904,-2.9014065265655518,-7.188994884490967
0.29880571365356445,-0.023666561805611823,-0.0009968067781462554,-0.020234405994415283,-0.012460371525203873,-0.09633767301077124,-0.010018616914749146,-5.846766948699951,-4.276938438415527
0.36209559440612793,-0.024878911924300213,-0.28875868194672466,-0.020266354084014893,-0.012754759221996526,-0.1151801046851108,-0.01119542121887207,-8.108447074890137,-2.046563148498535
0.42488694190979004,-0.025576646189441988,-0.21184430101117446,-0.02132171392440796,-0.012792863201237445,-0.026094295069272536,-0.01223018765449524,-6.969846248626709,-0.6614269614219666
0.488037109375,-0.02699644259053394,-0.28744790734770126,-0.02306729555130005,-0.013155559074289296,0.023504470712692772,-0.012542575597763062,-5.446695327758789,-0.8298487663269043
0.5512104034423828,-0.029738159984491006,-0.4405277019755954,-0.02366417646408081,-0.013681098911727215,-0.2957159224180017,-0.012436628341674805,-10.509456634521484,-1.1249033212661743
0.6145319938659668,-0.032883903566066984,-0.8594138599340154,-0.025412321090698242,-0.016477938609166194,-0.12723459647165072,-0.01164853572845459,-12.184813499450684,-8.020243644714355
0.6776206493377686,-0.04194972370825391,-1.8538236468073914,-0.029638230800628662,-0.02183132958481155,-0.0535035662382921,-0.014361262321472168,-17.038175582885742,-6.7824578285217285
0.7407891750335693,-0.054261771126283075,-2.2598828922334184,-0.038411498069763184,-0.02734357177273308,-0.7060586622001908,-0.02014291286468506,-21.433794021606445,-2.0494236946105957
