time,motor0_pos,motor0_vel,motor0_torque,motor1_pos,motor1_vel,motor1_torque,output_pos,output_vel,theta_ref,tau_out_ref
1.1920928955078125e-05,3.814697265625e-06,-0.013213484548032284,-0.0034354320290493406,0.0,0.002184435026720166,-0.0020931762558106825,4.0531158447265625e-06,-0.0030544856563210487,0.0,-0.0003740863432050742
0.005074024200439453,-1.52587890625e-05,0.0026762750931084156,-0.007988938272454154,-0.00018310546875,-0.07563501596450806,-0.0015232878545357927,8.58306884765625e-06,-0.0012831101194024086,0.0,-0.000294914820750126
0.010711908340454102,-1.1444091796875e-05,0.006231831852346659,0.007149680841589138,-0.00038909912109375,-0.0005974243977107108,-0.00018080554970356525,-1.430511474609375e-06,-0.0011508623138070107,0.0,0.0006145600197964119
0.016025781631469727,0.0,0.0015347066801041365,0.004439992197290028,-0.00041961669921875,0.0038356692530214787,0.00031818115622550937,-6.4373016357421875e-06,0.011377289891242981,0.0,0.0003476961049009362
0.02105879783630371,-1.52587890625e-05,0.0030497342813760042,-0.011541587306454782,-0.00043487548828125,-0.006868020165711641,-0.0008020298129989315,7.867813110351562e-06,-0.0023280526511371136,0.0,-0.0008671525913903317
0.026737689971923828,3.814697265625e-06,0.0014106062008067966,-0.004580014749740894,-0.0003509521484375,0.009862259030342102,-0.0011392987102055107,1.3589859008789062e-05,-0.0021678651683032513,0.0,-0.00039612314986333096
0.03219318389892578,-1.1444091796875e-05,-0.00035192142240703106,0.015225590251643517,-0.0004425048828125,0.0021630122791975737,0.0007724816540168975,-6.198883056640625e-06,-8.729053661227226e-05,0.0,0.001199416228016824
0.03739786148071289,-3.814697265625e-05,-0.0030583441257476807,-4.099601415450836e-06,-0.00041961669921875,-0.011994021944701672,0.0006257751145675211,-6.198883056640625e-06,2.4468174160574563e-05,0.0,2.9739263982264675e-05
0.04270815849304199,0.0,0.002184071112424135,-0.012643271813859316,-0.00042724609375,-0.0068177287466824055,-0.0007554587851779215,8.344650268554688e-06,-0.002115711336955428,0.0,-0.0009609631612489191
0.04777169227600098,3.814697265625e-06,-0.00031862538889981806,0.012237386526785738,-0.00042724609375,-0.002372524468228221,0.0006971978359776834,-7.152557373046875e-06,-0.0012477186974138021,0.0,0.0009813201460568517
0.052982330322265625,-3.4332275390625e-05,-0.005454869009554386,-0.005559232548152784,-0.00045013427734375,-0.010671540163457394,-4.864905789116257e-05,-2.384185791015625e-07,0.00411670096218586,0.0,-0.00043422539139307794
0.05801200866699219,-3.0517578125e-05,0.010806257836520672,0.0008904753916578726,-0.0004119873046875,0.0057970373891294,0.0001704078194681422,-1.9073486328125e-06,-0.00145074597094208,0.0,0.00012133173789453156
0.06308674812316895,-7.62939453125e-06,0.004248581826686859,-0.010328949417503069,-0.00043487548828125,-0.011240578256547451,-0.0007313956527476944,9.775161743164062e-06,0.002019362524151802,0.0,-0.000743803441644137
0.06813621520996094,-1.9073486328125e-05,-0.002572424244135618,0.013219606097338625,-0.00048065185546875,0.010462965816259384,0.0006469509983785019,-6.4373016357421875e-06,-0.00020091072656214237,0.0,0.0009892182731437312
0.07355523109436035,-2.6702880859375e-05,0.0015582246705889702,0.00024719007829711423,-0.00041961669921875,0.0034584884997457266,0.00047652929710665244,-6.198883056640625e-06,-0.000381587102310732,0.0,1.601632610800113e-05
0.0792243480682373,3.814697265625e-06,0.0031724395230412483,0.00026972030850203,-0.0004119873046875,0.003288987325504422,0.0003841741750118114,-6.198883056640625e-06,-0.0007913686567917466,0.0,2.975023992348724e-05
0.08432507514953613,3.814697265625e-06,0.0007665991433896124,-0.00011683936422268178,-0.0003662109375,0.008005203679203987,0.00019932464470489032,-5.245208740234375e-06,-0.0009590067202225327,0.0,-3.77617802186332e-05
0.08943676948547363,-5.340576171875e-05,-0.00491330586373806,0.0014651485402304143,-0.00043487548828125,-0.004554614424705505,0.0002578402371403757,-6.4373016357421875e-06,-0.00024188836687244475,0.0,0.00010206518762707144
0.09447097778320312,-1.1444091796875e-05,0.002051358111202717,-0.012193079101601766,-0.00040435791015625,0.0029555712826550007,-0.0010236715411883212,7.867813110351562e-06,-0.001970423385500908,0.0,-0.0009676828386139991
0.09953141212463379,-3.0517578125e-05,0.005222279112786055,0.010686184885747085,-0.00038909912109375,-0.00580444885417819,0.0004702132837812831,-5.9604644775390625e-06,-0.0020132644567638636,0.0,0.0009109130664914614
0.10459160804748535,-1.9073486328125e-05,-0.0019055980956181884,0.0003397530024694941,-0.000457763671875,-0.01023847609758377,0.0004456869501278038,-6.4373016357421875e-06,-0.00020836085604969412,0.0,5.76568875894246e-05
0.11027407646179199,-1.9073486328125e-05,0.007047904655337334,-0.017985883971346688,-0.00040435791015625,0.007192157208919525,-0.0015951379310314626,1.5497207641601562e-05,-0.0034232859034091234,0.0,-0.0014117204859625974
0.1154794692993164,-3.814697265625e-06,0.002833437407389283,0.005003135135779288,-0.00038909912109375,0.0016815236303955317,-0.0006043364201121599,8.106231689453125e-06,-0.0023615772370249033,0.0,0.000410618495591544
0.12073278427124023,-1.9073486328125e-05,0.0007547257118858397,-0.0013977222941147479,-0.00042724609375,-0.008437295444309711,-0.00047755151428673434,8.58306884765625e-06,-0.002065416891127825,0.0,-6.974766849941825e-05
0.12618660926818848,-4.1961669921875e-05,0.009749207645654678,0.005372678838737552,-0.0004119873046875,0.007546993438154459,0.00031640553159931493,1.1920928955078125e-06,-0.0011210551019757986,0.0,0.00046297640870741116
0.13124704360961914,-1.52587890625e-05,0.0005156089318916202,-0.0016207384814413447,-0.00042724609375,-0.005361136049032211,0.0001289884421226051,2.6226043701171875e-06,0.005621721036732197,0.0,-0.00010221976580439255
0.1363072395324707,-3.814697265625e-06,0.0056891050189733505,0.007095966142950834,-0.00041961669921875,-0.00040556772728450596,0.0008996770463321436,-6.4373016357421875e-06,-0.000253062229603529,0.0,0.0006057402051906989
0.14136791229248047,-2.6702880859375e-05,0.00386813678778708,-0.0005874123088700784,-0.0003814697265625,0.015258345752954483,0.0005046410836713941,-4.76837158203125e-06,-0.001022334792651236,0.0,-8.455417640184293e-05
0.14643573760986328,-1.1444091796875e-05,0.004192236810922623,0.0009073997308264063,-0.00040435791015625,-0.00814392976462841,0.0006049378402133495,-6.4373016357421875e-06,0.0009483434841968119,0.0,0.0001361354966726812
0.15154695510864258,3.814697265625e-06,-0.0003179249761160463,0.0006677269513265321,-0.00040435791015625,0.008658062666654587,0.0004134405190343764,-6.198883056640625e-06,-0.0019164045806974173,0.0,1.4358878844956103e-05
0.15667414665222168,3.814697265625e-06,-0.002811541547998786,-0.0032882466333019177,-0.00038909912109375,0.012154245749115944,-0.00020006296890864232,-7.152557373046875e-07,-0.0014824082609266043,0.0,-0.00033239451321673616
0.16173481941223145,-2.6702880859375e-05,0.00608677975833416,-6.081666130363338e-07,-0.00040435791015625,-0.001909653889015317,-2.721990026532202e-05,-1.430511474609375e-06,-0.0011471320176497102,0.0,5.053008389355785e-05
0.166795015335083,-1.52587890625e-05,0.005607613828033209,0.00522538859710663,-0.00038909912109375,0.01687791757285595,0.0004272863417254893,-6.67572021484375e-06,0.002326701767742634,0.0,0.0003828760467618549
0.1718883514404297,-1.9073486328125e-05,-0.003697696840390563,-0.007015939047029843,-0.000518798828125,-0.017100457102060318,-0.00028548805020005394,1.430511474609375e-06,-0.0011769334087148309,0.0,-0.000510470518643044
0.17699790000915527,-1.1444091796875e-05,-0.00194704404566437,0.006075694563875748,-0.00048828125,-0.00021185250079724938,0.0003774413748285243,-6.198883056640625e-06,-4.630780313163996e-05,0.0,0.00047088100073811777
0.1820511817932129,3.814697265625e-06,-0.0004764852928929031,-0.00032757846134582854,-0.00048828125,-0.013818475417792797,0.0003703199312823843,-6.198883056640625e-06,2.4472714358125813e-05,0.0,2.977341241603426e-05
0.18716979026794434,-1.1444091796875e-05,-0.002442507306113839,-0.0002788246207757125,-0.00046539306640625,0.009411503560841084,0.0001065411783405521,-4.5299530029296875e-06,-0.0013296701945364475,0.0,-7.882090333572107e-05
0.1922304630279541,3.814697265625e-06,0.0003048945218324661,0.0018763386849313091,-0.000518798828125,-0.007663368247449398,0.0003465313141949982,-6.9141387939453125e-06,-0.0005063798744231462,0.0,0.00018429009832349104
0.1973562240600586,-1.52587890625e-05,-0.010792747139930725,-0.008790942962375677,-0.0005340576171875,0.010543057695031166,-0.0009172465367380363,5.4836273193359375e-06,-0.0015513227554038167,0.0,-0.0008183755447280554
0.20245361328125,-1.52587890625e-05,0.0008143257582560182,0.009686092192508369,-0.00049591064453125,0.0004158566880505532,0.0003214965870146541,-6.4373016357421875e-06,-0.0010875242296606302,0.0,0.0007744597019248972
0.2075791358947754,-7.62939453125e-06,-0.0039573051035404205,-0.0010608302359955124,-0.00046539306640625,0.0012065500486642122,4.933508632515353e-05,-4.291534423828125e-06,0.00479471031576395,0.0,-0.000116605547141481
0.2127068042755127,-7.62939453125e-06,-0.001747974194586277,0.0013656506919785122,-0.00049591064453125,-0.020779181271791458,0.00035337373306814957,-6.9141387939453125e-06,-0.000491477083414793,0.0,0.00018520453582592701
0.21791529655456543,-3.814697265625e-06,0.0029845419339835644,-2.119404987908406e-05,-0.00048065185546875,0.003646617755293846,0.00026483786891006583,-6.4373016357421875e-06,0.0008440397796221077,0.0,3.832407556106559e-06
0.22351384162902832,-3.814697265625e-06,0.0026231880765408278,-0.002841912691699135,-0.0005645751953125,-0.052504684776067734,0.0004849518691426025,-6.198883056640625e-06,-0.0001766898058122024,0.0,1.5914966106798e-05
0.22870945930480957,3.814697265625e-06,0.0001994208141695708,-0.024295861123573497,-0.0006866455078125,-0.017446910962462425,-0.001948248772259509,2.1219253540039062e-05,0.003975146450102329,0.0,-0.0018559510703984412
0.23376941680908203,3.814697265625e-06,0.00010605542047414929,0.02243222533291578,-0.00066375732421875,-0.006431226152926683,0.0009002704039700574,-6.67572021484375e-06,-0.00033315224573016167,0.0,0.001812400422804348
0.23881912231445312,-4.1961669921875e-05,-0.0015081609599292278,-0.002058392662161689,-0.00069427490234375,-0.004615148063749075,0.0004689692342003081,-4.0531158447265625e-06,-0.002482644747942686,0.0,-0.00015406801580384146
0.2438797950744629,-3.814697265625e-06,0.006045329850167036,-0.0033597457035861,-0.0006561279296875,-0.001321060466580093,0.00011509000484016672,-4.76837158203125e-07,-0.0011378142517060041,0.0,-0.00021917824719861173
0.24898791313171387,0.0,0.0010671776253730059,-0.005487538013475305,-0.0006256103515625,0.01566905900835991,-0.0006069125397292975,7.152557373046875e-06,-0.002320594387128949,0.0,-0.0004951798811497934
0.25407981872558594,-3.814697265625e-06,-0.006319375243037939,0.011846188992735783,-0.00061798095703125,-0.008030306547880173,0.0007305382591423918,-6.4373016357421875e-06,-0.00014875014312565327,0.0,0.0009327993597991357
