time,motor0_pos,motor0_vel,motor0_torque,motor0_setpoint_pos,motor0_setpoint_vel,motor0_error_pos,motor0_error_vel,motor1_pos,motor1_vel,motor1_torque,motor1_setpoint_pos,motor1_setpoint_vel,motor1_error_pos,motor1_error_vel,output_pos,output_vel
2.3126602172851562e-05,-4.857778549194336e-06,0.005720644257962704,0.00043411625916309335,0.0,0,4.857778549194336e-06,0,-2.6702880859375e-05,0.0024525695480406284,6.826290633476756e-05,0.0,0,2.6702880859375e-05,0,-7.748603820800781e-07,0.0010816969443112612
0.003978252410888672,8.344650268554688e-06,0.002706883940845728,-0.0008180333301938814,0.0,0,-8.344650268554688e-06,0,-2.86102294921875e-05,0.0037750471383333206,2.7955616162914693e-05,0.0,0,2.86102294921875e-05,0,8.940696716308594e-08,7.586856372654438e-05
0.008470773696899414,6.973743438720703e-06,0.011871099472045898,3.172775690052663e-05,0.0,0,-6.973743438720703e-06,0,-2.6702880859375e-05,0.0054998574778437614,2.188770564812247e-05,0.0,0,2.6702880859375e-05,0,2.384185791015625e-07,0.0007166183786466718
0.012845516204833984,3.248453140258789e-06,0.004807949066162109,0.00019083567857095486,0.0,0,-3.248453140258789e-06,0,-1.5735626220703125e-05,0.0021694486495107412,1.6871490246782645e-06,0.0,0,1.5735626220703125e-05,0,0.0,4.234083462506533e-05
0.017311811447143555,3.069639205932617e-06,-0.005797952879220247,-9.979250583242863e-06,0.0,0,-3.069639205932617e-06,0,6.198883056640625e-06,-0.0048750778660178185,-3.005098496218048e-05,0.0,0,-6.198883056640625e-06,0,-1.52587890625e-05,-0.0010417186422273517
0.021631479263305664,-1.1652708053588867e-05,-0.0003515779972076416,0.001031033443932486,0.0,0,1.1652708053588867e-05,0,-3.814697265625e-05,-0.011912149377167225,9.188890368620615e-05,0.0,0,3.814697265625e-05,0,1.7881393432617188e-07,0.0002882101107388735
0.02556324005126953,-1.3917684555053711e-05,-0.004520177375525236,0.0002583806735897496,0.0,0,1.3917684555053711e-05,0,-3.147125244140625e-05,-0.006868106313049793,1.8425937152016756e-05,0.0,0,3.147125244140625e-05,0,0.0,2.7439789846539497e-05
0.0288848876953125,5.21540641784668e-06,-0.006289689335972071,-0.0014580855608968084,0.0,0,-5.21540641784668e-06,0,0.00015020370483398438,0.052304405719041824,-0.0004057030730611795,0.0,0,-0.00015020370483398438,0,0.0,-7.31430554878898e-05
0.032459259033203125,-5.841255187988281e-06,0.0030123605392873287,0.0006638791882527773,0.0,0,5.841255187988281e-06,0,0.0003657341003417969,0.02491234987974167,-0.0005731157852989817,0.0,0,-0.0003657341003417969,0,-5.960464477539063e-08,-4.3340733100194484e-05
0.03667855262756348,1.341104507446289e-05,0.0006989554385654628,-0.001288165308362675,0.0,0,-1.341104507446289e-05,0,0.0002841949462890625,-0.0030459552071988583,-0.00015403818369252176,0.0,0,-0.0002841949462890625,0,-5.960464477539063e-08,7.586856372654438e-05
0.04082465171813965,4.887580871582031e-06,0.007385851349681616,0.0005244951171896368,0.0,0,-4.887580871582031e-06,0,0.0003056526184082031,-0.00871957279741764,-0.0003030968175408672,0.0,0,-0.0003056526184082031,0,-2.9802322387695312e-08,0.0010258175898343325
0.0444638729095459,-9.357929229736328e-06,9.918298019329086e-05,0.000965143043201907,0.0,0,9.357929229736328e-06,0,0.00028228759765625,-0.00591070344671607,-0.00022439602537170742,0.0,0,-0.00028228759765625,0,-1.2248754501342773e-05,-0.0016936445608735085
0.048435211181640625,5.662441253662109e-07,-0.003946482203900814,-0.0006221063311543348,0.0,0,-5.662441253662109e-07,0,0.000286102294921875,-0.010131457820534706,-0.0002622466119648117,0.0,0,-0.000286102294921875,0,1.4901161193847656e-07,0.00025840767193585634
0.05242729187011719,1.4454126358032227e-05,-0.0007464581867679954,-0.001020791179779348,0.0,0,-1.4454126358032227e-05,0,0.00026035308837890625,0.002255133120343089,-0.00019994695655075405,0.0,0,-0.00026035308837890625,0,0.0,5.087931640446186e-06
0.05625104904174805,9.745359420776367e-06,-0.0038719766307622194,0.00020875369787715466,0.0,0,-9.745359420776367e-06,0,0.000179290771484375,-0.00979990791529417,-6.769262165975701e-05,0.0,0,-0.000179290771484375,0,0.0,-0.0001215719457832165
0.060533761978149414,4.5299530029296875e-06,0.003708988893777132,0.0002977510695111114,0.0,0,-4.5299530029296875e-06,0,0.00013399124145507812,-0.024086399003863335,-6.374673674470674e-05,0.0,0,-0.00013399124145507812,0,-5.960464477539063e-08,-2.362656005061581e-06
0.06458616256713867,1.0192394256591797e-05,2.3264044557436137e-06,-0.000436395815457573,0.0,0,-1.0192394256591797e-05,0,8.20159912109375e-05,-0.029122989624738693,-5.8635162092876715e-06,0.0,0,-8.20159912109375e-05,0,-5.960464477539063e-08,0.0001131213502958417
0.06824421882629395,-1.862645149230957e-05,0.007028224878013134,0.00207217924358431,0.0,0,1.862645149230957e-05,0,7.343292236328125e-05,-0.007557283155620098,-5.446922986872201e-05,0.0,0,-7.343292236328125e-05,0,0.0,2.3714383132755756e-05
0.07197403907775879,1.7851591110229492e-05,0.0021853463258594275,-0.002788431066383333,0.0,0,-1.7851591110229492e-05,0,4.9114227294921875e-05,-0.0037537608295679092,-8.570861576538467e-06,0.0,0,-4.9114227294921875e-05,0,0.0,-7.686846220167354e-05
0.07546067237854004,-3.844499588012695e-06,0.007415653672069311,0.0014320896926461794,0.0,0,3.844499588012695e-06,0,7.867813110351562e-05,0.004792054649442434,-0.00010916241498685453,0.0,0,-7.867813110351562e-05,0,-5.960464477539063e-08,-5.451672041090205e-05
0.0792698860168457,1.728534698486328e-05,-0.0026910584419965744,-0.0015211580872512966,0.0,0,-1.728534698486328e-05,0,0.00012922286987304688,0.002094943542033434,-0.00018370059560272571,0.0,0,-0.00012922286987304688,0,2.682209014892578e-07,0.0006123100174590945
0.08302950859069824,5.841255187988281e-06,-0.009750483557581902,0.0007200861685048608,0.0,0,-5.841255187988281e-06,0,5.245208740234375e-05,-0.007613164372742176,5.4505168845629583e-05,0.0,0,-5.245208740234375e-05,0,0.0,4.97911823913455e-05
0.08700227737426758,1.8030405044555664e-05,-0.005511102732270956,-0.0007831999255310011,0.0,0,-1.8030405044555664e-05,0,9.1552734375e-05,0.00602885102853179,-0.0001251258231906395,0.0,0,-9.1552734375e-05,0,-2.9802322387695312e-08,0.0009401359129697084
0.09149026870727539,-2.0235776901245117e-05,-0.0015809211181476712,0.002604263183986398,0.0,0,2.0235776901245117e-05,0,0.00012540817260742188,0.0005303228972479701,-0.0001566162000074721,0.0,0,-0.00012540817260742188,0,2.9802322387695312e-08,6.0967402532696724e-05
0.0953071117401123,-7.599592208862305e-06,0.0010677609825506806,-0.0007492765505821178,0.0,0,7.599592208862305e-06,0,9.632110595703125e-05,0.000690507295075804,-4.991764084930209e-05,0.0,0,-9.632110595703125e-05,0,0.0,-5.824189065606333e-05
0.0991220474243164,-6.496906280517578e-06,0.00027054917882196605,-3.0380634170355908e-05,0.0,0,6.496906280517578e-06,0,0.00010013580322265625,-0.003012431552633643,-9.514577078108136e-05,0.0,0,-0.00010013580322265625,0,-5.960464477539063e-08,-7.686834578635171e-05
0.10300111770629883,2.154707908630371e-05,-0.004807021003216505,-0.002026644196520716,0.0,0,-2.154707908630371e-05,0,0.0001678466796875,0.005436528008431196,-0.00024216941579933515,0.0,0,-0.0001678466796875,0,-5.960464477539063e-08,3.489036680548452e-05
