time,motor0_pos,motor0_vel,motor0_torque,motor0_setpoint_pos,motor0_setpoint_vel,motor0_error_pos,motor0_error_vel,motor1_pos,motor1_vel,motor1_torque,motor1_setpoint_pos,motor1_setpoint_vel,motor1_error_pos,motor1_error_vel,output_pos,output_vel
2.574920654296875e-05,-1.2218952178955078e-05,0.006343940272927284,0.0010641668675891553,0.0,0,1.2218952178955078e-05,0,3.0994415283203125e-05,0.000681291741784662,-0.00015270296146609633,0.0,0,-3.0994415283203125e-05,0,-2.562999725341797e-06,0.002008331473916769
0.004087924957275391,1.990795135498047e-05,-0.00019021943444386125,-0.0020577073506648433,0.0,0,-1.990795135498047e-05,0,1.811981201171875e-05,-0.003237714758142829,2.21822187988504e-05,0.0,0,-1.811981201171875e-05,0,-1.2248754501342773e-05,-0.0008471035398542881
0.00867462158203125,1.0371208190917969e-05,3.70236266462598e-05,0.00047045289546815536,0.0,0,-1.0371208190917969e-05,0,3.24249267578125e-05,-0.004273345228284597,-6.966607868960978e-05,0.0,0,-3.24249267578125e-05,0,-1.2814998626708984e-06,0.0015463960589841008
0.012595176696777344,-8.58306884765625e-06,0.00592670775949955,0.0013991491904972613,0.0,0,8.58306884765625e-06,0,2.5272369384765625e-05,0.007781695574522018,2.602981654021874e-06,0.0,0,-2.5272369384765625e-05,0,-3.6209821701049805e-06,0.0008702559280209243
0.016107797622680664,-5.841255187988281e-06,0.004768142942339182,-0.00015348153162901177,0.0,0,5.841255187988281e-06,0,7.43865966796875e-05,0.006649209186434746,-0.00023842026836951323,0.0,0,-7.43865966796875e-05,0,2.9802322387695312e-08,0.000274209538474679
0.020125865936279297,-1.239776611328125e-05,0.00653020478785038,0.00040784176305696786,0.0,0,1.239776611328125e-05,0,9.107589721679688e-05,0.0032442950177937746,-0.0001236111782356464,0.0,0,-9.107589721679688e-05,0,1.4901161193847656e-07,-0.001195418182760477
0.02498006820678711,-1.2099742889404297e-05,0.0002121128491126001,6.287744813515266e-05,0.0,0,1.2099742889404297e-05,0,6.127357482910156e-05,-0.005502686835825443,2.3720126283931754e-05,0.0,0,-6.127357482910156e-05,0,-1.043081283569336e-07,0.0011273004347458482
0.029545068740844727,-1.0848045349121094e-05,-0.001367409946396947,8.059906639177374e-07,0.0,0,1.0848045349121094e-05,0,7.128715515136719e-05,0.0014040020760148764,-9.2042442185625e-05,0.0,0,-7.128715515136719e-05,0,1.4901161193847656e-07,0.000397143536247313
0.034150123596191406,-4.172325134277344e-06,-0.0022055995650589466,-0.00038924914667954084,0.0,0,4.172325134277344e-06,0,7.104873657226562e-05,0.002231016056612134,-6.320025791801348e-05,0.0,0,-7.104873657226562e-05,0,1.341104507446289e-07,0.0005666437791660428
0.038053035736083984,6.4373016357421875e-06,-0.002484996570274234,-0.0007020406684538185,0.0,0,-6.4373016357421875e-06,0,3.9577484130859375e-05,0.011350524611771107,6.229149143627356e-05,0.0,0,-3.9577484130859375e-05,0,-9.894371032714844e-06,6.931698590051383e-05
0.04212641716003418,-1.0132789611816406e-06,-0.003755319630727172,0.0004678545425681034,0.0,0,1.0132789611816406e-06,0,7.82012939453125e-05,-0.0004213920037727803,-0.00018995600954635255,0.0,0,-7.82012939453125e-05,0,0.0,-0.00538264587521553
0.046166181564331055,7.3909759521484375e-06,-0.0011550665367394686,-0.0005745379382641829,0.0,0,-7.3909759521484375e-06,0,3.647804260253906e-05,0.0035572159104049206,9.786821418803689e-05,0.0,0,-3.647804260253906e-05,0,5.960464477539063e-08,0.0003300870303064585
0.05010342597961426,-1.1920928955078125e-07,-0.0010507574770599604,0.0004810163532470636,0.0,0,1.1920928955078125e-07,0,4.6253204345703125e-05,0.000755799119360745,-7.287978951513306e-05,0.0,0,-4.6253204345703125e-05,0,3.2782554626464844e-07,0.0015128662344068289
0.05393338203430176,1.5139579772949219e-05,0.00197045411914587,-0.0010774795974924725,0.0,0,-1.5139579772949219e-05,0,2.1219253540039062e-05,-0.004973697010427713,6.120737078606469e-05,0.0,0,-2.1219253540039062e-05,0,-1.1324882507324219e-06,0.0012148430105298758
0.05803871154785156,-7.271766662597656e-06,0.0031699975952506065,0.0013015363381318208,0.0,0,7.271766662597656e-06,0,2.3365020751953125e-05,0.010039225220680237,-2.7033002024323997e-05,0.0,0,-2.3365020751953125e-05,0,-6.631016731262207e-06,-0.0007949509890750051
0.06233334541320801,-9.179115295410156e-06,8.17310792626813e-05,0.00018189122491365744,0.0,0,9.179115295410156e-06,0,3.409385681152344e-05,0.0029462724924087524,-6.506501021722399e-05,0.0,0,-3.409385681152344e-05,0,2.980232238769531e-07,0.0006970278918743134
0.0662839412689209,-5.543231964111328e-06,-0.003706890158355236,-0.00017624627508405587,0.0,0,5.543231964111328e-06,0,3.3855438232421875e-05,0.004913225304335356,-2.9773980813811687e-05,0.0,0,-3.3855438232421875e-05,0,-2.384185791015625e-07,0.0015743334079161286
