Frame,Hip-Knee Angle,Knee-Ankle Angle
380,-2.6111524817602727,3.7933896169521772
380,-2.6111524817602727,3.7933896169521772
381,-2.57324427222569,3.793505124229763
382,-2.4826599182002598,3.7835862791736847
383,-2.298648878678826,3.804284938240963
384,-2.1917137820062895,3.7754519018195873
385,-1.6855398616590076,3.664475916846634
386,-1.436817713924787,3.562986485358332
387,-1.000743626299773,3.067971693033737
388,-0.7594944601478635,2.157806972997338
389,-0.44703823289321987,1.4403893178602438
390,0.10804556552591148,0.7528527011378652
391,0.8340433550775301,0.6400632779318512
392,1.6060373397805452,0.5458852383833102
393,2.9802422425207196,0.6805822479020779
394,3.8378787427058203,0.826800979300574
395,4.429667439643638,1.1038106162544157
396,7.083784310358172,3.423189387050759
397,9.42289301367871,5.699364452652834
398,13.316672777468456,7.075569220880828
399,15.685257528203353,7.1630203481185335
400,18.588505146167396,5.9654005591380015
401,20.298013139812433,4.973094103020923
402,21.643625999393524,3.9109838642096673
403,23.383538859894422,2.110618161014923
404,23.918765027168618,1.3193919251271606
405,23.994250599144003,-0.41346807680490655
406,24.06512803185006,-1.2126529592119464
407,24.319431943281447,-1.8848813994900995
408,24.488270512847862,-1.7557993063127748
409,24.60908840251116,-1.2156857143242823
410,25.463138852164615,-0.8452234017029411
411,26.621989730005414,0.9442737670975475
412,27.6545386751692,3.601631446966426
413,29.490794248411174,6.36226328543645
414,30.677683795661668,7.697112046797583
415,31.601250937763094,8.158040282076833
416,31.844084143761613,8.038550764122101
417,31.788083550946805,7.3147732263570955
418,31.95488391317614,5.29656815509376
419,32.06422528833769,4.210269486526479
420,32.41346517252401,3.4697078031329336
421,33.155555593942616,3.202352760126039
422,33.62227917558494,3.0962329560527446
423,34.22442888786997,2.498535558787166
424,34.79391876226301,1.6476927209290437
425,35.360368082117965,2.18142340319929
426,35.66102444685491,1.986470054495048
427,36.00438570867736,1.7895861986843633
428,36.589631115063526,1.3196213152062293
429,36.354744232066665,0.8658989253525164
430,35.90361497074961,0.985797387779025
431,35.7553703326796,0.6171756839663594
432,35.19183768712842,0.5384290073571577
433,35.00462468868025,0.2870290037490874
434,34.589619770311,-0.01049222388266724
435,34.50792118926077,-0.22865454848605182
436,34.38365081770291,-0.24332555367806516
437,34.28860073889173,-0.4019714338537243
438,34.204914347374626,-0.4603719189053366
439,34.242804140515794,-0.6347296463919618
440,34.15201025847502,-0.7663661608335057
441,33.78376153943198,-0.9601143734494767
442,33.36451682383092,-1.2081920568818736
443,33.21871104293175,-1.355179163576483
444,32.87203622071531,-1.5153173217392455
445,32.790129411073174,-1.9245477290909205
446,32.444875185886886,-2.6516300876417165
447,32.37305961252566,-3.9028326534655764
448,32.51614923737103,-5.2097424319150205
449,32.61972897687245,-6.139381543209858
450,32.774675334083085,-5.973490898026025
451,33.324072135140426,-6.524338271924544
452,34.08850048049743,-6.229009149300414
453,36.1530279461786,-6.070622207105324
454,37.987910060203475,-5.64167434090346
455,42.953282925765095,-2.581852373837269
456,45.566509956079905,1.1915162907758359
457,48.02245654139566,4.923960317690439
458,52.431056052711796,10.439231142569815
459,54.88047493834544,12.616948498830459
460,55.66560706683781,13.735423293070603
461,56.45528181915084,14.046553091873598
462,56.06384541905158,13.889206711286088
463,54.60477699034967,12.626440597800508
464,54.24371290126236,11.660343391754221
465,52.6203368497566,11.10715820966396
466,48.75816333216838,8.71334604603038
467,45.370898816711325,6.817269010393495
468,42.42389942223957,5.12466332699112
469,40.83608335506579,3.2226922407312895
470,40.237433393259685,0.914078271866175
471,40.05041914131258,-0.74690547147222
472,39.92805395241102,-3.57918156662438
473,40.04640164818161,-4.739043452125028
474,39.51474546729837,-7.337685149395383
475,38.78299391299071,-8.578674816599733
476,37.56193185568808,-9.379031950511457
477,37.08817079860773,-9.092179794292823
478,36.89796750152514,-8.23493990864375
479,36.76669100228038,-7.9091090523996765
480,36.76795192844907,-5.8717888699532095
481,36.60074359124616,-3.2936945597960148
482,37.50306852884216,0.6620380199985503
483,38.21180797165502,2.8626650608343653
484,38.83917495431781,5.995411631734246
485,39.38120301766535,8.188935029912567
486,39.66158172430254,9.65249966874703
487,39.17150513028103,10.02893351585678
488,38.83448248284563,9.640751867921738
489,38.55518647724488,9.287854347471045
490,37.81959982257775,8.321352331665784
491,37.60090171170329,7.944591763966662
492,37.438065595815914,4.200145824661035
493,37.426771392786236,1.9018400505220214
494,37.39884441926698,0.1877648174142386
495,37.402929476307804,-2.4777781572930286
496,37.26309363093622,-3.633203450065144
497,37.013496308769184,-4.147880497727246
498,36.77050557662228,-4.194677656977601
499,36.69214777189659,-3.960610911641793
500,36.49144822098417,-3.3419264048964124
501,36.3160140834974,-3.2289607456197067
502,36.154266675391625,-1.9639487762640249
503,35.86418412179593,-1.2209683310896138
504,35.75235097977926,-0.7586150489582772
505,35.87167068354436,-0.8479106161281843
506,36.082304842105,-1.164587546157999
507,36.365831103301566,-1.8777456360519835
508,36.9686383236962,-3.3948964318833594
509,37.50629205951142,-5.228248521684204
510,38.12965592012356,-7.090711605357287
511,38.751629945113976,-8.081818992973156
512,39.28977245830735,-8.368148771163893
513,40.77901486975628,-8.373847892162058
514,40.490166281390174,-8.494298603226076
515,37.81015950721489,-9.07607960547329
516,34.87912999824849,-9.753618563854056
517,35.91135390040825,-10.270417435132648
518,33.132468199645835,-11.465895923140799
519,31.516019354612347,-11.860965384764015
520,30.304796096525546,-9.918695695377169
521,29.533579242608887,-7.762420221290956
522,27.96979987442769,-5.469465072961314
523,26.493156027706277,-0.46081661001031493
524,24.157461717844193,0.69682010203963
525,22.656780503819746,1.4870023218559243
526,20.84999339330886,1.9890865497843528
527,19.343942723409956,1.8743224147977466
528,16.987750311368757,0.39562964512934207
529,15.3565324958441,-0.699038285053385
530,14.106737151810632,-1.793344019142494
531,12.793209809616394,-1.9747894755167636
532,11.926572129569072,-2.575438753659172
533,10.539702714155338,-3.068328157810995
534,9.563521766674134,-2.801904684499873
535,9.089217194868038,-2.433607149615495
536,8.36668942433386,-2.0646793637230383
537,7.766662116581875,-1.6313624571508913
538,6.813816799539602,-1.280636464647154
539,6.1933202939034855,-1.300785289318016
540,5.6121304591796815,-1.7184942118546678
541,5.085598487495312,-1.914270506347765
542,4.9202164387171,-2.2299184565833676
543,4.697314593809957,-2.3431183335914443
544,4.692551810492696,-2.0791055241674896
545,4.684430277787924,-2.0077843215227276
546,4.6310358132935265,-1.9834992055087846
547,4.5920013670962865,-1.9999841842938506
548,4.5794731795499715,-1.995911835903145
549,4.58255969584171,-2.0137166011600254
550,4.514394106090316,-1.8780577423624603
380,-2.6111524817602727,3.7933896169521772
380,-2.6111524817602727,3.7933896169521772
381,-2.57324427222569,3.793505124229763
382,-2.4826599182002598,3.7835862791736847
383,-2.298648878678826,3.804284938240963
384,-2.1917137820062895,3.7754519018195873
385,-1.6855398616590076,3.664475916846634
386,-1.436817713924787,3.562986485358332
387,-1.000743626299773,3.067971693033737
388,-0.7594944601478635,2.157806972997338
389,-0.44703823289321987,1.4403893178602438
390,0.10804556552591148,0.7528527011378652
391,0.8340433550775301,0.6400632779318512
392,1.6060373397805452,0.5458852383833102
393,2.9802422425207196,0.6805822479020779
394,3.8378787427058203,0.826800979300574
395,4.429667439643638,1.1038106162544157
396,7.083784310358172,3.423189387050759
397,9.42289301367871,5.699364452652834
398,13.316672777468456,7.075569220880828
399,15.685257528203353,7.1630203481185335
400,18.588505146167396,5.9654005591380015
401,20.298013139812433,4.973094103020923
402,21.643625999393524,3.9109838642096673
403,23.383538859894422,2.110618161014923
404,23.918765027168618,1.3193919251271606
405,23.994250599144003,-0.41346807680490655
406,24.06512803185006,-1.2126529592119464
407,24.319431943281447,-1.8848813994900995
408,24.488270512847862,-1.7557993063127748
409,24.60908840251116,-1.2156857143242823
410,25.463138852164615,-0.8452234017029411
411,26.621989730005414,0.9442737670975475
412,27.6545386751692,3.601631446966426
413,29.490794248411174,6.36226328543645
414,30.677683795661668,7.697112046797583
415,31.601250937763094,8.158040282076833
416,31.844084143761613,8.038550764122101
417,31.788083550946805,7.3147732263570955
418,31.95488391317614,5.29656815509376
419,32.06422528833769,4.210269486526479
420,32.41346517252401,3.4697078031329336
421,33.155555593942616,3.202352760126039
422,33.62227917558494,3.0962329560527446
423,34.22442888786997,2.498535558787166
424,34.79391876226301,1.6476927209290437
425,35.360368082117965,2.18142340319929
426,35.66102444685491,1.986470054495048
427,36.00438570867736,1.7895861986843633
428,36.589631115063526,1.3196213152062293
429,36.354744232066665,0.8658989253525164
430,35.90361497074961,0.985797387779025
431,35.7553703326796,0.6171756839663594
432,35.19183768712842,0.5384290073571577
433,35.00462468868025,0.2870290037490874
434,34.589619770311,-0.01049222388266724
435,34.50792118926077,-0.22865454848605182
436,34.38365081770291,-0.24332555367806516
437,34.28860073889173,-0.4019714338537243
438,34.204914347374626,-0.4603719189053366
439,34.242804140515794,-0.6347296463919618
440,34.15201025847502,-0.7663661608335057
441,33.78376153943198,-0.9601143734494767
442,33.36451682383092,-1.2081920568818736
443,33.21871104293175,-1.355179163576483
444,32.87203622071531,-1.5153173217392455
445,32.790129411073174,-1.9245477290909205
446,32.444875185886886,-2.6516300876417165
447,32.37305961252566,-3.9028326534655764
448,32.51614923737103,-5.2097424319150205
449,32.61972897687245,-6.139381543209858
450,32.774675334083085,-5.973490898026025
451,33.324072135140426,-6.524338271924544
452,34.08850048049743,-6.229009149300414
453,36.1530279461786,-6.070622207105324
454,37.987910060203475,-5.64167434090346
455,42.953282925765095,-2.581852373837269
456,45.566509956079905,1.1915162907758359
457,48.02245654139566,4.923960317690439
458,52.431056052711796,10.439231142569815
459,54.88047493834544,12.616948498830459
460,55.66560706683781,13.735423293070603
461,56.45528181915084,14.046553091873598
462,56.06384541905158,13.889206711286088
463,54.60477699034967,12.626440597800508
464,54.24371290126236,11.660343391754221
465,52.6203368497566,11.10715820966396
466,48.75816333216838,8.71334604603038
467,45.370898816711325,6.817269010393495
468,42.42389942223957,5.12466332699112
469,40.83608335506579,3.2226922407312895
470,40.237433393259685,0.914078271866175
471,40.05041914131258,-0.74690547147222
472,39.92805395241102,-3.57918156662438
473,40.04640164818161,-4.739043452125028
474,39.51474546729837,-7.337685149395383
475,38.78299391299071,-8.578674816599733
476,37.56193185568808,-9.379031950511457
477,37.08817079860773,-9.092179794292823
478,36.89796750152514,-8.23493990864375
479,36.76669100228038,-7.9091090523996765
480,36.76795192844907,-5.8717888699532095
481,36.60074359124616,-3.2936945597960148
482,37.50306852884216,0.6620380199985503
483,38.21180797165502,2.8626650608343653
484,38.83917495431781,5.995411631734246
485,39.38120301766535,8.188935029912567
486,39.66158172430254,9.65249966874703
487,39.17150513028103,10.02893351585678
488,38.83448248284563,9.640751867921738
489,38.55518647724488,9.287854347471045
490,37.81959982257775,8.321352331665784
491,37.60090171170329,7.944591763966662
492,37.438065595815914,4.200145824661035
493,37.426771392786236,1.9018400505220214
494,37.39884441926698,0.1877648174142386
495,37.402929476307804,-2.4777781572930286
496,37.26309363093622,-3.633203450065144
497,37.013496308769184,-4.147880497727246
498,36.77050557662228,-4.194677656977601
499,36.69214777189659,-3.960610911641793
500,36.49144822098417,-3.3419264048964124
501,36.3160140834974,-3.2289607456197067
502,36.154266675391625,-1.9639487762640249
503,35.86418412179593,-1.2209683310896138
504,35.75235097977926,-0.7586150489582772
505,35.87167068354436,-0.8479106161281843
506,36.082304842105,-1.164587546157999
507,36.365831103301566,-1.8777456360519835
508,36.9686383236962,-3.3948964318833594
509,37.50629205951142,-5.228248521684204
510,38.12965592012356,-7.090711605357287
511,38.751629945113976,-8.081818992973156
512,39.28977245830735,-8.368148771163893
513,40.77901486975628,-8.373847892162058
514,40.490166281390174,-8.494298603226076
515,37.81015950721489,-9.07607960547329
516,34.87912999824849,-9.753618563854056
517,35.91135390040825,-10.270417435132648
518,33.132468199645835,-11.465895923140799
519,31.516019354612347,-11.860965384764015
520,30.304796096525546,-9.918695695377169
521,29.533579242608887,-7.762420221290956
522,27.96979987442769,-5.469465072961314
523,26.493156027706277,-0.46081661001031493
524,24.157461717844193,0.69682010203963
525,22.656780503819746,1.4870023218559243
526,20.84999339330886,1.9890865497843528
527,19.343942723409956,1.8743224147977466
528,16.987750311368757,0.39562964512934207
529,15.3565324958441,-0.699038285053385
530,14.106737151810632,-1.793344019142494
531,12.793209809616394,-1.9747894755167636
532,11.926572129569072,-2.575438753659172
533,10.539702714155338,-3.068328157810995
534,9.563521766674134,-2.801904684499873
535,9.089217194868038,-2.433607149615495
536,8.36668942433386,-2.0646793637230383
537,7.766662116581875,-1.6313624571508913
538,6.813816799539602,-1.280636464647154
539,6.1933202939034855,-1.300785289318016
540,5.6121304591796815,-1.7184942118546678
541,5.085598487495312,-1.914270506347765
542,4.9202164387171,-2.2299184565833676
543,4.697314593809957,-2.3431183335914443
544,4.692551810492696,-2.0791055241674896
545,4.684430277787924,-2.0077843215227276
546,4.6310358132935265,-1.9834992055087846
547,4.5920013670962865,-1.9999841842938506
548,4.5794731795499715,-1.995911835903145
549,4.58255969584171,-2.0137166011600254
550,4.514394106090316,-1.8780577423624603
