Frame,Hip-Knee Angle,Knee-Ankle Angle
1,15.063214737720346,13.12254479766658
1,15.063214737720346,13.12254479766658
2,1.066356333555077,-0.7015250282593843
3,-3.251786101739811,-0.3833130662802085
4,0.9462286293734878,2.8474222764965846
5,51.72619922697398,2.8004727547684
6,114.2177247266303,13.66499389794058
7,113.20229967016952,16.79695226975645
8,97.92490692689009,16.462119061412302
9,84.83014719618724,13.97034749781224
10,-2.9760079543456226,2.359409832489119
11,8.921068782457336,6.395531491730461
12,12.056790516739227,15.248043907069945
13,9.677593067091,8.478427235554312
14,8.07979078964737,4.487210348256805
15,5.766069451651358,3.437483110274326
16,3.2033080323395287,0.008313104913992106
17,1.0532394666324032,-1.275417583573942
18,-0.44694433375867093,-0.7491456565740848
19,-0.39530017569400683,0.15744447448282153
20,-0.6488800059021597,0.7588038510983848
21,-0.9520804337252687,1.5903678338913954
22,-0.35295585796354095,3.0437567057069375
23,-0.34814294259317624,5.1801988843729925
24,-1.074865334439528,3.9923639307400056
25,-1.1866803393573693,3.5071763141024035
26,0.011061480406002447,4.21947810444919
27,1.3844822971159783,5.553219250870336
28,1.5003642263505643,6.723982843088695
29,1.5539287515070586,5.995795452540184
30,6.723837111951243,5.441467380942305
31,155.93374201682337,5.951419521745512
32,163.99405082813644,5.657224559735214
33,50.01411756694041,5.681627692293254
34,5.134645453696591,6.455036806413132
35,1.485448215481561,7.396357648583198
36,-0.04040051610095127,3.326619461196816
37,-0.018204762861211362,2.607619396884962
38,-1.1009334420258452,2.9644292542761677
39,-2.039378924831449,1.2444861883092189
40,-2.32788293808883,0.91953959467994
41,-3.2353717992194073,0.13842008103020986
42,-3.0975111666864423,0.25306932771746066
43,-3.465928248367698,-0.45273348708080763
44,-3.292114745622276,-0.42049028784116627
45,-3.273376608862084,-0.42810120680763514
46,-2.9879550399261974,-0.15643880642951064
47,-2.6856849880835996,-0.06768862671012965
48,-1.8699086239712102,0.8166506392387797
49,-1.390331461387054,1.525269400723399
50,-1.2451599575887418,1.729883318353267
51,-1.0384494190804356,1.7855558547771448
52,-0.6616944001706978,1.7505885839457158
53,0.2728512508398958,2.146365378859057
54,1.1257457769919064,1.1818723533245787
55,1.5722386907595236,-0.214467993615311
56,1.0417692470509443,-2.4190264509303665
57,1.1991155220546246,-3.1086283812087867
58,1.3390591012057553,-2.412941048947696
59,0.820393747278066,-1.2851762761859997
60,1.2775153839370201,1.5882147530075066
61,1.309257449405899,2.5944056968720117
62,1.5609170691587604,3.5144921169658225
63,0.9625080819831443,2.84597047952486
64,0.049135952183076224,4.734701661185655
65,-0.5782136795864891,5.266424350898301
66,-0.8215267494563768,5.611547053410318
67,-0.6803491779816954,5.3921343235226304
68,-0.32346146854480207,5.095808756308167
69,-0.11014385666701211,3.7437430138226797
70,0.31166480614737924,3.617349587222341
71,0.13584340544205417,3.174140279748548
72,-0.4095395619914472,3.577687341406019
73,-1.3522701931953274,2.2375800806784105
74,-1.1769043169611306,3.1751483623768273
75,-0.5415147161441591,3.429220036665852
76,5.202969856799122,7.651695115893573
77,3.9651585596511176,6.832125408593535
1,15.063214737720346,13.12254479766658
1,15.063214737720346,13.12254479766658
2,1.066356333555077,-0.7015250282593843
3,-3.251786101739811,-0.3833130662802085
4,0.9462286293734878,2.8474222764965846
5,51.72619922697398,2.8004727547684
6,114.2177247266303,13.66499389794058
7,113.20229967016952,16.79695226975645
8,97.92490692689009,16.462119061412302
9,84.83014719618724,13.97034749781224
10,-2.9760079543456226,2.359409832489119
11,8.921068782457336,6.395531491730461
12,12.056790516739227,15.248043907069945
13,9.677593067091,8.478427235554312
14,8.07979078964737,4.487210348256805
15,5.766069451651358,3.437483110274326
16,3.2033080323395287,0.008313104913992106
17,1.0532394666324032,-1.275417583573942
18,-0.44694433375867093,-0.7491456565740848
19,-0.39530017569400683,0.15744447448282153
20,-0.6488800059021597,0.7588038510983848
21,-0.9520804337252687,1.5903678338913954
22,-0.35295585796354095,3.0437567057069375
23,-0.34814294259317624,5.1801988843729925
24,-1.074865334439528,3.9923639307400056
25,-1.1866803393573693,3.5071763141024035
26,0.011061480406002447,4.21947810444919
27,1.3844822971159783,5.553219250870336
28,1.5003642263505643,6.723982843088695
29,1.5539287515070586,5.995795452540184
30,6.723837111951243,5.441467380942305
31,155.93374201682337,5.951419521745512
32,163.99405082813644,5.657224559735214
33,50.01411756694041,5.681627692293254
34,5.134645453696591,6.455036806413132
35,1.485448215481561,7.396357648583198
36,-0.04040051610095127,3.326619461196816
37,-0.018204762861211362,2.607619396884962
38,-1.1009334420258452,2.9644292542761677
39,-2.039378924831449,1.2444861883092189
40,-2.32788293808883,0.91953959467994
41,-3.2353717992194073,0.13842008103020986
42,-3.0975111666864423,0.25306932771746066
43,-3.465928248367698,-0.45273348708080763
44,-3.292114745622276,-0.42049028784116627
45,-3.273376608862084,-0.42810120680763514
46,-2.9879550399261974,-0.15643880642951064
47,-2.6856849880835996,-0.06768862671012965
48,-1.8699086239712102,0.8166506392387797
