time,input_0,Velocity_0,Position_0,input_1,Velocity_1,Position_1
3.0994415283203125e-06,0.0,-0.07359569275600947,2.47955322265625e-05,0.0,0.05287548869348417,3.814697265625e-06
0.007880449295043945,0.0,0.021224811321443073,-2.09808349609375e-05,0.0,0.007185623927221843,4.1961669921875e-05
0.012729644775390625,0.0,0.027170101618076335,1.52587890625e-05,0.0,-0.03012463437765356,4.9591064453125e-05
0.01723957061767578,0.0,-0.01517261243449505,9.5367431640625e-06,0.0,0.003440561324617831,3.814697265625e-06
0.02350759506225586,0.0,-0.010257215002747786,9.5367431640625e-06,0.0,-0.017765902444004594,3.814697265625e-06
0.029132604598999023,0.0,-0.008244227290872501,9.5367431640625e-06,0.0,0.033869254081809075,7.62939453125e-06
0.03489518165588379,0.0,0.021131165546434943,0.0,0.0,0.0011935251894005503,1.52587890625e-05
0.04166007041931152,0.0,0.007882981614968667,1.9073486328125e-05,0.0,-0.04281105118354989,7.62939453125e-06
0.04694724082946777,0.0,-0.05185089598079935,3.814697265625e-06,0.0,0.010883899118085214,0.0
0.051694393157958984,0.0,-0.02563540692616801,2.47955322265625e-05,0.0,0.0457598697851095,-1.1444091796875e-05
0.05887436866760254,0.0,0.007461656819385486,1.9073486328125e-06,0.0,-0.047024255251839314,1.1444091796875e-05
0.06402444839477539,0.0,0.013219701647921986,2.47955322265625e-05,0.0,0.005266286379108924,0.0
0.06934571266174316,0.0,0.034238915925422934,9.5367431640625e-06,0.0,2.319245034436344e-05,7.62939453125e-06
0.07613348960876465,0.0,-0.03658972872621203,1.9073486328125e-06,0.0,0.00901136251370517,1.1444091796875e-05
0.08088350296020508,0.0,-0.015032166447213082,2.09808349609375e-05,0.0,-0.05802539920792835,1.9073486328125e-05
0.08584165573120117,0.0,-0.0031181542950709388,1.9073486328125e-05,0.0,-0.06050650827036545,3.814697265625e-06
0.09273099899291992,0.0,0.025999775932171086,1.71661376953125e-05,0.0,0.04547898073638173,-1.1444091796875e-05
0.09856724739074707,0.0,0.01827556554780432,1.33514404296875e-05,0.0,-0.013131364802623518,3.814697265625e-06
0.10302424430847168,0.0,0.022746241735126682,-1.9073486328125e-06,0.0,0.03180948005538171,2.6702880859375e-05
0.10990500450134277,0.0,0.02078008276242778,9.5367431640625e-06,0.0,-0.0011471320340822708,0.0
0.11483597755432129,0.0,-0.0016903458839766712,9.5367431640625e-06,0.0,0.043231950269972,-7.62939453125e-06
0.11961936950683594,0.0,-0.01756008011067826,2.09808349609375e-05,0.0,0.02141691440902204,7.62939453125e-06
0.12662315368652344,0.0,-0.022147792670178152,2.47955322265625e-05,0.0,0.006249376105884931,1.9073486328125e-05
0.13099312782287598,0.0,-0.024511866823355804,2.47955322265625e-05,0.0,-0.01093113674286475,1.1444091796875e-05
0.13545966148376465,0.0,-0.03563005154037661,5.7220458984375e-06,0.0,-0.00854366614084538,3.814697265625e-06
0.1423020362854004,0.0,-0.0037033259155320403,2.47955322265625e-05,0.0,-0.018514904797244745,3.814697265625e-06
0.14764881134033203,0.0,-0.0011754068575564466,1.1444091796875e-05,0.0,0.018795360822221052,1.52587890625e-05
0.1525413990020752,0.0,-0.01786438023742854,2.6702880859375e-05,0.0,-0.020293813181633612,7.62939453125e-06
0.1597764492034912,0.0,0.007859570536946154,0.0,0.0,-0.046509308087937275,3.814697265625e-06
0.16461968421936035,0.0,0.027357352206386375,2.09808349609375e-05,0.0,0.014160829032512293,0.0
0.16965126991271973,0.0,0.027591427876577597,1.9073486328125e-05,0.0,0.03209034862325637,1.52587890625e-05
