time,ref_0,Velocity_0,Position_0,ref_1,Velocity_1,Position_1
2.7179718017578125e-05,-1.358985896695851e-05,-0.035966414442670194,-5.7220458984375e-06,-1.358985896695851e-05,-0.012545922542317752,1.52587890625e-05
0.006493568420410156,-0.0032462138015134424,-0.04942526662360038,1.33514404296875e-05,-0.0032462138015134424,-0.4964558325667247,7.62939453125e-06
0.012351036071777344,-0.006171593519752849,-1.4306306112102305,-0.000102996826171875,-0.006171593519752849,-0.6404538317585284,-0.000720977783203125
0.021069049835205078,-0.010515051031356415,-1.475594954921343,-0.00164794921875,-0.010515051031356415,-0.7903502698325586,-0.002117156982421875
0.026894330978393555,-0.013406675437547639,-2.276290981410479,-0.0028972625732421875,-0.013406675437547639,-1.0879897305679378,-0.002628326416015625
0.03487133979797363,-0.017347462603398443,-4.045581463552254,-0.0056400299072265625,-0.017347462603398443,-1.2203311516907622,-0.003993988037109375
0.04205203056335449,-0.0208714330286356,-4.949947027585177,-0.01009368896484375,-0.0208714330286356,-1.7689839481391179,-0.00518035888671875
0.05037045478820801,-0.024919822504684747,-5.713473606023321,-0.017091751098632812,-0.024919822504684747,-1.852967149233687,-0.00734710693359375
0.056645870208740234,-0.027945778753753064,-6.103078136147265,-0.022710800170898438,-0.027945778753753064,-2.457608746411755,-0.009090423583984375
0.06292390823364258,-0.030945470993394078,-3.627512152235918,-0.030002593994140625,-0.030945470993394078,-2.47165275997272,-0.01227569580078125
0.07112741470336914,-0.03481876444045937,-1.0891033272165653,-0.03370857238769531,-0.03481876444045937,-2.4215624449386124,-0.01480865478515625
0.07625770568847656,-0.037211677195762106,1.0658336138938886,-0.03417015075683594,-0.037211677195762106,-3.200771130679472,-0.01683807373046875
0.0834500789642334,-0.04052482807435431,1.554354719238804,-0.03263664245605469,-0.04052482807435431,-2.969559854087456,-0.020648956298828125
0.0904073715209961,-0.0436798713081558,-0.44443615094961186,-0.031147003173828125,-0.0436798713081558,-3.4199981823661316,-0.02382659912109375
0.09633612632751465,-0.04632692344165859,-4.244139097840428,-0.031787872314453125,-0.04632692344165859,-3.4385362802666055,-0.027790069580078125
