time,Velocity_0,Position_0,Velocity_1,Position_1,Output_pos_0,Output_vel_0,Current_0,Current_1
7.3909759521484375e-06,-0.0007159792585298419,0.0,0.8450619578361511,-0.000335693359375,-51.3968505859375,0.0005600709700956941,7.552086353302002,-0.16195440292358398
0.005348682403564453,1.2626492977142334,0.0010986328125,-0.8719552159309387,0.002716064453125,-51.39685821533203,0.00042595999548211694,0.14585261046886444,-0.8856045007705688
0.009986162185668945,1.242167592048645,0.00830078125,0.13012148439884186,0.0016632080078125,-51.3968505859375,0.00013538741040974855,-5.506651878356934,0.2667779326438904
0.01426839828491211,0.7257974147796631,0.0125732421875,1.2452515363693237,-0.001068115234375,-51.3968505859375,-0.0003414499806240201,0.1954919546842575,0.6371090412139893
0.019161462783813477,0.8264473080635071,0.015625,-0.3116287589073181,0.0023193359375,-51.39689636230469,-0.015004193410277367,5.196229457855225,-0.3725254535675049
0.0238344669342041,1.0251765251159668,0.020263671875,-1.1431560516357422,0.0036163330078125,-51.3973503112793,-0.09242318570613861,-0.20269739627838135,-0.5617303252220154
0.028610706329345703,0.9542842507362366,0.025146484375,0.17757579684257507,-0.0006561279296875,-51.397789001464844,-0.0853823870420456,0.024799562990665436,0.2323853075504303
0.03420853614807129,0.9548877477645874,0.0303955078125,1.0755083560943604,-0.0012664794921875,-51.39826965332031,-0.06887935101985931,1.2709718942642212,0.5542038679122925
0.03952836990356445,0.9414021968841553,0.0355224609375,0.2336856573820114,0.000823974609375,-51.398765563964844,-0.11282287538051605,0.3297545909881592,-0.36913636326789856
0.0446629524230957,0.9526972770690918,0.0404052734375,-1.1435612440109253,0.0029449462890625,-51.399600982666016,-0.10329358279705048,1.1548181772232056,-0.6037977933883667
0.04949951171875,0.9822686314582825,0.0450439453125,-0.12182748317718506,0.0003204345703125,-51.399959564208984,-0.07127098739147186,0.8291849493980408,0.4272266924381256
0.054386138916015625,0.9674496054649353,0.0498046875,1.1309394836425781,-0.0022735595703125,-51.40021896362305,-0.057688578963279724,0.3955395519733429,0.7604019045829773
0.05959320068359375,0.9684777855873108,0.0546875,0.08712276816368103,0.00030517578125,-51.40044403076172,-0.033109113574028015,0.7061892151832581,-0.40622982382774353
0.06449508666992188,0.9604758620262146,0.0596923828125,-1.2478851079940796,0.002685546875,-51.400794982910156,-0.06741903722286224,0.5506163835525513,-0.8701426982879639
0.06954669952392578,0.9357250332832336,0.0643310546875,0.025659501552581787,-0.000518798828125,-51.40113830566406,-0.08115790784358978,1.3882637023925781,0.3228588104248047
0.0744631290435791,0.9739063382148743,0.0689697265625,1.1824662685394287,-0.0027923583984375,-51.40128707885742,-0.013178810477256775,1.1350349187850952,0.4785284996032715
0.07925772666931152,0.9366416931152344,0.0736083984375,-0.6036765575408936,0.0009918212890625,-51.40130615234375,-0.011196956969797611,1.5572566986083984,-0.3964930772781372
0.0837557315826416,0.9837091565132141,0.077880859375,-0.9309594631195068,0.0016937255859375,-51.40131378173828,-0.007866548374295235,0.7158460021018982,-0.388621985912323
0.08908748626708984,0.9527485370635986,0.083251953125,-0.1368926614522934,-0.0008392333984375,-51.401493072509766,-0.07737302035093307,0.1404573619365692,0.4028337597846985
0.09478449821472168,0.8977444767951965,0.0885009765625,1.0277066230773926,-0.0016632080078125,-51.401798248291016,-0.05719684809446335,1.479512095451355,0.6005521416664124
0.09978318214416504,1.0347168445587158,0.0931396484375,0.6768468022346497,-9.1552734375e-05,-51.402252197265625,-0.06385021656751633,1.1592198610305786,-0.48869869112968445
0.10475325584411621,0.9340176582336426,0.0982666015625,-0.9236080050468445,0.0029449462890625,-51.40254211425781,-0.049522750079631805,0.773471474647522,-0.5741257667541504
0.10973095893859863,0.9732524156570435,0.102783203125,-1.0804470777511597,0.00146484375,-51.40282440185547,-0.0714721605181694,1.386051893234253,-0.13858354091644287
0.1153268814086914,0.9543477296829224,0.1083984375,-0.253918319940567,-0.0009918212890625,-51.403282165527344,-0.08340054005384445,0.9361414909362793,0.3022649586200714
0.12100958824157715,0.9375675916671753,0.1136474609375,0.7533449530601501,-0.002593994140625,-51.40359878540039,-0.07111453264951706,0.9250472784042358,0.5624011158943176
0.12649226188659668,0.9821128249168396,0.1190185546875,0.8209313750267029,-0.002166748046875,-51.40387725830078,-0.03674500435590744,0.30461281538009644,0.04531377553939819
0.13149476051330566,0.9489908218383789,0.123779296875,-0.8603640198707581,0.001983642578125,-51.40404510498047,-0.0518026277422905,1.8530712127685547,-0.5178501605987549
0.13639140129089355,0.9713836312294006,0.12841796875,-0.5777464509010315,0.00079345703125,-51.40421676635742,-0.022469691932201385,0.6596120595932007,0.3476004898548126
0.14137983322143555,0.8941657543182373,0.1331787109375,0.22642701864242554,-0.002197265625,-51.404296875,-0.013573698699474335,1.2021626234054565,0.2351355254650116
0.14712214469909668,0.959680438041687,0.1385498046875,1.138443946838379,-0.0030059814453125,-51.404380798339844,-0.025248758494853973,0.6298907995223999,0.590448260307312
0.15253686904907227,0.9559282660484314,0.143798828125,0.4104496240615845,-0.0003662109375,-51.4044189453125,-0.00201784772798419,0.7266480922698975,-0.4310612380504608
0.15751314163208008,0.9718221426010132,0.1484375,-1.0039522647857666,0.00201416015625,-51.404483795166016,-0.00737481564283371,2.0226075649261475,-0.684928834438324
0.1625070571899414,0.9484383463859558,0.1534423828125,-0.36082154512405396,0.000244140625,-51.404544830322266,-0.011494988575577736,0.3128412663936615,0.5190734267234802
0.16752886772155762,0.9305525422096252,0.1580810546875,1.1245442628860474,-0.0020751953125,-51.404598236083984,-0.013990933075547218,1.952165126800537,0.6417452096939087
0.17229962348937988,0.9615020751953125,0.16259765625,-0.22939734160900116,0.0005645751953125,-51.404659271240234,-0.018967920914292336,0.5326207876205444,-0.5354313254356384
0.1764674186706543,0.9590005278587341,0.1666259765625,-0.6374024152755737,0.00244140625,-51.40470886230469,-0.018945569172501564,0.3870832026004791,0.3104209303855896
0.18072867393493652,0.9489459991455078,0.1707763671875,1.1668332815170288,-0.0018157958984375,-51.40485763549805,-0.03670775517821312,1.2648924589157104,0.6036425828933716
0.18535828590393066,1.0007610321044922,0.1751708984375,-0.1838427484035492,0.0016021728515625,-51.405006408691406,-0.028541918843984604,0.35212767124176025,-0.7166892290115356
0.18995404243469238,0.9271659851074219,0.1798095703125,-0.9869098663330078,0.002899169921875,-51.40509796142578,-0.024846430867910385,1.1276558637619019,-0.40822747349739075
0.1943504810333252,0.9113522171974182,0.1837158203125,1.0716795921325684,-0.0010833740234375,-51.40515899658203,-0.009848412126302719,1.817444920539856,0.5853514075279236
0.1983323097229004,0.9930022954940796,0.1875,-0.667171835899353,0.0022735595703125,-51.40517807006836,-0.011025604791939259,1.2791250944137573,-0.5481257438659668
0.20242023468017578,0.9734948873519897,0.191650390625,-0.193150594830513,0.0015411376953125,-51.4052734375,-0.029734015464782715,0.20183011889457703,0.48788246512413025
0.2067110538482666,0.9164999127388,0.1956787109375,0.9134781360626221,-0.001434326171875,-51.40543746948242,-0.03871196508407593,2.2287440299987793,0.5871314406394958
0.21056365966796875,0.9989089965820312,0.1993408203125,-1.0123560428619385,0.002960205078125,-51.40557098388672,-0.03852570056915283,0.31387069821357727,-0.6711298823356628
0.21468687057495117,0.9368772506713867,0.203369140625,0.5044422745704651,0.0001983642578125,-51.405765533447266,-0.05471581220626831,0.9177095293998718,0.4361051321029663
0.21857023239135742,0.9281396865844727,0.2069091796875,0.04855727776885033,-6.103515625e-05,-51.406131744384766,-0.08423501253128052,1.2705910205841064,-0.36301189661026
0.22265911102294922,0.931894838809967,0.2108154296875,-0.8322690725326538,0.0026702880859375,-51.40631103515625,-0.05087876319885254,2.237185001373291,-0.2269180566072464
0.2267165184020996,0.9598085284233093,0.2147216796875,0.9480618834495544,-0.00164794921875,-51.40654373168945,-0.044173240661621094,0.48737412691116333,0.5398091077804565
0.2315986156463623,0.9498247504234314,0.219482421875,0.23161500692367554,-0.00030517578125,-51.40687561035156,-0.07401281595230103,0.7545530796051025,-0.6337516903877258
0.23634648323059082,1.0202217102050781,0.2239990234375,-1.2585686445236206,0.002777099609375,-51.407108306884766,-0.040671467781066895,0.573917806148529,-0.6206835508346558
0.24133872985839844,0.8876160383224487,0.2291259765625,-0.45028001070022583,0.0006256103515625,-51.40735626220703,-0.048576533794403076,1.5367136001586914,0.5787387490272522
0.246535062789917,0.975568413734436,0.2337646484375,1.1575608253479004,-0.00225830078125,-51.40753173828125,-0.039837002754211426,1.1094502210617065,0.6680776476860046
0.2510690689086914,0.9399508237838745,0.23828125,-0.6161454319953918,0.0009307861328125,-51.40767288208008,-0.03842884302139282,0.9263613224029541,-0.4454161524772644
0.2556891441345215,0.9552579522132874,0.2425537109375,-1.1209231615066528,0.0020904541015625,-51.407798767089844,-0.018096208572387695,2.081437110900879,-0.6535186767578125
0.26044750213623047,0.9798599481582642,0.2471923828125,0.7288573980331421,-0.002166748046875,-51.40790557861328,-0.037907302379608154,0.4995048940181732,0.40841326117515564
0.26509523391723633,0.9211270809173584,0.251708984375,0.5628612041473389,-0.0011138916015625,-51.408103942871094,-0.04567080736160278,1.4297960996627808,-0.2410508543252945
0.2699580192565918,0.9550647139549255,0.2562255859375,-0.8125654458999634,0.0022125244140625,-51.4083137512207,-0.035418808460235596,0.6095617413520813,-0.6403568983078003
0.275341272354126,0.9616640210151672,0.261474609375,-0.6332005858421326,0.0016937255859375,-51.40853500366211,-0.05626553297042847,0.24399971961975098,0.27830636501312256
0.2803354263305664,0.9256014227867126,0.2659912109375,0.9053817391395569,-0.0016632080078125,-51.40882873535156,-0.04361444711685181,1.7958018779754639,0.3603633940219879
0.28505825996398926,1.0122853517532349,0.2705078125,0.4891000986099243,-3.0517578125e-05,-51.409000396728516,-0.02954775094985962,0.3932190239429474,-0.3777927756309509
0.29014158248901367,0.940010666847229,0.275634765625,-0.9396305680274963,0.0025482177734375,-51.4091682434082,-0.03930056095123291,1.3147958517074585,-0.3609834313392639
0.29485511779785156,0.9650035500526428,0.2799072265625,-0.08130454272031784,0.000823974609375,-51.4093017578125,-0.022842228412628174,0.9083768129348755,0.5003790259361267
0.29949235916137695,0.9741584062576294,0.2845458984375,1.1073005199432373,-0.001922607421875,-51.409366607666016,-0.00967705249786377,0.5498684644699097,0.5969225764274597
0.3040657043457031,0.9333291053771973,0.288818359375,-0.4526333510875702,0.0020294189453125,-51.40950012207031,-0.041297316551208496,0.6258020401000977,-0.5428138375282288
0.30879831314086914,0.9686282277107239,0.2933349609375,-0.6719138026237488,0.00213623046875,-51.40965270996094,-0.029830873012542725,0.9258659482002258,0.29700854420661926
0.31346726417541504,0.9415918588638306,0.2978515625,1.0964323282241821,-0.001678466796875,-51.40969467163086,-0.020078063011169434,1.1096594333648682,0.6684459447860718
0.31760644912719727,0.9748514294624329,0.3017578125,-0.38878151774406433,0.00128173828125,-51.409793853759766,-0.013946235179901123,0.6876762509346008,-0.27467024326324463
0.3226206302642822,0.9832817912101746,0.306640625,-1.1123133897781372,0.002899169921875,-51.40994644165039,-0.02020472288131714,0.8769333958625793,-0.5560094714164734
