Frame,LEFT_HIP_X,LEFT_HIP_Y,LEFT_HIP_Z,LEFT_KNEE_X,LEFT_KNEE_Y,LEFT_KNEE_Z,LEFT_ANKLE_X,LEFT_ANKLE_Y,LEFT_ANKLE_Z,LEFT_HEEL_X,LEFT_HEEL_Y,LEFT_HEEL_Z,LEFT_FOOT_INDEX_X,LEFT_FOOT_INDEX_Y,LEFT_FOOT_INDEX_Z,RIGHT_HIP_X,RIGHT_HIP_Y,RIGHT_HIP_Z,RIGHT_KNEE_X,RIGHT_KNEE_Y,RIGHT_KNEE_Z,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,RIGHT_ANKLE_Z,RIGHT_HEEL_X,RIGHT_HEEL_Y,RIGHT_HEEL_Z,RIGHT_FOOT_INDEX_X,RIGHT_FOOT_INDEX_Y,RIGHT_FOOT_INDEX_Z
1,0.6778733134269714,1.4814096689224243,-0.059727318584918976,0.6748830676078796,2.043022632598877,-0.15434780716896057,0.684828519821167,2.542055368423462,0.1911373883485794,0.6985350251197815,2.6158158779144287,0.19474726915359497,0.6569743156433105,2.7005655765533447,-0.30622750520706177,0.4239181876182556,1.4940907955169678,0.0638834685087204,0.43857136368751526,2.0585482120513916,0.10146649181842804,0.44961825013160706,2.5525097846984863,0.31436416506767273,0.446291446685791,2.6236391067504883,0.32320964336395264,0.486905962228775,2.7228002548217773,-0.22539135813713074
2,0.6616529822349548,1.4539682865142822,-0.016733292490243912,0.6677395701408386,1.993304967880249,0.010786883533000946,0.6837325096130371,2.4834864139556885,0.4451689124107361,0.6910678744316101,2.5522818565368652,0.45942234992980957,0.6648672223091125,2.6458659172058105,-0.021048452705144882,0.40658897161483765,1.4808695316314697,0.020188864320516586,0.43156981468200684,2.0257363319396973,0.04009988158941269,0.4497627317905426,2.512437105178833,0.3245224356651306,0.4469597339630127,2.583465099334717,0.34084004163742065,0.48904260993003845,2.6651244163513184,-0.22111475467681885
3,0.6621867418289185,1.4439188241958618,-0.024421963840723038,0.6677368879318237,1.9858012199401855,0.11896596848964691,0.6860567331314087,2.4674437046051025,0.6911638379096985,0.6914176344871521,2.536879301071167,0.7209774255752563,0.6762445569038391,2.6347787380218506,0.22253677248954773,0.40422314405441284,1.4777264595031738,0.02810906246304512,0.4280881881713867,2.023371696472168,0.22283169627189636,0.45246076583862305,2.5048816204071045,0.6996332406997681,0.4516821503639221,2.575545072555542,0.7375892996788025,0.4996887147426605,2.6629526615142822,0.15959015488624573
4,0.6645189523696899,1.4464986324310303,-0.05197421461343765,0.6710122227668762,1.9906744956970215,0.09193475544452667,0.6958072185516357,2.478633403778076,0.6595904231071472,0.7025758028030396,2.5477399826049805,0.6869024634361267,0.6801171898841858,2.6445348262786865,0.1456872671842575,0.4048849940299988,1.4813506603240967,0.055253349244594574,0.42838534712791443,2.0239036083221436,0.3473069965839386,0.45811644196510315,2.5097501277923584,0.8699508905410767,0.4587511420249939,2.5786359310150146,0.9130254983901978,0.5092452764511108,2.6707465648651123,0.32887428998947144
5,0.6623693704605103,1.4465924501419067,-0.05082353204488754,0.6708263754844666,1.9848673343658447,0.13231760263442993,0.6958229541778564,2.4637577533721924,0.7362507581710815,0.7024635076522827,2.5304200649261475,0.7663462162017822,0.6817424893379211,2.6330819129943848,0.22106890380382538,0.40141168236732483,1.4796651601791382,0.053963154554367065,0.42820316553115845,2.0184850692749023,0.2877620458602905,0.4590821862220764,2.499458074569702,0.8137128949165344,0.4596761167049408,2.568368673324585,0.8567917943000793,0.510623574256897,2.658541440963745,0.2499675452709198
6,0.663557767868042,1.4568651914596558,-0.06284749507904053,0.6727233529090881,1.9878711700439453,0.0626140758395195,0.6975260376930237,2.4699935913085938,0.659391462802887,0.7036546468734741,2.537846326828003,0.6786177158355713,0.6827783584594727,2.638810157775879,0.025994574651122093,0.40253138542175293,1.491823434829712,0.06638111919164658,0.42823824286460876,2.018994092941284,0.24207845330238342,0.4614730775356293,2.5033671855926514,0.6530213356018066,0.4635465741157532,2.572655439376831,0.681919515132904,0.5121506452560425,2.6648948192596436,0.10072048008441925
7,0.664777398109436,1.4691601991653442,-0.07199303805828094,0.6727350950241089,1.998400092124939,0.0434182807803154,0.698214054107666,2.474344491958618,0.5590646266937256,0.7048646211624146,2.5437676906585693,0.5788665413856506,0.6825238466262817,2.649122714996338,0.015143007040023804,0.4029366374015808,1.5052154064178467,0.07495968788862228,0.4264122545719147,2.0342624187469482,0.3409695029258728,0.46138325333595276,2.5092039108276367,0.8150933980941772,0.46400395035743713,2.5765440464019775,0.8514664769172668,0.5119277238845825,2.676624298095703,0.28967565298080444
8,0.665691077709198,1.4816402196884155,-0.08371801674365997,0.6725457906723022,2.0150856971740723,-0.00800014566630125,0.6920731663703918,2.494389533996582,0.5197793841362,0.6989057064056396,2.5706584453582764,0.5406423807144165,0.671860933303833,2.6667964458465576,-0.020721081644296646,0.39919644594192505,1.5157482624053955,0.08761478960514069,0.4151548445224762,2.0485141277313232,0.3465171456336975,0.4454348683357239,2.526113986968994,0.8487895131111145,0.44701752066612244,2.5987908840179443,0.8860471844673157,0.5047756433486938,2.696772336959839,0.28754064440727234
9,0.6655942797660828,1.4813507795333862,-0.0876469537615776,0.6724861264228821,2.0139291286468506,-0.16296139359474182,0.6923877000808716,2.495482921600342,0.3132683336734772,0.6997612714767456,2.5710787773132324,0.3275839388370514,0.6719592809677124,2.6654815673828125,-0.26211073994636536,0.39467868208885193,1.5155062675476074,0.09208322316408157,0.41472744941711426,2.0475924015045166,0.09205754846334457,0.4453813433647156,2.5263001918792725,0.37496331334114075,0.4465322494506836,2.6002423763275146,0.3885612189769745,0.5048945546150208,2.693026304244995,-0.2128109186887741
10,0.6649700403213501,1.4810863733291626,-0.11333414167165756,0.6719849705696106,2.014862537384033,0.08572821319103241,0.6916396617889404,2.4954800605773926,0.7887502908706665,0.6988407373428345,2.5714402198791504,0.8302682638168335,0.6726856231689453,2.668109655380249,0.24096736311912537,0.3822576701641083,1.5187950134277344,0.11747817695140839,0.40193939208984375,2.04972505569458,0.5783290863037109,0.4365529417991638,2.5261640548706055,1.254164695739746,0.4377439022064209,2.6002392768859863,1.3150997161865234,0.5056247711181641,2.69694185256958,0.74071204662323
