Frame,LEFT_HIP_X,LEFT_HIP_Y,LEFT_HIP_Z,LEFT_HIP_Visibility,LEFT_KNEE_X,LEFT_KNEE_Y,LEFT_KNEE_Z,LEFT_KNEE_Visibility,LEFT_ANKLE_X,LEFT_ANKLE_Y,LEFT_ANKLE_Z,LEFT_ANKLE_Visibility,LEFT_HEEL_X,LEFT_HEEL_Y,LEFT_HEEL_Z,LEFT_HEEL_Visibility,RIGHT_HIP_X,RIGHT_HIP_Y,RIGHT_HIP_Z,RIGHT_HIP_Visibility,RIGHT_KNEE_X,RIGHT_KNEE_Y,RIGHT_KNEE_Z,RIGHT_KNEE_Visibility,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,RIGHT_ANKLE_Z,RIGHT_ANKLE_Visibility,RIGHT_HEEL_X,RIGHT_HEEL_Y,RIGHT_HEEL_Z,RIGHT_HEEL_Visibility
11,0.646795392036438,1.4952316284179688,-0.11258287727832794,0.005436835344880819,0.6585711240768433,2.105537176132202,0.11553589254617691,0.00042171095265075564,0.6638246178627014,2.6473114490509033,0.8908082246780396,9.722412869450636e-06,0.672890305519104,2.7288706302642822,0.9328575134277344,6.053981906006811e-06,0.337184339761734,1.536093831062317,0.11729864031076431,0.00299808825366199,0.3518376350402832,2.1378538608551025,0.5953752398490906,0.00035467417910695076,0.36969295144081116,2.6760776042938232,1.3961803913116455,3.858147010760149e-06,0.36404162645339966,2.7607028484344482,1.4663679599761963,5.427198175311787e-06
12,0.6464245915412903,1.4967849254608154,-0.11225481331348419,0.0060152276419103146,0.6568876504898071,2.104849338531494,0.12522009015083313,0.0004908623523078859,0.6652761101722717,2.6468665599823,0.8925459980964661,1.65496257977793e-05,0.6748604774475098,2.729033946990967,0.9341450929641724,9.830812814470846e-06,0.33640316128730774,1.5412805080413818,0.11681178957223892,0.0033285238314419985,0.3484898507595062,2.1415162086486816,0.5781092643737793,0.0004378213780000806,0.3720042109489441,2.679177761077881,1.349840760231018,6.571450285264291e-06,0.3666510283946991,2.7635209560394287,1.4175256490707397,8.472824447380845e-06
13,0.6196475028991699,1.49813973903656,-0.12385652214288712,0.005772769451141357,0.6282867193222046,2.107499599456787,0.06594084203243256,0.0005623089382424951,0.6398905515670776,2.6466476917266846,0.7098110914230347,2.176872112613637e-05,0.6493082046508789,2.727520227432251,0.7420169115066528,1.2489565051509999e-05,0.3134719729423523,1.5430275201797485,0.12840582430362701,0.003204073291271925,0.3302753269672394,2.1439826488494873,0.5182685852050781,0.00048615806736052036,0.35479235649108887,2.6791720390319824,1.1501739025115967,8.368328053620644e-06,0.3494614064693451,2.7615652084350586,1.2028887271881104,1.1971377716690768e-05
14,0.5908152461051941,1.5016084909439087,-0.12657514214515686,0.006022165063768625,0.6082056164741516,2.1130011081695557,0.12564952671527863,0.0008828496793285012,0.6257773041725159,2.6516098976135254,0.7640260457992554,4.0147031540982425e-05,0.6355516314506531,2.73207426071167,0.7988645434379578,2.1730285880039446e-05,0.2867061197757721,1.5499885082244873,0.13107289373874664,0.0032979000825434923,0.3108375668525696,2.151669502258301,0.6157904267311096,0.0007489297422580421,0.3438490629196167,2.683875799179077,1.3844634294509888,1.6189746020245366e-05,0.33962178230285645,2.7640204429626465,1.4533923864364624,2.6701642127591185e-05
15,0.5976499319076538,1.5077539682388306,-0.1248340979218483,0.005790240131318569,0.6144229173660278,2.1180272102355957,0.06238856166601181,0.0009210697025991976,0.6311140656471252,2.668652296066284,0.740799069404602,4.234260632074438e-05,0.6419385671615601,2.7525248527526855,0.7736860513687134,2.3388274712488055e-05,0.29024651646614075,1.560339331626892,0.1295463740825653,0.003169282339513302,0.31415048241615295,2.1638386249542236,0.5949815511703491,0.0007653225911781192,0.34606707096099854,2.6996850967407227,1.3447601795196533,1.544234692119062e-05,0.34286218881607056,2.78182315826416,1.4113682508468628,2.5658482627477497e-05
16,0.6020353436470032,1.5344187021255493,-0.1327272355556488,0.005768987815827131,0.6189589500427246,2.1474382877349854,0.18598073720932007,0.0009604158694855869,0.6417252421379089,2.695662260055542,1.0553466081619263,4.425778752192855e-05,0.6548132300376892,2.7786097526550293,1.1066052913665771,2.3831364160287194e-05,0.2912410497665405,1.5965981483459473,0.13695892691612244,0.0031283802818506956,0.3185803294181824,2.200693368911743,0.6583750247955322,0.0008415282936766744,0.352195143699646,2.7307965755462646,1.5149800777435303,1.6501295249327086e-05,0.35267043113708496,2.81046462059021,1.5938774347305298,2.6588690161588602e-05
17,0.599921703338623,1.56046462059021,-0.15973003208637238,0.006439254619181156,0.6225600242614746,2.175201654434204,0.14609599113464355,0.0011050594039261341,0.651043713092804,2.712872266769409,0.926528811454773,5.604495163424872e-05,0.6703094244003296,2.7924246788024902,0.9710742235183716,2.9552624255302362e-05,0.29102057218551636,1.625982403755188,0.16386070847511292,0.0034960436169058084,0.31990429759025574,2.2296621799468994,0.7444165945053101,0.0010877044405788183,0.3711331784725189,2.7560312747955322,1.5805894136428833,2.2029651518096216e-05,0.37340012192726135,2.8307852745056152,1.6565272808074951,3.6335986806079745e-05
18,0.5560138821601868,1.6384350061416626,-0.20670728385448456,0.006910244002938271,0.5903768539428711,2.2642662525177,0.07261791825294495,0.002230351557955146,0.6386733055114746,2.814476728439331,0.828255295753479,0.00014270479732658714,0.6650687456130981,2.8991847038269043,0.8716800808906555,9.045382466865703e-05,0.2574063241481781,1.7011717557907104,0.21176262199878693,0.0036651205737143755,0.3052268326282501,2.311859369277954,0.8051056861877441,0.0016216784715652466,0.3627852499485016,2.8552536964416504,1.6259530782699585,3.161117638228461e-05,0.36858755350112915,2.9391632080078125,1.7019516229629517,8.10614219517447e-05
19,0.5296728610992432,1.677449107170105,-0.23879244923591614,0.007156159728765488,0.5756872296333313,2.2916030883789062,0.002539571840316057,0.0030373295303434134,0.6348918676376343,2.8438520431518555,0.7415851354598999,0.00021109481167513877,0.6628876328468323,2.9272704124450684,0.7835240960121155,0.00011974263179581612,0.23161575198173523,1.7450381517410278,0.24338527023792267,0.003658207133412361,0.2917237877845764,2.3466544151306152,0.8170865774154663,0.0024559178855270147,0.35636356472969055,2.888105630874634,1.5907208919525146,6.172247231006622e-05,0.3637252151966095,2.968956708908081,1.6619170904159546,0.00016500448691658676
20,0.5132149457931519,1.69582998752594,-0.21205571293830872,0.006551655940711498,0.5821617245674133,2.331132650375366,0.011234396137297153,0.0028239148668944836,0.6350443363189697,2.889950752258301,0.7518540620803833,0.00019580533262342215,0.6616818308830261,2.978278636932373,0.8071727752685547,0.00011134237138321623,0.19768135249614716,1.7751764059066772,0.21708838641643524,0.003327593905851245,0.2878231406211853,2.3946452140808105,0.8039318323135376,0.0022406182251870632,0.3500874638557434,2.929567813873291,1.712653398513794,5.637193680740893e-05,0.35683900117874146,3.0163705348968506,1.7951791286468506,0.00015256328333634883
21,0.48722729086875916,1.7389254570007324,-0.1876075714826584,0.006096935831010342,0.5708799362182617,2.3786001205444336,-0.02781590446829796,0.0027431880589574575,0.6278409361839294,2.94746732711792,0.6717594861984253,0.0001874186855275184,0.6494454145431519,3.0365116596221924,0.7075516581535339,0.00010748302156571299,0.16980919241905212,1.8182588815689087,0.19496750831604004,0.0030559871811419725,0.2709556221961975,2.4443562030792236,0.7133595943450928,0.0020838563796132803,0.34271755814552307,2.9859530925750732,1.6874033212661743,5.2090934332227334e-05,0.3508397936820984,3.0729734897613525,1.7684152126312256,0.00014482051483355463
22,0.44925227761268616,1.7905161380767822,-0.11325671523809433,0.005589950829744339,0.5386925339698792,2.454331874847412,-0.06488253176212311,0.0025709576439112425,0.6061325073242188,3.039334535598755,0.5177644491195679,0.00017242842295672745,0.6210711598396301,3.1254384517669678,0.5429409742355347,9.93962021311745e-05,0.13801509141921997,1.8670305013656616,0.12005056440830231,0.002802531933411956,0.2473386973142624,2.5174801349639893,0.4697934687137604,0.001891562482342124,0.3295183777809143,3.07568359375,1.1540724039077759,4.714919487014413e-05,0.3384927809238434,3.167088031768799,1.210773229598999,0.00013140994997229427
23,0.4115753769874573,1.745153784751892,-0.15529011189937592,0.005404246971011162,0.5166029930114746,2.3941781520843506,-0.1691330224275589,0.0026623918674886227,0.6017594337463379,2.9745707511901855,0.3608435392379761,0.00021582380577456206,0.6235593557357788,3.0580086708068848,0.3792319595813751,0.00013138208305463195,0.10764390230178833,1.8200525045394897,0.16039852797985077,0.0026915634516626596,0.23899948596954346,2.45295786857605,0.49167680740356445,0.0018698932835832238,0.33218979835510254,3.011671304702759,1.0203335285186768,5.035968206357211e-05,0.34034764766693115,3.0971806049346924,1.0628514289855957,0.00014581858704332262
24,0.4017157554626465,1.747970700263977,-0.2401709258556366,0.00524427043274045,0.4897300601005554,2.402956962585449,-0.11246349662542343,0.004026053939014673,0.5877466797828674,2.989661693572998,0.4698805809020996,0.0006997613818384707,0.6201549768447876,3.071993112564087,0.4946832060813904,0.00034379243152216077,0.10535348951816559,1.8217449188232422,0.24400857090950012,0.0025955019518733025,0.22690768539905548,2.4580254554748535,0.6842582821846008,0.0022193293552845716,0.32530561089515686,3.023446798324585,1.2749804258346558,7.935144822113216e-05,0.3372056782245636,3.105710744857788,1.3228241205215454,0.00027212611166760325
25,0.36641693115234375,1.730995774269104,-0.22466941177845,0.004918597638607025,0.44905218482017517,2.384561777114868,-0.17040418088436127,0.0038599076215177774,0.5380381941795349,2.9736311435699463,0.35497504472732544,0.0006945341010577977,0.5698426961898804,3.054523229598999,0.37477582693099976,0.0003453645040281117,0.0666370764374733,1.8053070306777954,0.2289244681596756,0.0024252203293144703,0.17623892426490784,2.43904709815979,0.5585026144981384,0.002108002547174692,0.274034708738327,3.0101683139801025,1.1051156520843506,7.763694156892598e-05,0.28560584783554077,3.09257435798645,1.1498099565505981,0.0002615293487906456
26,0.3565860390663147,1.7208349704742432,-0.2161603420972824,0.00490186782553792,0.4447602331638336,2.3739569187164307,0.01679334044456482,0.0036764154210686684,0.5247060060501099,2.9575812816619873,0.72247713804245,0.0006546140648424625,0.5495947599411011,3.0402615070343018,0.7652121186256409,0.00032879208447411656,0.059433240443468094,1.7941280603408813,0.21929678320884705,0.002399355871602893,0.17358842492103577,2.423865556716919,0.572925329208374,0.001964053837582469,0.26676398515701294,2.9888663291931152,1.2188020944595337,7.19023373676464e-05,0.27962690591812134,3.072061061859131,1.2911827564239502,0.00024181362823583186
27,0.3321322500705719,1.7151323556900024,-0.21164453029632568,0.004710173234343529,0.42029833793640137,2.385471820831299,0.11967841535806656,0.0033631937112659216,0.49175381660461426,2.968571424484253,0.9430443048477173,0.0005963239236734807,0.5191320180892944,3.0527729988098145,0.9968206286430359,0.00030329119181260467,0.021261613816022873,1.789150595664978,0.2155953198671341,0.002305364701896906,0.1392906904220581,2.423520565032959,0.7323243618011475,0.0017917366931214929,0.2238827496767044,2.995490550994873,1.6554933786392212,6.513827975140885e-05,0.232791468501091,3.0841147899627686,1.7446225881576538,0.00021930520597379655
28,0.3444177508354187,1.718529462814331,-0.2578088939189911,0.004519292619079351,0.4240431785583496,2.401721239089966,-0.06332837790250778,0.003189734648913145,0.4961063861846924,3.005551338195801,0.7098049521446228,0.0005633681430481374,0.5296484231948853,3.0980489253997803,0.7527403831481934,0.000295234756777063,0.03727508336305618,1.787790060043335,0.2622922956943512,0.0022129688877612352,0.13989466428756714,2.4328720569610596,0.7281278371810913,0.001666277414187789,0.22425627708435059,3.0164616107940674,1.5176740884780884,5.9601516113616526e-05,0.23672202229499817,3.109833002090454,1.589142084121704,0.00020252504327800125
29,0.26404809951782227,1.6204620599746704,-0.25310057401657104,0.004224932286888361,0.343686044216156,2.2349722385406494,-0.39843514561653137,0.0034373474773019552,0.4195556044578552,2.8783445358276367,-0.007846853695809841,0.0005780119681730866,0.4457453191280365,2.9720420837402344,-0.0027523597236722708,0.00030181213514879346,-0.012245938181877136,1.6887255907058716,0.258862167596817,0.002050624927505851,0.08617351204156876,2.2870869636535645,0.3955613970756531,0.0018811479676514864,0.16437998414039612,2.8973278999328613,0.834742546081543,7.917811308288947e-05,0.17365646362304688,2.982971429824829,0.8636316061019897,0.0002331174473511055
30,0.0930417999625206,1.60080885887146,-0.22721369564533234,0.007504936773329973,0.2509711980819702,2.0004665851593018,-0.39104586839675903,0.01339323166757822,0.26356470584869385,2.602419376373291,-0.038022395223379135,0.0014780021738260984,0.2636414170265198,2.6828713417053223,-0.020059114322066307,0.0017688710941001773,-0.08978826552629471,1.6819398403167725,0.2308903932571411,0.0035253940150141716,-0.026545990258455276,2.0680360794067383,-0.020308462902903557,0.0031966993119567633,0.09553759545087814,2.68996524810791,0.17811855673789978,0.0006166935199871659,0.12128595262765884,2.771832227706909,0.17967933416366577,0.0009515745914541185
31,0.16957038640975952,1.4027295112609863,0.02500639483332634,0.01902005635201931,0.29480671882629395,2.002648115158081,0.11331884562969208,0.01482163555920124,0.34060025215148926,2.6028778553009033,0.3473505973815918,0.0015822697896510363,0.3857717216014862,2.6848814487457275,0.34775424003601074,0.0018769685411825776,0.0597982220351696,1.4536850452423096,-0.023137759417295456,0.012409312650561333,0.11945211887359619,2.061431646347046,-0.043511826545000076,0.007221039850264788,0.22457614541053772,2.6579082012176514,0.1490657478570938,0.0010911793215200305,0.2086016684770584,2.7377359867095947,0.15727712213993073,0.0017107956809923053
32,0.2255425751209259,1.4926649332046509,-0.24337990581989288,0.01758696883916855,0.34750643372535706,2.0683696269989014,-0.3126245141029358,0.014281966723501682,0.380654901266098,2.653792381286621,0.12733662128448486,0.0014439440565183759,0.40131720900535583,2.710301160812378,0.1598096340894699,0.001729470444843173,0.1803140640258789,1.5391656160354614,0.246450737118721,0.011721594259142876,0.18081271648406982,2.042301654815674,0.2180768996477127,0.006562551949173212,0.25181475281715393,2.658614158630371,0.5698977708816528,0.0009954939596354961,0.2600809633731842,2.7203125953674316,0.5883525609970093,0.0015611550770699978
33,0.42466282844543457,1.5252083539962769,-0.22680377960205078,0.01643090695142746,0.4130241274833679,2.0458903312683105,-0.23545610904693604,0.013540225103497505,0.40290555357933044,2.589158535003662,0.2665727436542511,0.0013494213344529271,0.42059803009033203,2.6544179916381836,0.2926371097564697,0.0016131780575960875,0.25675418972969055,1.535645604133606,0.23006729781627655,0.011144506745040417,0.24172544479370117,1.965388536453247,0.2840054929256439,0.006042956840246916,0.26344841718673706,2.551684856414795,0.6878759264945984,0.0009621228673495352,0.27560481429100037,2.625208616256714,0.7168254852294922,0.0014936511870473623
34,0.32615888118743896,1.4793709516525269,-0.20176343619823456,0.01691519096493721,0.3771709203720093,1.108040690422058,-0.305734783411026,0.04351815581321716,0.3436644971370697,1.3953418731689453,0.29405444860458374,0.0128030925989151,0.3313924968242645,1.4566115140914917,0.33343154191970825,0.012349980883300304,0.20388071238994598,1.472684383392334,0.2032032310962677,0.012039297260344028,0.22770312428474426,1.1346796751022339,0.1607586294412613,0.015492161735892296,0.30552345514297485,1.3828964233398438,0.5785057544708252,0.00571785494685173,0.32343968749046326,1.42699134349823,0.6211730241775513,0.006218723487108946
35,0.105380117893219,1.3906340599060059,0.015447266399860382,0.019999762997031212,0.3398437798023224,0.8923001885414124,-0.1759214699268341,0.07560144364833832,0.34935280680656433,1.0706857442855835,0.35502952337265015,0.03655671700835228,0.321571409702301,1.1180801391601562,0.3955250680446625,0.03059897944331169,-0.008007326163351536,1.4226239919662476,-0.013963012024760246,0.014506234787404537,0.16248872876167297,1.0328395366668701,-0.1949157416820526,0.03953928500413895,0.3173762559890747,1.121929407119751,0.311042845249176,0.02244153432548046,0.3222256302833557,1.1372227668762207,0.3676874339580536,0.01893526315689087
36,0.18591149151325226,1.3861826658248901,0.050837136805057526,0.04706932604312897,0.25555917620658875,1.484450101852417,0.15703344345092773,0.07170093804597855,0.34745335578918457,1.8887591361999512,0.7319886684417725,0.03430938348174095,0.34473520517349243,1.9526211023330688,0.7832716703414917,0.029899878427386284,0.029522564262151718,1.3765144348144531,-0.04902336746454239,0.05370083823800087,0.13931843638420105,1.4949889183044434,0.013081373646855354,0.03970278799533844,0.21586942672729492,1.872073769569397,0.5126906037330627,0.023100124672055244,0.21140244603157043,1.8174916505813599,0.559559166431427,0.020610658451914787
37,0.40883874893188477,1.527845859527588,0.07178514450788498,0.046397577971220016,0.57735276222229,2.1657063961029053,0.09004651755094528,0.06507748365402222,0.7246333360671997,2.7602438926696777,0.47669872641563416,0.03088998980820179,0.7332639694213867,2.846892833709717,0.4982527196407318,0.026926662772893906,0.1760185807943344,1.6528841257095337,-0.06720691919326782,0.050330549478530884,0.3673916459083557,2.295825481414795,-0.042943693697452545,0.03608720749616623,0.525783896446228,2.8840417861938477,0.17084166407585144,0.020794035866856575,0.525757908821106,2.9809210300445557,0.1774057298898697,0.01855805702507496
38,0.38253074884414673,1.575951099395752,0.07666369527578354,0.04295236989855766,0.5185286998748779,2.233611822128296,0.07700444757938385,0.05949290096759796,0.6427193880081177,2.8381659984588623,0.40086302161216736,0.027812326326966286,0.6496995687484741,2.923837184906006,0.4102223515510559,0.024250008165836334,0.137078657746315,1.6680867671966553,-0.07184697687625885,0.045941200107336044,0.2968786358833313,2.331028699874878,-0.03792867809534073,0.032921068370342255,0.42825666069984436,2.9231038093566895,0.17345118522644043,0.01871795952320099,0.4257107377052307,3.015254020690918,0.1791369765996933,0.016709761694073677
39,0.35566142201423645,1.589294672012329,0.046347372233867645,0.039269380271434784,0.4857904016971588,2.2345993518829346,0.040432702749967575,0.05381627753376961,0.5968877673149109,2.834597587585449,0.4169936180114746,0.025035399943590164,0.6030539274215698,2.9181909561157227,0.4311298727989197,0.02182948775589466,0.0998169556260109,1.6811578273773193,-0.04155987128615379,0.04163924232125282,0.2539699971675873,2.3300940990448,-0.03543774038553238,0.02973344922065735,0.3722608685493469,2.9191372394561768,0.2244555950164795,0.016847308725118637,0.3752204477787018,3.0145530700683594,0.2375190705060959,0.015041586942970753
40,0.3327391743659973,1.584568738937378,-0.022622549906373024,0.036520443856716156,0.4622335433959961,2.231346845626831,-0.14460615813732147,0.048645589500665665,0.5816803574562073,2.8339807987213135,0.2364381104707718,0.02253776416182518,0.5903505086898804,2.9126362800598145,0.24802646040916443,0.01965148188173771,0.07568575441837311,1.6796315908432007,0.027342820540070534,0.03799372538924217,0.23138657212257385,2.3162243366241455,0.09613574296236038,0.02682187780737877,0.3555234372615814,2.88763165473938,0.47572842240333557,0.015163510106503963,0.36526116728782654,2.9738352298736572,0.5013293027877808,0.013540735468268394
41,0.3416516184806824,1.581871509552002,-0.027406880632042885,0.03348211944103241,0.47508159279823303,2.2166664600372314,-0.13895352184772491,0.04390848055481911,0.5988889932632446,2.808800220489502,0.23579061031341553,0.020289652049541473,0.6100759506225586,2.8862528800964355,0.24654841423034668,0.01769179478287697,0.08881794661283493,1.674280047416687,0.03233177214860916,0.03446207940578461,0.24655643105506897,2.299851417541504,0.09311167895793915,0.024178750813007355,0.3723154664039612,2.864877939224243,0.4624115824699402,0.01364772766828537,0.3823619782924652,2.947185516357422,0.48587220907211304,0.01218874379992485
42,0.33251506090164185,1.5804988145828247,-0.08676011860370636,0.030711675062775612,0.457406222820282,2.2113871574401855,-0.2082275152206421,0.039562080055475235,0.5664187073707581,2.7952332496643066,0.18287989497184753,0.01826251670718193,0.5821568965911865,2.8686461448669434,0.19698524475097656,0.01592429168522358,0.07451989501714706,1.6663793325424194,0.0926114171743393,0.031236620619893074,0.221213698387146,2.2836902141571045,0.21938340365886688,0.021771933883428574,0.3304857015609741,2.838606595993042,0.6700380444526672,0.012283067218959332,0.3360653519630432,2.9160759449005127,0.7048789262771606,0.010970470495522022
43,0.325514554977417,1.5147489309310913,-0.13823220133781433,0.028846854344010353,0.4463360905647278,2.1360936164855957,-0.30107003450393677,0.03607175126671791,0.5513933897018433,2.730988025665283,0.014995375648140907,0.016463948413729668,0.5694819688796997,2.8034815788269043,0.01989785023033619,0.014346340671181679,0.07103502005338669,1.5996310710906982,0.14333763718605042,0.028641417622566223,0.21455833315849304,2.2181131839752197,0.3834373354911804,0.019712062552571297,0.32272031903266907,2.7800204753875732,0.8992494344711304,0.011056743562221527,0.327792227268219,2.8514769077301025,0.9402350187301636,0.009881940670311451
44,0.48920121788978577,1.483336329460144,-0.19231580197811127,0.029803108423948288,0.5342146158218384,2.1136281490325928,-0.2270408570766449,0.037797436118125916,0.5771549344062805,2.714322090148926,0.07926981151103973,0.015036143362522125,0.6014889478683472,2.7905161380767822,0.03027302399277687,0.012972724623978138,0.23613162338733673,1.5191086530685425,0.19551025331020355,0.0303773432970047,0.2900627851486206,2.1576080322265625,0.478217214345932,0.019988302141427994,0.32359644770622253,2.7165720462799072,1.0988385677337646,0.009977449662983418,0.3316551744937897,2.778538942337036,1.1487839221954346,0.0089519452303648
