Frame,LEFT_HIP_X,LEFT_HIP_Y,LEFT_HIP_Z,LEFT_KNEE_X,LEFT_KNEE_Y,LEFT_KNEE_Z,LEFT_ANKLE_X,LEFT_ANKLE_Y,LEFT_ANKLE_Z,LEFT_HEEL_X,LEFT_HEEL_Y,LEFT_HEEL_Z,LEFT_FOOT_INDEX_X,LEFT_FOOT_INDEX_Y,LEFT_FOOT_INDEX_Z,RIGHT_HIP_X,RIGHT_HIP_Y,RIGHT_HIP_Z,RIGHT_KNEE_X,RIGHT_KNEE_Y,RIGHT_KNEE_Z,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,RIGHT_ANKLE_Z,RIGHT_HEEL_X,RIGHT_HEEL_Y,RIGHT_HEEL_Z,RIGHT_FOOT_INDEX_X,RIGHT_FOOT_INDEX_Y,RIGHT_FOOT_INDEX_Z
1,0.7193233370780945,1.045568823814392,-0.1268489509820938,0.6845178604125977,1.2644367218017578,0.044241856783628464,0.6918985247612,1.5556552410125732,0.6987704634666443,0.711331844329834,1.6047886610031128,0.74798983335495,0.635552704334259,1.6539549827575684,0.49717697501182556,0.5797082185745239,1.0119777917861938,0.1281294971704483,0.5501284003257751,1.195793867111206,0.2836552560329437,0.5778136253356934,1.5196443796157837,0.8495057225227356,0.5923539400100708,1.5656977891921997,0.9019419550895691,0.5374433994293213,1.655590534210205,0.6937809586524963
2,0.6969394087791443,1.0979282855987549,-0.11058714240789413,0.6823821663856506,1.4084227085113525,0.1263500154018402,0.6745410561561584,1.7129625082015991,0.9871798753738403,0.6820939183235168,1.7687574625015259,1.056123971939087,0.6331695318222046,1.8400286436080933,0.7630435228347778,0.5284806489944458,1.075645923614502,0.1122201681137085,0.5218549966812134,1.398872971534729,0.397627055644989,0.5214680433273315,1.7003260850906372,1.0969150066375732,0.5262239575386047,1.7535936832427979,1.1585191488265991,0.518817126750946,1.8414340019226074,0.8501906394958496
3,0.704957127571106,1.0889381170272827,0.0084187937900424,0.7252171039581299,1.4039143323898315,0.053704846650362015,0.702508807182312,1.7214585542678833,0.5269904136657715,0.6953530311584473,1.7724378108978271,0.5552992224693298,0.6920644044876099,1.8398780822753906,0.23863764107227325,0.5398193597793579,1.0852943658828735,-0.006384623236954212,0.5373035669326782,1.4197707176208496,0.043487999588251114,0.5338732600212097,1.748677134513855,0.39469796419143677,0.5410173535346985,1.8056188821792603,0.41329842805862427,0.5633998513221741,1.8575193881988525,0.08040836453437805
4,0.707402229309082,1.0694161653518677,0.06959574669599533,0.8172267079353333,1.1297610998153687,-0.11891057342290878,0.7561417818069458,1.4893897771835327,0.25798743963241577,0.7320321798324585,1.5398352146148682,0.2844993472099304,0.7873314619064331,1.615190029144287,0.08687872439622879,0.5551391839981079,1.0812321901321411,-0.06795436888933182,0.5624164938926697,1.2428070306777954,-0.23807892203330994,0.6058595180511475,1.6638151407241821,0.09286054223775864,0.5984761714935303,1.7362009286880493,0.1169261708855629,0.6731173396110535,1.7613664865493774,-0.09597940742969513
5,0.707749605178833,1.0691922903060913,0.01924586482346058,0.793852686882019,1.1502187252044678,-0.19487419724464417,0.7376325130462646,1.5067882537841797,0.3343038558959961,0.7217894196510315,1.556641697883606,0.37443462014198303,0.7415640354156494,1.6385794878005981,0.14600229263305664,0.5565434694290161,1.0812276601791382,-0.017544906586408615,0.5588738322257996,1.2453441619873047,-0.11635689437389374,0.5968698263168335,1.6550294160842896,0.26996833086013794,0.5948387980461121,1.7239673137664795,0.2964951694011688,0.6210657358169556,1.7514728307724,0.04630280286073685
6,0.7081937193870544,1.065504789352417,0.04404333978891373,0.8285983800888062,1.0128341913223267,-0.3680473566055298,0.7532180547714233,1.4043160676956177,0.17895939946174622,0.7299368381500244,1.4570482969284058,0.2232060730457306,0.7776533961296082,1.5378082990646362,0.0019082827493548393,0.5574942827224731,1.0847042798995972,-0.04256276413798332,0.5670521259307861,1.193117618560791,-0.2980106472969055,0.6102786660194397,1.5392183065414429,0.13025985658168793,0.6073118448257446,1.5888742208480835,0.16346633434295654,0.6461294293403625,1.6465946435928345,-0.09170380234718323
7,0.708463728427887,1.1042650938034058,0.012545469217002392,0.7673070430755615,1.4727213382720947,0.07089944183826447,0.71541428565979,1.8065646886825562,0.6482245922088623,0.7040155529975891,1.861079454421997,0.6867727041244507,0.7048819065093994,1.93923819065094,0.266096293926239,0.5405656695365906,1.1103137731552124,-0.011905936524271965,0.5502907633781433,1.4904539585113525,0.08490397036075592,0.5369086265563965,1.8329956531524658,0.4557662606239319,0.5310652256011963,1.8922826051712036,0.4496914744377136,0.5738755464553833,1.9557991027832031,0.18905840814113617
8,0.7174893617630005,1.1341952085494995,-0.022060807794332504,0.7474122047424316,1.5459036827087402,0.12830574810504913,0.7053700089454651,1.887992024421692,0.7748391032218933,0.7004862427711487,1.9492733478546143,0.8172381520271301,0.6768246293067932,2.02362060546875,0.405275821685791,0.5315371751785278,1.1369272470474243,0.024950962513685226,0.5382561087608337,1.5519739389419556,0.21876561641693115,0.5184357166290283,1.895174264907837,0.7298558950424194,0.5151652693748474,1.9573974609375,0.7634785771369934,0.5468820929527283,2.0320165157318115,0.3084307610988617
9,0.7274677157402039,1.1413007974624634,-0.054573338478803635,0.7370156049728394,1.5671180486679077,0.10805332660675049,0.7046674489974976,1.916298747062683,0.7369781732559204,0.7007545232772827,1.9784483909606934,0.7769425511360168,0.6691304445266724,2.0564608573913574,0.379944771528244,0.5279943943023682,1.1439200639724731,0.05876882001757622,0.5303109288215637,1.5653839111328125,0.35953521728515625,0.512824296951294,1.9189982414245605,0.9739648699760437,0.5092698931694031,1.9823752641677856,1.0228865146636963,0.5446279644966125,2.0619187355041504,0.5652828216552734
10,0.72173672914505,1.1384127140045166,-0.05724332854151726,0.706811785697937,1.563963770866394,0.06581272184848785,0.6783109307289124,1.9217571020126343,0.657704770565033,0.6800156235694885,1.986361026763916,0.6782126426696777,0.6381139159202576,2.058605909347534,0.1978585422039032,0.5067909955978394,1.1375941038131714,0.061430562287569046,0.5079453587532043,1.5540778636932373,0.313319593667984,0.4836961627006531,1.9190788269042969,0.782651424407959,0.47919219732284546,1.985587477684021,0.7961196303367615,0.516414999961853,2.0575437545776367,0.22521622478961945
