Frame,LEFT_HIP_X,LEFT_HIP_Y,LEFT_HIP_Z,LEFT_KNEE_X,LEFT_KNEE_Y,LEFT_KNEE_Z,LEFT_ANKLE_X,LEFT_ANKLE_Y,LEFT_ANKLE_Z,LEFT_HEEL_X,LEFT_HEEL_Y,LEFT_HEEL_Z,LEFT_FOOT_INDEX_X,LEFT_FOOT_INDEX_Y,LEFT_FOOT_INDEX_Z,RIGHT_HIP_X,RIGHT_HIP_Y,RIGHT_HIP_Z,RIGHT_KNEE_X,RIGHT_KNEE_Y,RIGHT_KNEE_Z,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,RIGHT_ANKLE_Z,RIGHT_HEEL_X,RIGHT_HEEL_Y,RIGHT_HEEL_Z,RIGHT_FOOT_INDEX_X,RIGHT_FOOT_INDEX_Y,RIGHT_FOOT_INDEX_Z
1,0.8397778272628784,0.9426570534706116,-0.0027724553365260363,0.8555182218551636,1.544203281402588,0.3240923285484314,0.8611704111099243,2.073735237121582,1.3388668298721313,0.8603737950325012,2.1411943435668945,1.4217414855957031,0.8472667932510376,2.2789320945739746,0.9378577470779419,0.5893744826316833,0.938264787197113,0.0028988835401833057,0.5623677968978882,1.556833028793335,0.2613312304019928,0.5975244641304016,2.098710536956787,1.0326471328735352,0.6036280989646912,2.164471387863159,1.091825246810913,0.6440473794937134,2.2929160594940186,0.5142364501953125
2,0.84754878282547,0.9357171654701233,0.007451517973095179,0.8764957189559937,1.5367929935455322,0.2835063338279724,0.8919417262077332,2.0714714527130127,1.3866970539093018,0.8914700746536255,2.140371084213257,1.4778337478637695,0.8901618123054504,2.276353597640991,0.9991687536239624,0.5914474725723267,0.9380849599838257,-0.007276356220245361,0.5814629197120667,1.547947645187378,0.20277318358421326,0.6296095252037048,2.0937182903289795,1.0373311042785645,0.6343438029289246,2.1620194911956787,1.1013200283050537,0.6844149827957153,2.284435272216797,0.5153948068618774
3,0.8487192988395691,0.9184885025024414,0.012719581834971905,0.8770723342895508,1.5258346796035767,0.22038757801055908,0.8967731595039368,2.0698578357696533,1.25394606590271,0.8972213864326477,2.139134168624878,1.3353445529937744,0.8954143524169922,2.2745115756988525,0.8664813041687012,0.59492027759552,0.9328240752220154,-0.012115673162043095,0.5888561606407166,1.5300649404525757,0.1317295879125595,0.635983943939209,2.085963726043701,0.8777140378952026,0.6384067535400391,2.1564996242523193,0.9341384768486023,0.6911165118217468,2.273005485534668,0.3434107303619385
4,0.8486015200614929,0.9021679759025574,0.013583260588347912,0.8742507100105286,1.5222039222717285,-0.1539948731660843,0.8780535459518433,2.0779104232788086,0.6886720061302185,0.8763550519943237,2.145271062850952,0.7493124008178711,0.8711225390434265,2.289276361465454,0.2705853283405304,0.5947909355163574,0.9186340570449829,-0.01268759649246931,0.5871042013168335,1.5166734457015991,-0.12604071199893951,0.6293894052505493,2.0863876342773438,0.3590599000453949,0.6276073455810547,2.1582579612731934,0.38506320118904114,0.6793779134750366,2.273669958114624,-0.20560744404792786
5,0.8446171879768372,0.8795897364616394,0.026902690529823303,0.8799527287483215,1.4906150102615356,-0.46698957681655884,0.8779348134994507,2.0520613193511963,0.3762512505054474,0.8761122822761536,2.111929178237915,0.43777745962142944,0.8706361651420593,2.271629810333252,-0.05380723625421524,0.5935561060905457,0.8960354924201965,-0.025230344384908676,0.5962643623352051,1.482427716255188,-0.31377431750297546,0.632190465927124,2.0616860389709473,0.0866120383143425,0.6280070543289185,2.133967399597168,0.10410454124212265,0.6811052560806274,2.2512900829315186,-0.4832839071750641
6,0.8373374938964844,0.8746257424354553,0.023146113380789757,0.8627170324325562,1.4812772274017334,-0.5952851176261902,0.8424097299575806,2.039179563522339,0.15714016556739807,0.8370617032051086,2.0994112491607666,0.21399898827075958,0.8169573545455933,2.2578494548797607,-0.24551665782928467,0.5875658988952637,0.8862829208374023,-0.021089276298880577,0.5579760670661926,1.4747031927108765,-0.35785403847694397,0.5944837331771851,2.0587496757507324,0.07378163933753967,0.5925257802009583,2.129843235015869,0.09881869703531265,0.6325327754020691,2.251143455505371,-0.42442402243614197
7,0.832818865776062,0.8789085745811462,-0.006623315624892712,0.8548661470413208,1.4777915477752686,-0.3930383324623108,0.8375893831253052,2.0235626697540283,0.39487195014953613,0.8334528207778931,2.08772873878479,0.45343369245529175,0.8154855966567993,2.2208974361419678,0.0026042056269943714,0.5876344442367554,0.8899997472763062,0.008222168311476707,0.5265712738037109,1.4804617166519165,-0.22775812447071075,0.5882072448730469,2.046764850616455,0.3622681498527527,0.5922493934631348,2.1111536026000977,0.4027877748012543,0.6259651780128479,2.2363035678863525,-0.10512969642877579
8,0.8296312093734741,0.8825483918190002,-0.003691039513796568,0.842993438243866,1.4822627305984497,-0.3252038359642029,0.8237312436103821,2.0469961166381836,0.2654762268066406,0.821485161781311,2.1170709133148193,0.29897767305374146,0.7988470792770386,2.2377686500549316,-0.19466754794120789,0.5838063955307007,0.8902034163475037,0.005924448370933533,0.5303887128829956,1.4852561950683594,-0.15664592385292053,0.5744346976280212,2.0682733058929443,0.18343490362167358,0.573428750038147,2.143712043762207,0.1893921047449112,0.6036753058433533,2.2501466274261475,-0.3662477135658264
9,0.8178752660751343,0.8819032907485962,0.005508155096322298,0.8236686587333679,1.4580903053283691,-0.07152913510799408,0.8170115351676941,2.0022132396698,0.6205756664276123,0.8116081357002258,2.065236806869507,0.6600723266601562,0.8024426698684692,2.1919336318969727,0.24960601329803467,0.5815399289131165,0.880233883857727,-0.004022383131086826,0.5347675085067749,1.45582115650177,-0.12795324623584747,0.5749838352203369,2.0258898735046387,0.36883217096328735,0.5761350393295288,2.0951128005981445,0.3974708914756775,0.6070772409439087,2.2015273571014404,-0.19739684462547302
10,0.8138203620910645,0.8840206265449524,0.006726366467773914,0.8038012385368347,1.4452179670333862,-0.1929413378238678,0.8013470768928528,1.9644968509674072,0.56000816822052,0.7984285354614258,2.0230937004089355,0.6181873679161072,0.7818347215652466,2.158449411392212,0.21480926871299744,0.5806212425231934,0.879125714302063,-0.005321233533322811,0.49902424216270447,1.4287816286087036,-0.2658391296863556,0.5609890222549438,1.9875750541687012,0.2498939484357834,0.565994143486023,2.051358461380005,0.283865749835968,0.5996235013008118,2.173536777496338,-0.20437781512737274
11,0.8057295680046082,0.8853416442871094,-0.0074459402821958065,0.815520167350769,1.371666669845581,-0.8793987035751343,0.7431671023368835,1.8504799604415894,0.01036384329199791,0.7310263514518738,1.8905131816864014,0.09212629497051239,0.6840683221817017,2.0742383003234863,-0.22863991558551788,0.5639393925666809,0.8759310245513916,0.008718247525393963,0.38070499897003174,1.3269000053405762,-0.7258262038230896,0.5204305648803711,1.909601092338562,-0.15796571969985962,0.5375968217849731,1.95850670337677,-0.11483325809240341,0.5723558664321899,2.155205011367798,-0.5140401721000671
12,0.8072331547737122,0.885514497756958,-0.016045955941081047,0.883030116558075,1.266817569732666,-0.8039295077323914,0.733210027217865,1.6184080839157104,0.12790431082248688,0.715844452381134,1.6351032257080078,0.21828918159008026,0.6560274362564087,1.8227394819259644,-0.010333451442420483,0.5628849267959595,0.8715585470199585,0.017106086015701294,0.3356068730354309,1.2222046852111816,-0.7995019555091858,0.5329223871231079,1.6669678688049316,-0.1444513499736786,0.5415793657302856,1.6833786964416504,-0.08908999711275101,0.5746792554855347,1.902014136314392,-0.4176134467124939
