time,Ref_0,Position_0,Ref_1,Position_1,Current_0,Current_1,Reduction_Ratio_0,Reduction_Ratio_1
5.010788679122925,-0.1524457637176262,-0.1330565214157104,-0.0350470791634179,-0.0305590629577636,-32.600528717041016,-11.04195785522461,33.0,25.210014947683064
5.0729944705963135,-0.1546266862967716,-0.1398077607154846,-0.0381539535918627,-0.0398779511451721,-26.819766998291016,-0.7371419072151184,33.0,33.0
5.134989738464356,-0.156820227275419,-0.1422918438911438,-0.0390182030329822,-0.0435066223144531,-28.103199005126957,-0.009508691728115,33.0,33.0
5.19687294960022,-0.1557329039418099,-0.1418529152870178,-0.0385811297535724,-0.0447746515274047,-28.86570930480957,1.5384432077407837,33.0,33.0
5.258868455886841,-0.1516799360843046,-0.139505386352539,-0.0350734461050014,-0.0435015261173248,-28.547269821166992,3.841007232666016,33.0,33.0
5.320882081985474,-0.1506769802812843,-0.1355568766593933,-0.0323898427548728,-0.0398581027984619,-34.189640045166016,-0.1559594273567199,33.0,33.0
5.382980585098267,-0.146167602360435,-0.132339060306549,-0.0308532172490665,-0.0348489880561828,-29.757164001464844,-8.055285453796387,33.0,33.0
5.445226430892944,-0.1354393425893566,-0.1305017471313476,-0.024203739016751,-0.0316675305366516,-14.418902397155762,-4.872213363647461,33.0,33.0
5.508550643920898,-0.1260302744908648,-0.125659167766571,-0.0189368583622041,-0.0272898972034454,-6.703520774841309,-0.1013568043708801,26.66064584770523,33.0
5.571533918380737,-0.1178441650617765,-0.1151344180107116,-0.0142351759083086,-0.0216093659400939,-13.741223335266112,-1.8690156936645508,23.341223700251675,33.0
5.6346189975738525,-0.1134335648751827,-0.1022387146949768,-0.0089519228909202,-0.0160638689994812,-30.31536865234375,-3.83089542388916,24.62886684012491,33.0
5.697776556015015,-0.1117706483146102,-0.0948177576065063,-0.0025391063107393,-0.013198584318161,-35.62388229370117,5.008322715759277,33.0,33.0
5.760820865631104,-0.1112511642814238,-0.0949128866195678,0.0020747374207561,-0.0097434818744659,-30.812406539916992,6.175861835479736,33.0,33.0
5.82377552986145,-0.1109112609789195,-0.0963493585586547,0.009942171018401,-0.0079096257686614,-28.5485897064209,17.267051696777344,33.0,33.0
5.887011289596558,-0.1112400045782822,-0.0953549742698669,0.0131640095892361,0.0015752911567687,-32.51861953735352,4.400356769561768,33.0,26.22631518360335
5.950316905975342,-0.1097631818536065,-0.0951880812644958,0.0203824587483205,0.0085712969303131,-28.22291374206543,6.469661712646484,33.0,33.0
6.013385534286499,-0.1077305386471964,-0.0978611707687377,0.0238296522683325,0.0143399536609649,-17.25743865966797,5.321239471435547,33.0,33.0
6.076323986053467,-0.1043386995991335,-0.0984046459197998,0.0260528665291984,0.0184783041477203,-10.430834770202637,1.221215009689331,33.0,33.0
6.139320373535156,-0.1030226966627992,-0.0957837104797363,0.0252560549841467,0.0208782255649566,-15.497395515441896,-1.1295920610427856,33.0,33.0
6.202434062957764,-0.1024943541709031,-0.0923855900764465,0.0228748330795659,0.021025538444519,-20.36541748046875,-3.8271615505218506,33.0,33.0
6.265595197677612,-0.1021296972285566,-0.0921754240989685,0.0219697473677768,0.0177720785140991,-18.431453704833984,-1.5028178691864014,33.0,33.0
6.328732967376709,-0.1021331998012474,-0.0927212238311767,0.0163105246387589,0.0167541205883026,-17.712305068969727,-1.226535439491272,33.0,33.0
6.391934633255005,-0.101668732197906,-0.0923961400985717,0.0091491515549889,0.0111376643180847,-18.16029357910156,-1.5305532217025757,33.0,33.0
6.454946994781494,-0.1041751903578948,-0.0911323428153991,-0.0018389944999959,0.0036587417125701,-27.075084686279297,-6.037642478942871,33.0,25.57676351215254
6.518094301223755,-0.106143911032375,-0.0912386178970336,-0.0079518473912065,-0.0068787038326263,-29.6984920501709,-3.497201681137085,33.0,25.52887947127089
6.581063270568848,-0.1078865970953272,-0.0928042531013488,-0.0166539211992617,-0.0144693255424499,-29.87323760986328,-5.676568984985352,33.0,26.053751910625913
6.644025087356567,-0.1093922306046259,-0.0941996574401855,-0.0227470417497571,-0.0237005650997161,-31.45583915710449,-3.264770984649658,33.0,26.73543993780754
6.707215309143066,-0.1101710603452848,-0.0950134396553039,-0.0268124990798528,-0.0296551883220672,-31.43341827392578,-0.1434516906738281,33.0,33.0
6.770285606384277,-0.1088097364730028,-0.0957584381103515,-0.0278581486551577,-0.0324963629245758,-27.427940368652344,-0.3955985009670257,33.0,33.0
6.833469867706299,-0.1078735624523489,-0.0961605906486511,-0.0267798662997826,-0.0327262580394744,-24.291593551635746,-0.3867745697498321,33.0,33.0
6.896650552749634,-0.1070977402145691,-0.0960135459899902,-0.0257995954096417,-0.0312619507312774,-24.08403587341309,-4.406763553619385,33.0,33.0
6.960057735443115,-0.1050544439516048,-0.0958598852157592,-0.0231148675879605,-0.0282095372676849,-19.954587936401367,-7.112102031707764,33.0,33.0
7.023146629333496,-0.1044469491991758,-0.0960223674774169,-0.0220683104554629,-0.0249722898006439,-17.558210372924805,-4.390326499938965,33.0,33.0
7.086315870285034,-0.1039946266550442,-0.095895230770111,-0.0116670717351695,-0.0241901576519012,-17.535186767578125,3.613574504852295,33.0,33.0
7.1496100425720215,-0.1039632538688506,-0.0943641662597656,-0.0052828890292278,-0.0174420177936553,-22.2856388092041,0.2132984399795532,33.0,33.0
7.212578773498535,-0.1038856789424082,-0.0914437770843505,-0.0005215689372617,-0.0110916495323181,-28.85271453857422,4.951742649078369,33.0,33.0
7.275857448577881,-0.1038970263230772,-0.0902357697486877,0.0068827171035917,-0.0061361193656921,-30.34760093688965,8.935881614685059,33.0,33.0
7.339154481887817,-0.1035085934192672,-0.0909844040870666,0.0100922318057365,-3.057718276977539e-05,-27.80135154724121,6.056637763977051,33.0,33.0
7.402416229248047,-0.1028152675243588,-0.0923954844474792,0.0115218902714645,0.0042973458766937,-22.682472229003903,1.1236218214035034,33.0,33.0
7.465494871139526,-0.1021402932683952,-0.0939825177192688,0.0116518823804933,0.006569504737854,-17.378032684326172,-1.534419059753418,33.0,33.0
7.528645753860474,-0.1019226326997127,-0.0943590402603149,0.0110016969767827,0.0065425634384155,-17.26997184753418,-1.2230905294418335,33.0,33.0
7.591750860214233,-0.1013651339471782,-0.093690276145935,0.00928312890249,0.0064952373504638,-17.577436447143555,-3.018611192703247,33.0,33.0
7.654805660247803,-0.1008778168986039,-0.0929000973701477,0.0089693354044991,0.0047580301761627,-18.776460647583008,-1.7374043464660645,33.0,33.0
7.717827320098877,-0.1004285185427545,-0.0919377207756042,0.0054554132674,0.0036116540431976,-20.45705795288086,-1.833298921585083,33.0,33.0
7.78062891960144,-0.0996227336716553,-0.0910000801086425,0.0033915786974711,0.0004705488681793,-20.58451271057129,-0.3834410607814789,33.0,33.0
7.843562841415405,-0.0993120860549423,-0.0903772711753845,0.0021072640248841,-0.0017829537391662,-20.918611526489254,-0.5044767260551453,33.0,33.0
7.906741380691528,-0.0996435296765121,-0.0894137024879455,0.0023553072670227,-0.0036579370498657,-24.375362396240234,1.1562343835830688,33.0,33.0
7.970004081726074,-0.1002286245614027,-0.0884638428688049,0.0032349654059944,-0.0039816498756408,-28.009349822998047,2.728299379348755,33.0,33.0
8.03300166130066,-0.101016197509171,-0.0879872441291809,0.0052159601001443,-0.0039449632167816,-30.984390258789062,8.744819641113281,33.0,33.0
8.087928771972656,-0.1026906620102672,-0.0881102681159973,0.0094302678663426,-0.0027216672897338,-33.273067474365234,8.131954193115234,33.0,33.0
8.151050567626953,-0.1041841446097539,-0.0890898704528808,0.0145229125602339,0.0016810297966003,-35.182579040527344,8.766454696655273,33.0,33.0
8.21415901184082,-0.1059157108892321,-0.0916179418563842,0.0196964211259924,0.0073924660682678,-31.686939239501957,6.881330490112305,33.0,33.0
8.277113914489746,-0.1076434165142054,-0.0955217480659484,0.0224494972027032,0.0134302675724029,-26.430652618408203,3.919818878173828,33.0,33.0
8.339384317398071,-0.1091382568286315,-0.0995610952377319,0.0232448576976774,0.0172768533229827,-20.50978279113769,-0.5467560887336731,33.0,33.0
8.402112007141113,-0.1132750413048785,-0.102702260017395,0.023260688589339,0.0183630585670471,-22.47323608398437,-1.3609973192214966,33.0,33.0
8.46497917175293,-0.1124726841149727,-0.105347454547882,0.0235952738978502,0.0188654661178588,-16.51772689819336,-1.4826704263687134,33.0,33.0
8.527993440628052,-0.1050282208533747,-0.1062151193618774,0.0252113322374258,0.0184210240840911,-2.9169838428497314,-0.0393828153610229,33.0,33.0
8.58984112739563,-0.0968864722173569,-0.1004472374916076,0.0270933848995946,0.0201039612293243,-2.495961427688598,0.5137060284614563,26.331344636713062,33.0
8.652209520339966,-0.0997537608344673,-0.0902486443519592,0.0285289373198129,0.0224981009960174,-26.08190155029297,-0.6265377998352051,26.71094093629921,33.0
8.71466851234436,-0.0920346338879051,-0.0853579044342041,0.0318497108976133,0.0227467417716979,-21.576210021972656,0.3729332983493805,33.0,33.0
8.777378797531128,-0.0875444982072565,-0.083522081375122,0.0329471260687889,0.0225790441036224,-15.411664009094238,11.87551975250244,33.0,33.0
8.840291500091553,-0.0841799891570154,-0.0779359340667724,0.0275519324871588,0.0244379043579101,-22.730487823486328,-1.3273159265518188,33.0,33.0
8.903408288955688,-0.082037720118358,-0.0735206604003906,0.0215622783924748,0.0218921303749084,-23.55614852905273,-6.441411018371582,33.0,33.0
8.966526985168457,-0.0776938885400769,-0.0737730264663696,0.0151929585360036,0.0147724747657775,-12.27208137512207,-0.5064889788627625,33.0,33.0
9.02949833869934,-0.0735921000769618,-0.0723612308502197,0.0012800461389175,0.008021205663681,-9.944965362548828,-9.382554054260254,33.0,25.391199565476963
9.092443943023682,-0.0671040603273449,-0.0677810907363891,-0.0019356113945545,-0.0036500692367553,-8.689526557922363,-1.7675440311431885,33.0,33.0
9.155520915985107,-0.0629355013994993,-0.0615111589431762,-0.0041305620051553,-0.006785362958908,-11.513849258422852,-0.2998083829879761,33.0,33.0
9.218674421310425,-0.0579166483147468,-0.0557307600975036,-0.0055252404160676,-0.0091994702816009,-13.667988777160645,-0.5788928270339966,33.0,33.0
9.281825065612791,-0.0537331742316943,-0.0517793297767639,-0.0052064511522159,-0.0103088319301605,-11.502376556396484,-0.3547409474849701,33.0,33.0
9.344578742980955,-0.0471881953093576,-0.0487983226776123,-0.0010989712364703,-0.0104652941226959,-4.977446556091309,5.34598970413208,33.0,33.0
9.407528400421144,-0.042657034710678,-0.0430349111557006,0.0019417730140371,-0.0061001181602478,-7.152493476867676,2.3824753761291504,33.0,33.0
9.470632076263428,-0.0391853809772517,-0.0377666354179382,0.0049815111642847,-0.0024251341819763,-10.564196586608888,0.6815219521522522,33.0,33.0
