time,ref_0,Velocity_0,Position_0,ref_1,Velocity_1,Position_1,current_0,current_1
0.0007226467132568359,0.00725320133822298,0.054206521782069236,5.364418029785156e-07,-0.010537193380422714,-0.876677791297481,2.5033950805664062e-06,6.821862697601318,-13.762575149536133
0.05547761917114258,0.00725320133822298,0.40193648480507016,0.004870593547821045,-0.010537193380422714,-0.2631659015275503,-0.012900084257125854,6.794226169586182,-0.7186869382858276
0.11737298965454102,0.007147900756182472,0.01834764791032405,0.007940888404846191,-0.010537514233971564,0.15672665044264836,-0.014682084321975708,-0.5602336525917053,0.6023010611534119
0.18066716194152832,0.006896277550556277,-0.10364802679634948,0.008298277854919434,-0.01050996188659357,-0.03668278494523421,-0.01372760534286499,-1.456194519996643,-0.6902448534965515
0.24370336532592773,0.006385135774107851,-0.06572918433007238,0.006862282752990723,-0.010567458161780454,0.03842927213915036,-0.013584822416305542,0.3797934949398041,-1.0115587711334229
0.3065652847290039,0.0060880938389063595,-0.2955360654176643,0.006154119968414307,-0.010487366393943298,0.020382732268327628,-0.013503015041351318,2.4394195079803467,-1.5147274732589722
0.3697390556335449,0.004682055171275021,-0.22995054549464825,0.005067288875579834,-0.010179099769018428,0.10296156711683416,-0.013548791408538818,0.7361332774162292,-0.44487813115119934
0.4327735900878906,0.003991160316457742,-0.010114925738685946,0.005145668983459473,-0.009897184681550923,0.07606729870260365,-0.01355704665184021,-0.4973895251750946,0.15118426084518433
0.49570751190185547,0.0027798434063882587,-0.5010936339783407,0.004671335220336914,-0.008522143591760381,0.6834007061082297,-0.013381749391555786,-2.1336441040039062,0.9253638982772827
0.5588452816009521,0.0021097068337440654,-0.12719520301361223,0.0033641457557678223,-0.00599390825832594,0.6499057337653288,-0.011806517839431763,-0.5463415384292603,2.6237761974334717
0.6220149993896484,0.001241772869147833,-0.28799918169334765,0.00272977352142334,-0.004001081438500678,0.5820029750114429,-0.008845537900924683,-1.9699985980987549,0.22846587002277374
0.6851162910461426,-0.00030012657090530963,-0.4191703151661368,0.0017709732055664062,-0.0020912575031607366,0.32031623580551194,-0.007206827402114868,-2.1752376556396484,1.143944501876831
0.748157262802124,-0.002316787097437584,-0.44683706869461587,0.0002841949462890625,-0.001777953549810698,0.20677038616511206,-0.005596190690994263,-3.2138450145721436,0.0175609290599823
0.8110098838806152,-0.004461214832723737,-0.6491645375429597,-0.0013166069984436035,-0.0015163478843980838,-0.01840198653946035,-0.005344510078430176,-3.952693462371826,0.8573682308197021
0.8739969730377197,-0.008278450673668666,-0.8921728323395646,-0.003233194351196289,-0.0018905062441724385,0.07475664698869894,-0.00501328706741333,-5.899168968200684,-0.6746969223022461
0.937049150466919,-0.010660774285293946,-0.5588147637807984,-0.006924152374267578,-0.002296669386946039,-0.07516323288463349,-0.0052630603313446045,-4.427628040313721,-0.36602869629859924
1.0002501010894775,-0.012304631776787884,-0.4514249202313333,-0.010315358638763428,-0.0030661406007067103,-0.23210510783510366,-0.005506277084350586,-1.4034284353256226,-1.3013339042663574
1.0634198188781738,-0.01967717863988381,-1.9842354204669395,-0.011780858039855957,-0.00950885940847433,-3.881255269678118,-0.005862832069396973,-10.235169410705566,-0.38559168577194214
1.1261887550354004,-0.026174702815774196,-1.4345997303228304,-0.01643925905227661,-0.01583156792403565,-1.6443008212378447,-0.01195383071899414,-14.735212326049805,-1.6106559038162231
1.1891891956329346,-0.036990757715190156,-2.4219406970371877,-0.023749351501464844,-0.01965435894689119,-1.871369113829376,-0.018641501665115356,-17.464046478271484,-0.2617633640766144
1.2524805068969727,-0.04357015980056487,-1.4636708383940271,-0.033294081687927246,-0.019897278744773705,0.06740695826180534,-0.022682547569274902,-14.598548889160156,-2.6649694442749023
1.315519094467163,-0.05163473651713166,-1.5508841626076184,-0.04103213548660278,-0.01657055710871667,1.1311005453692742,-0.022944629192352295,-15.194116592407227,1.1570067405700684
1.3784732818603516,-0.056383369832812315,-0.9254574253593222,-0.04699540138244629,-0.013814150286169231,0.8497287336753457,-0.019763082265853882,-16.414440155029297,1.8003873825073242
1.4415910243988037,-0.06012118333164868,-0.7817871666306531,-0.05123811960220337,-0.010863844067249075,0.9932117388898688,-0.016443580389022827,-15.747044563293457,-0.21238009631633759
1.5046191215515137,-0.06495427461081783,-0.8418955446715821,-0.05518615245819092,-0.005862828225041452,1.849077331984328,-0.012450098991394043,-17.242918014526367,-0.4617692530155182
1.567871332168579,-0.06644101396435727,-0.410416634700209,-0.06010937690734863,-0.0036649775697976685,0.5710018778687324,-0.008252054452896118,-11.603679656982422,-0.6189484000205994
1.6309924125671387,-0.06665069610873334,-0.10725319529751692,-0.06276285648345947,0.0011485224355691848,1.6107974224868071,-0.006229519844055176,-8.432260513305664,1.271790623664856
1.6940269470214844,-0.06684757786625017,0.10139406794991636,-0.06250989437103271,0.0033684804422554064,1.0974887268335463,-0.0017639100551605225,-10.297167778015137,-0.4252606928348541
1.757145881652832,-0.06755397762022625,0.01998561584112016,-0.06130802631378174,0.005235781665250276,0.5745598818910242,0.0011040568351745605,-15.014079093933105,-0.45315733551979065
1.8205640316009521,-0.06802297364679961,-0.08038229261084848,-0.06184577941894531,0.004877220295313263,-0.1314794931972094,0.0019240379333496094,-13.971369743347168,-0.5958280563354492
1.8836238384246826,-0.06835857889586433,-0.15547095178347325,-0.0628705620765686,0.0033769047620118954,-0.5689505624346393,0.001563429832458496,-12.982447624206543,-1.2276651859283447
1.9467334747314453,-0.07073094125601281,-0.05435407169954412,-0.06345075368881226,0.0023478427825081695,-0.2966137327982649,0.0007817745208740234,-16.421730041503906,-4.62945032119751
2.0096657276153564,-0.07394997147223727,-0.57725951580447,-0.06442433595657349,-0.0026229826863820764,-1.0759161857363335,-0.00031685829162597656,-19.717514038085938,-1.8017412424087524
2.0728466510772705,-0.0768181629865811,-0.33106800489413674,-0.06737244129180908,-0.01000453179712896,-1.8801696544872188,-0.005480587482452393,-19.923450469970703,-1.4362274408340454
2.1361148357391357,-0.08191887291225326,-0.733943987393057,-0.07099175453186035,-0.017672953570656805,-2.789964634162811,-0.01301833987236023,-22.027002334594727,-0.535009503364563
2.1993408203125,-0.08521578832128242,-0.4175323618645215,-0.07509130239486694,-0.021380866796659955,-1.4884590840896728,-0.021217674016952515,-21.84657096862793,-2.6409592628479004
2.262420892715454,-0.08778125260489748,-0.2926342679290085,-0.07774865627288818,-0.02266122300576898,-0.28114202822538176,-0.02502170205116272,-22.852737426757812,-0.02078467607498169
2.3253896236419678,-0.0884557892882267,-0.06001861338758522,-0.07879507541656494,-0.022329307678116948,0.028411419792532266,-0.026412397623062134,-23.84745979309082,0.6310162544250488
2.388596534729004,-0.08830023208596335,-0.02537671327053888,-0.07902473211288452,-0.020318814517658598,0.3942813738932595,-0.025595158338546753,-23.69793128967285,0.5115818381309509
2.451904296875,-0.08876356642548927,-0.044242522375785125,-0.07933700084686279,-0.014712689319704889,2.395951407301809,-0.02329730987548828,-23.649860382080078,3.196556329727173
2.5145750045776367,-0.08906729246760468,-0.07710553166345954,-0.07995593547821045,-0.011695193018129109,1.4275464522054857,-0.018321692943572998,-22.942113876342773,3.26875901222229
2.5764660835266113,-0.09003740325701115,-0.21089817922426152,-0.08092993497848511,-0.009638077230924816,1.0222363144628006,-0.014608830213546753,-21.571420669555664,-0.30991241335868835
2.638711452484131,-0.09209876553872949,-0.27873078813041047,-0.08276015520095825,-0.008895424333683441,0.16983491138004603,-0.011554807424545288,-21.820911407470703,-4.136145114898682
2.7016899585723877,-0.09339521993218039,-0.3208160154347681,-0.0855635404586792,-0.008600647100146512,-0.0011041323915459912,-0.01063239574432373,-19.008939743041992,-3.7588627338409424
