time,ref_0,Velocity_0,Position_0,Torque_0,ref_1,Velocity_1,Position_1,Torque_1
6.4373016357421875e-06,0.0954929657770268,0.015661894163614423,2.1457672119140625e-06,-0.7428020238876343,0.13587077569199,-0.02062914033792707,-5.9604644775390625e-06,0.6571979522705078
0.005649566650390625,0.09543280890739919,-0.04751276456021283,-4.4405460357666016e-06,-0.7429940700531006,0.13591131946455143,0.006288552320588666,-1.7881393432617188e-05,0.6570059061050415
0.010870933532714844,0.09527029368124403,0.03668109966360689,4.4405460357666016e-06,-0.7435123324394226,0.136020692475316,0.04781201323083541,-1.4662742614746094e-05,0.6564877033233643
0.015914440155029297,0.09501596192241653,0.05526600801678073,8.314847946166992e-06,-0.7443217635154724,0.136191398995996,-0.01398165814075405,-1.233816146850586e-05,0.6556782126426697
0.020773649215698242,0.09468067784154442,0.01821320720175748,3.87728214263916e-05,-0.745386004447937,0.1364155862080837,-0.004712601875926929,-1.6987323760986328e-05,0.6546140313148499
0.025726795196533203,0.09424808829828085,0.04176032782813321,1.8209218978881836e-05,-0.7467541694641113,0.1367034057737958,-0.01838210548276311,-2.0325183868408203e-05,0.6532458662986755
0.0304563045501709,0.09374983567438491,-0.0070660325686188715,1.3083219528198242e-05,-0.7483231425285339,0.13703292361816136,0.06307317463375042,-1.52587890625e-05,0.6516768336296082
0.03505825996398926,0.09318555437113349,0.005596993640108058,2.7000904083251953e-05,-0.7500912547111511,0.13740354820893771,0.051603896892295886,-1.0251998901367188e-05,0.6499087810516357
0.04001283645629883,0.0924909630545632,0.01638747080965127,1.0699033737182617e-05,-0.7522546648979187,0.13785604573720672,0.014621323459667853,-7.033348083496094e-06,0.6477453112602234
0.045295000076293945,0.09165175320204587,0.024369151850132893,-2.205371856689453e-06,-0.7548494338989258,0.13839731962214175,0.07491695940349734,-4.112720489501953e-06,0.6451505422592163
0.051758766174316406,0.09048757566572416,0.01229131042812978,2.4646520614624023e-05,-0.7584142088890076,0.13913841545711278,-0.03570305993004052,-1.7404556274414062e-05,0.6415858268737793
0.05808305740356445,0.0892040680636567,-0.034475253266964705,9.387731552124023e-06,-0.7622973322868347,0.13994242541790256,-0.0016229254756460448,-7.987022399902344e-06,0.6377027034759521
0.06309270858764648,0.08808729332849567,0.06076657414315294,1.77919864654541e-05,-0.7656356692314148,0.14063096237545303,-0.028306549047101916,0.0,0.6343643069267273
0.06950688362121582,0.0865301791400712,-0.003906117082598133,2.5033950805664062e-06,-0.7702273726463318,0.1415740297574392,-0.0070532817746399796,-2.473592758178711e-05,0.6297726035118103
0.07539939880371094,0.0849757938337864,0.027973787849119493,3.549456596374512e-05,-0.7747374773025513,0.14249595202858492,-0.012249560940524614,-8.52346420288086e-06,0.6252624988555908
0.08131980895996094,0.08329675731369901,0.034761721885246795,2.3365020751953125e-05,-0.7795262336730957,0.14347017276757368,-0.0397290134100199,4.112720489501953e-06,0.6204737424850464
