time,ref_0,Velocity_0,Position_0,Torque_0,ref_1,Velocity_1,Position_1,Torque_1
7.152557373046875e-06,0.29999999999848526,0.04883918067933973,-1.4901161193847656e-06,0.27811529492930614,0.00012495007673374303,-0.1521909256029314,-1.0818243026733398e-05,0.9999996918211905
0.004483938217163086,0.2999994046944208,0.12495773417976859,2.5928020477294922e-05,0.2781120933238239,0.0001251382223530495,-3.3385440272336213,0.00025853514671325684,0.9999996908924013
0.008904695510864258,0.2999976522166705,0.7259010744534494,0.00020766258239746094,0.2781026682986072,0.00012569209003454596,-6.560781151760756,0.0030264556407928467,0.9999996881500964
0.013330221176147461,0.2999947386987174,1.5467268537133014,0.0008546710014343262,0.27808699899213263,0.0001266128951624701,-0.23177528417662438,0.007248431444168091,0.9999996835642103
0.018009185791015625,0.2999903970531951,2.2596947024517013,0.002155900001525879,0.27806364884322354,0.00012798503691713314,-1.6109208225526295,0.00688779354095459,0.999999676668428
0.021976232528686523,0.29998570050885576,-0.7039198993749914,0.0033742785453796387,0.2780383897517873,0.00012946931851054444,-0.682986033201153,0.007966935634613037,0.999999669125391
0.025972604751586914,0.2999800270426335,0.3432954018943014,0.0026443004608154297,0.2780078762277582,0.00013126231158433477,-1.3825885687406112,0.00819021463394165,0.9999996598975092
0.02972865104675293,0.29997383270808414,0.12467694753530636,0.0031050443649291992,0.2779745609214773,0.0001332198754573355,-1.884638646855832,0.009168028831481934,0.999999649677717
0.033759355545043945,0.2999662562759048,0.12303850269321642,0.0030958056449890137,0.27793381163636205,0.0001356141599335725,-2.145272131858069,0.010453224182128906,0.9999996369722777
0.03771638870239258,0.29995788266519174,0.15210961076441343,0.003252089023590088,0.27788877405220824,0.00013826029419550245,-2.515846836353392,0.011768907308578491,0.9999996226671055
0.04157686233520508,0.29994882006562096,0.15192235725026723,0.0033082962036132812,0.2778400298649276,0.00014112406917754505,-2.013703131481098,0.013382256031036377,0.999999606873886
0.04558920860290527,0.299938465962609,-0.09469053258361813,0.0033608675003051758,0.2777843380819452,0.0001443958491766928,-2.0706281997815417,0.014671862125396729,0.9999995884343416
0.04963374137878418,0.29992706435485883,-0.008787969802787798,0.003267943859100342,0.27772301070800903,0.00014799849421565092,-2.5044945920582786,0.015967845916748047,0.9999995676411995
0.05350041389465332,0.2999152588432883,0.07491436126098856,0.0033110380172729492,0.27765950929989625,0.00015172861480561295,-2.905966126387724,0.01754862070083618,0.9999995455724069
0.057602643966674805,0.2999017667691374,0.16297032628823743,0.0033792853355407715,0.27758693406366447,0.0001559914437172516,-2.754384406686378,0.019409358501434326,0.9999995196793466
0.061374664306640625,0.29988848188003664,0.25168169031834264,0.00347900390625,0.27751547134768073,0.00016018861926547778,-2.876380071152625,0.02112680673599243,0.9999994934841727
0.06551337242126465,0.29987293685850924,-0.16781300645101857,0.003578662872314453,0.2774318483634103,0.0001650996088498058,-2.5747848799309074,0.02298605442047119,0.9999994619510468
