time,ref_0,Velocity_0,Position_0,ref_1,Velocity_1,Position_1,current_0,current_1,input_torque_0,input_torque_1
6.67572021484375e-06,0,0.025744909270237315,3.814697265625e-05,0,0.006540634317958547,3.814697265625e-06,0.1031569316983223,-0.2042224109172821,-7.629388710483909e-05,-7.629389074281789e-06
0.004868268966674805,0,-0.014046462485829426,3.0517578125e-05,0,-0.0272118123383524,1.9073486328125e-05,-0.022600844502449036,-0.07844466716051102,-6.099059828557074e-05,-3.811915303231217e-05
0.010021209716796875,0,0.0035085588541307277,0.0,0,0.0022806181511858974,1.52587890625e-05,-0.04741644859313965,0.10438594222068787,0.00012344421702437103,-6.748607120243832e-05
0.015896320343017578,0,0.025604483763808465,0.0,0,-0.028990720722741267,1.1444091796875e-05,0.12504227459430695,-0.000661950558423996,8.66246409714222e-05,-1.1715883374563418e-06
0.020789623260498047,0,-0.030665208940468203,1.52587890625e-05,0,0.006447009755262569,0.0,-0.07688725739717484,-0.17897246778011322,-8.242989861173555e-05,5.205084744375199e-05
0.02582859992980957,0,-0.04536461272678079,7.62939453125e-06,0,-0.002073015080827575,3.814697265625e-06,-0.12215813994407654,-0.3618001937866211,-4.0416100091533735e-05,1.7683742044027895e-05
0.030913352966308594,0,0.06937498099213725,-1.52587890625e-05,0,0.03504999281860255,2.6702880859375e-05,-0.2099055051803589,-0.03705883026123047,0.00013061656500212848,-0.00014082598499953747
0.03595685958862305,0,-0.06081302471800583,2.288818359375e-05,0,-0.011716570876491932,3.814697265625e-06,0.11115235090255737,-0.5243120789527893,-9.611755376681685e-05,-7.5055559136671945e-06
0.04099917411804199,0,-0.019523624848769513,7.62939453125e-06,0,0.03387966713269729,0.0,-0.06021124869585037,0.2213837206363678,-9.081826283363625e-05,8.839483052724972e-05
0.04605913162231445,0,0.043487185587261744,-1.52587890625e-05,0,0.02798118143709211,3.814697265625e-06,-0.006309524178504944,-0.11032916605472565,0.00015625749074388295,-7.499766070395708e-06
0.05044221878051758,0,0.023872382906283827,3.0517578125e-05,0,-0.04069404487602543,0.0,-0.05635373294353485,0.012480884790420532,-0.00014795848983339965,1.2962864559540321e-07
0.05519819259643555,0,-0.006088183380132319,2.288818359375e-05,0,0.008553624955669992,-3.814697265625e-06,0.08102831989526749,0.004399284720420837,-0.00017932638002093881,3.4493783459765837e-05
0.05945396423339844,0,0.00524064252236793,7.62939453125e-06,0,0.02114642817075594,-3.814697265625e-06,-0.037016719579696655,-0.007025420665740967,7.454281876562163e-05,2.268885691592004e-05
0.06422281265258789,0,0.01366704883029917,0.0,0,-0.024917936309208383,2.6702880859375e-05,-0.011735707521438599,0.12014976143836975,8.016473293537274e-05,-0.00015992025146260858
0.06966376304626465,0,0.020080484615642557,2.288818359375e-05,0,0.008038688032194506,0.0,-0.021957263350486755,0.12130850553512573,-9.232294542016461e-05,-1.1528654795256443e-05
0.07442188262939453,0,-0.03637644404776335,1.52587890625e-05,0,-0.020751536841947037,3.814697265625e-06,0.21203091740608215,0.35383155941963196,-8.375131437787786e-05,7.271397043950856e-05
0.07921767234802246,0,-0.033614454714106956,1.52587890625e-05,0,0.021989082150676537,3.814697265625e-06,0.047454431653022766,-0.13198404014110565,-3.7575925944111077e-06,-2.0720031898235902e-05
0.08492732048034668,0,-0.016995711185304335,7.62939453125e-06,0,0.08602978837742996,0.0,-0.03758448362350464,-0.12001807987689972,7.270293281180784e-06,1.130554301198572e-05
0.09178352355957031,0,-0.04082371793457167,0.0,0,-0.013729519821038117,1.9073486328125e-05,0.29198402166366577,0.38867369294166565,3.734988422365859e-05,-7.50342951505445e-05
0.09736013412475586,0,-0.007258524792406924,0.0,0,-0.003196516964904963,1.9073486328125e-05,0.09374740719795227,-0.2640553116798401,2.305860471096821e-05,-9.491668606642634e-05
0.1039876937866211,0,-0.020881220140919834,-7.62939453125e-06,0,0.05798858048570935,-1.1444091796875e-05,0.2716676592826843,0.23558390140533447,3.4686610888456926e-05,9.985742508433759e-05
0.11043000221252441,0,-0.013812410222327471,0.0,0,0.05761406175407233,1.9073486328125e-05,0.09671109169721603,-0.1583881974220276,2.397191565250978e-07,-3.7893285480095074e-05
0.11718606948852539,0,0.005989659870518395,7.62939453125e-06,0,0.021942265846303828,0.0,-0.12693768739700317,-0.12790757417678833,-5.264845094643533e-05,-2.7979946025880054e-05
0.12399029731750488,0,0.009500660334923418,1.52587890625e-05,0,0.0005953664679745646,0.0,0.22890551388263702,-0.018989890813827515,-6.76122508593835e-05,4.697993063018657e-05
0.13074183464050293,0,0.005942840274580009,1.52587890625e-05,0,-0.02337308311415763,3.814697265625e-05,-0.12207125872373581,0.2198215126991272,-4.9036734708352014e-05,-0.0001701449218671769
0.13713407516479492,0,-0.041198230814536385,2.288818359375e-05,0,0.06117187852285007,1.9073486328125e-05,0.038074005395174026,0.004361465573310852,-6.530981045216322e-05,-8.75158584676683e-05
0.1437680721282959,0,-0.027762785322874475,7.62939453125e-06,0,0.007055618786271609,3.814697265625e-06,0.19376491010189056,-0.2928169071674347,4.286988769308664e-06,7.90083795436658e-05
0.14945363998413086,0,0.058795157442877145,0.0,0,0.033551996889630724,7.62939453125e-06,0.17890746891498566,0.2347634732723236,6.748476153006777e-05,1.8683558664633892e-05
0.1553659439086914,0,0.00603647946645678,2.288818359375e-05,0,-0.007269264805485865,1.9073486328125e-05,-0.19066572189331055,-0.1034875139594078,-8.838064240990207e-05,-8.074619108811021e-05
0.16044926643371582,0,-0.04587955989068282,1.52587890625e-05,0,0.011362461314978761,1.52587890625e-05,-0.3268059194087982,-0.06414634734392166,-8.011104364413768e-05,-5.508917820407078e-05
0.16592741012573242,0,0.02663436346243175,2.288818359375e-05,0,0.034441459859333626,0.0,0.253019243478775,-0.10855595022439957,-4.529860234470107e-05,5.848182991030626e-05
0.17212748527526855,0,0.04507884045750442,7.62939453125e-06,0,-0.025432842511404204,-3.814697265625e-06,-0.10390067100524902,-0.02012065052986145,5.7451948123343755e-06,5.934758883086033e-05
0.1779029369354248,0,0.04269136400381272,2.288818359375e-05,0,0.003076507943190361,0.0,0.021418020129203796,0.09654638171195984,-4.5244763896334916e-05,4.381143412501842e-07
0.1829373836517334,0,0.007721759996583989,4.57763671875e-05,0,-0.04345599909964793,7.62939453125e-06,0.35430699586868286,-0.4908866286277771,-0.00021725648548454046,-5.2700499509228393e-05
0.18844032287597656,0,0.006130102566234681,3.814697265625e-05,0,0.023065810337870276,7.62939453125e-06,0.030336294323205948,0.03682394325733185,-0.00012185030936961994,-3.7906593206571415e-05
0.19341182708740234,0,-0.06437084733845588,3.0517578125e-05,0,-0.012699613789889402,0.0,-0.006097316741943359,0.18349657952785492,-9.164420589513611e-06,2.6042993340524845e-05
0.19910526275634766,0,0.011700900098026823,2.288818359375e-05,0,0.016324667736508335,3.814697265625e-06,0.16402769088745117,-0.09853176027536392,-3.5467391512611357e-07,4.007698407804128e-06
0.2052907943725586,0,0.011513648778257744,1.52587890625e-05,0,0.01332860712141495,1.52587890625e-05,0.14504477381706238,0.4274647831916809,1.1379564966773614e-05,-7.1141061198432e-05
0.2109513282775879,0,-0.025328480861465445,3.814697265625e-05,0,-0.012371945009740907,3.814697265625e-06,-0.11871099472045898,-0.0694182813167572,-0.00012038376007694751,-7.125862339307787e-06
0.21685218811035156,0,0.002853174297590439,3.0517578125e-05,0,-0.004600921978296635,3.814697265625e-06,-0.02952658385038376,-0.13153667747974396,-0.00010324436880182475,2.5209346858900972e-05
0.22283029556274414,0,0.02569811052088156,2.288818359375e-05,0,0.0035914145111157017,0.0,0.0763038694858551,-0.05580705404281616,-2.2940891994949197e-06,1.1146743418066762e-05
0.22854399681091309,0,-0.04887559856200501,3.814697265625e-05,0,-0.006098956308868043,-7.62939453125e-06,0.08796457946300507,0.1274082511663437,-9.75495859165676e-05,4.914219243801199e-05
0.23450970649719238,0,-0.01240796790452478,3.0517578125e-05,0,-0.05380180256960382,0.0,-0.15701112151145935,0.19439570605754852,-8.12958533060737e-05,4.972081342202728e-07
0.2412886619567871,0,-0.05566351796895152,4.57763671875e-05,0,0.07559038155709023,-1.1444091796875e-05,0.12759563326835632,0.1049337312579155,-0.00010916207975242287,3.274155460530892e-05
0.2484302520751953,0,-0.020319415710938867,2.288818359375e-05,0,0.005932075757623241,1.9073486328125e-05,-0.026598244905471802,0.07316917926073074,-2.6770951080834493e-05,-8.214933041017503e-05
0.25531005859375,0,0.001121117053311043,2.288818359375e-05,0,-0.005911717789632159,1.1444091796875e-05,-0.14704573154449463,0.1740497648715973,1.0922926776402164e-05,-7.780327723594382e-05
0.2615666389465332,0,-0.021489747248516433,7.62939453125e-06,0,-0.0021666436665482725,0.0,-0.008091799914836884,0.22317437827587128,2.6653273380361497e-05,5.135335959494114e-05
0.26759934425354004,0,0.006785539970690583,2.288818359375e-05,0,-0.01901945792819359,7.62939453125e-06,0.15197651088237762,-0.08634113520383835,-4.447485116543248e-05,-4.164303845755057e-06
0.2729337215423584,0,0.0369801698582238,0.0,0,0.016137383501082472,-7.62939453125e-06,0.10956650227308273,0.020164817571640015,2.5142971935565583e-05,3.9640253817196935e-05
0.27879881858825684,0,-0.025281623595386517,7.62939453125e-06,0,0.008366367052769557,0.0,-0.04546743631362915,0.17429973185062408,2.9420110877254046e-05,2.222198963863775e-05
0.28458595275878906,0,0.016007783588440194,1.52587890625e-05,0,0.013843529415709644,0.0,0.295049250125885,-0.2141438126564026,-7.312615343835205e-05,-2.1434992959257215e-05
0.29044318199157715,0,-0.018821381746096977,1.52587890625e-05,0,0.0031232693881350962,0.0,-0.17918018996715546,0.26555007696151733,-5.08613302372396e-05,5.40010091754084e-07
