time,ref_0,Velocity_0,Position_0,Torque_0,ref_1,Velocity_1,Position_1,Torque_1
7.3909759521484375e-06,0.4499999999983826,0.08315453407440437,5.960464477539063e-08,0.8559508646628119,-0.05976422655173541,-0.10224071130743911,1.7583370208740234e-05,0.9303208082142214
0.0040493011474609375,0.44999951450929565,1.7884255442453467,0.0001671910285949707,0.8559500162909562,-0.05976399124842913,-2.629601473662065,0.00014352798461914062,0.930321350431536
0.007932901382446289,0.44999813669387406,4.538196773357219,0.001947164535522461,0.8559476085728093,-0.05976332346041746,-6.398362696688743,0.0023790597915649414,0.9303228892268144
0.012363672256469727,0.44999547400797785,-0.171650474639829,0.004044890403747559,0.8559429553750714,-0.05976203293849092,-0.5960065886267306,0.0068853795528411865,0.9303258629520388
0.016326904296875,0.44999210731290484,1.2069099433178476,0.004027843475341797,0.8559370715375785,-0.059760401216901404,-1.1275490952199774,0.006582051515579224,0.9303296228096181
0.020105361938476562,0.44998803151951294,0.2869334283175846,0.004497051239013672,0.8559299479249807,-0.05975842583750468,-0.7612110014822123,0.007396221160888672,0.9303341744020789
0.0238494873046875,0.44998315888009066,-0.19735099604970519,0.004718899726867676,0.8559214308597639,-0.05975606428327307,-1.0227573473659122,0.007765293121337891,0.9303396156155076
0.027814626693725586,0.4499770936223008,0.4294801659613766,0.004545867443084717,0.8559108280522996,-0.059753124758289755,-1.0443617215605296,0.00851583480834961,0.9303463882344936
0.0314176082611084,0.44997077509300776,0.4950188959125454,0.004876852035522461,0.8558997811734902,-0.059750062531327086,-1.8111882686784724,0.009213477373123169,0.9303534432193835
0.0350794792175293,0.4499635657618615,0.5432834891837276,0.005244910717010498,0.8558871752307499,-0.05974656864133743,-2.1301278166479816,0.010370343923568726,0.9303614922808083
0.03856849670410156,0.4499559581889099,0.8885789692693138,0.005549907684326172,0.85587387103425,-0.059742881815874616,-2.1658230177821003,0.01160275936126709,0.9303699853318268
0.04205465316772461,0.449947637081784,0.5048028920266842,0.006037294864654541,0.8558593167631087,-0.05973884927125994,-2.0358924856539082,0.012750774621963501,0.9303792742173026
0.04610919952392578,0.4499370543403947,0.5212812012715494,0.006439805030822754,0.855840803335962,-0.059733720819199365,-1.6492607923205491,0.01401597261428833,0.9303910866407373
0.05008125305175781,0.44992574331840596,0.5278818876452028,0.0067021846771240234,0.8558210116726068,-0.05972823958399587,-2.7384208573519007,0.015072911977767944,0.9304037105656858
0.05422186851501465,0.4499129581821271,0.30912296974390885,0.006998717784881592,0.8557986354470276,-0.0597220441851779,-2.6490541177256284,0.016868948936462402,0.9304179779642797
0.05782890319824219,0.449900993631827,0.40682249074968685,0.007179081439971924,0.8557776903882178,-0.059716246598401024,-1.9442787038578815,0.018368512392044067,0.9304313279636085
0.06140947341918945,0.4498883553631459,0.4560701649701365,0.007384896278381348,0.8557555606702186,-0.05971012273478671,-2.7625531539874917,0.019468337297439575,0.9304454279339573
0.06506609916687012,0.4498746656675229,0.5495564819076251,0.007716119289398193,0.8557315838063123,-0.059703489614734595,-2.545292264199367,0.02116870880126953,0.9304606988943643
0.06847763061523438,0.44986118018821075,0.9775243884887571,0.008042693138122559,0.8557079584275376,-0.05969695565963429,-2.647392242787581,0.022560209035873413,0.9304757399742257
0.0720667839050293,0.4498462493088668,0.9330048655004989,0.00864952802658081,0.8556817936679604,-0.0596897216316572,-2.113579287335311,0.023992866277694702,0.9304923907834635
0.07608842849731445,0.44982861393427254,1.05603042429455,0.009354770183563232,0.8556508798709536,-0.05968117760998681,-1.9187420058661941,0.025425612926483154,0.9305120543738757
0.0803217887878418,0.4498090166252613,1.3174831434211767,0.010058104991912842,0.8556165145919403,-0.05967168349495022,-1.7221726293912243,0.026661962270736694,0.9305339014057369
0.08394336700439453,0.4497914101895423,1.1787751028173816,0.010841846466064453,0.8555856293883677,-0.0596631542633802,-1.6188789096503284,0.027596324682235718,0.9305535253080518
0.08755302429199219,0.4497730899252329,1.3630325607372389,0.011618852615356445,0.8555534808710894,-0.0596542796124776,-1.3681464542085715,0.028596311807632446,0.9305739411078825
0.09219813346862793,0.44974838078568147,1.5942438373292551,0.012659192085266113,0.8555101031590524,-0.059642310705044,-1.4530191094953353,0.02956324815750122,0.9306014705456516
0.09604787826538086,0.44972693581605644,1.5039408301322519,0.013615667819976807,0.8554724390908898,-0.05963192351643032,-1.1988458707311418,0.030383944511413574,0.9306253576388345
0.09991312026977539,0.449704523183884,1.444441026012298,0.014563381671905518,0.8554330589062346,-0.05962106820342017,-1.1671766201511662,0.031132787466049194,0.9306503170270999
0.10429048538208008,0.44967807480192057,1.6565992575399384,0.015571355819702148,0.8553865658738553,-0.05960825897812638,-1.0026510012844645,0.03188863396644592,0.9306797634354552
0.10817885398864746,0.44965363137781234,1.6154034844277754,0.016593754291534424,0.8553435763090209,-0.05959642150523525,-0.9363866639659791,0.03247728943824768,0.9307069705770236
0.11194753646850586,0.44962908788632566,1.6254683608131333,0.01757413148880005,0.855300390452377,-0.05958453627773741,-1.082912538785378,0.0330253541469574,0.9307342822975357
0.11570286750793457,0.4496037968130363,1.906020938382672,0.018577098846435547,0.8552558678985723,-0.059572289772632625,-1.0775758136322113,0.03363540768623352,0.9307624187883539
0.11933708190917969,0.44957852837422085,1.7844934077017907,0.01968669891357422,0.8552113636227665,-0.05956005497788186,-1.2046273229804056,0.03426992893218994,0.9307905228714916
0.12257170677185059,0.44955538224600794,1.759963197348639,0.02060765027999878,0.8551705783692337,-0.05954884844858155,-1.2972007790364315,0.034949928522109985,0.9308162601385244
0.12629961967468262,0.44952794004370367,1.5823532391809714,0.021586239337921143,0.855122199669364,-0.05953556272872207,-1.460251776479232,0.0357518196105957,0.9308467665611543
0.1300969123840332,0.4494991436974935,1.415978491862076,0.022517621517181396,0.8550714063720574,-0.05952162237189307,-1.6796660816800375,0.03667575120925903,0.9308787691752455
0.1334676742553711,0.449472868881846,1.413825076449395,0.02324545383453369,0.8550250363290424,-0.059508903541665714,-1.7274859478551226,0.03759494423866272,0.9309079613233617
0.13755393028259277,0.4494401178109958,1.2089229185949193,0.02413761615753174,0.8549672043028163,-0.059493050890575105,-1.9866682181227266,0.038719385862350464,0.9309443378669148
0.14119172096252441,0.4494101322969383,1.2539105753685431,0.024859845638275146,0.854914223964714,-0.05947853796920233,-2.0309302675290337,0.039897531270980835,0.9309776320796751
