time,ref_0,Velocity_0,Position_0,ref_1,Velocity_1,Position_1
6.198883056640625e-06,0,0.0009162380278486958,-3.9637088775634766e-06,0,-0.0029354158947116405,1.1920928955078125e-06
0.006161689758300781,0,-0.042035034585057994,-3.129243850708008e-06,0,-0.0030758624305878847,7.450580596923828e-06
0.012165307998657227,0,-0.006012134315240655,2.294778823852539e-06,0,0.006286818762664734,4.410743713378906e-06
0.018657445907592773,0,-0.010506221946315049,-5.930662155151367e-06,0,-0.016885802150008997,1.1563301086425781e-05
0.025060653686523438,0,-0.04421185376117137,-3.8743019104003906e-07,0,-0.024188692127546815,-5.364418029785156e-06
0.031420230865478516,0,-0.0068079635790095905,-5.960464477539062e-07,0,-0.011127755858554416,4.887580871582031e-06
0.03836321830749512,0,-0.008235771624374338,-4.470348358154297e-07,0,0.00895518865383843,4.0531158447265625e-06
0.045125722885131836,0,-0.002173439835350268,1.6391277313232422e-05,0,-0.02231615259733061,8.52346420288086e-06
0.050927162170410156,0,-0.009289071909987654,1.5288591384887695e-05,0,-0.015621843855358327,6.735324859619141e-06
0.05615234375,0,-0.002828822563242958,3.069639205932617e-05,0,-0.0109405001500311,2.86102294921875e-06
0.06250429153442383,0,-0.02593122944264894,-6.467103958129883e-06,0,-0.008225327852206449,1.4722347259521484e-05
0.06844520568847656,0,-0.003086296328058738,9.775161743164062e-06,0,-0.01889877742708061,1.5139579772949219e-05
0.07410097122192383,0,0.053955812733316746,-1.2308359146118164e-05,0,-0.030321238864162433,8.821487426757812e-06
0.08066105842590332,0,0.0062529807360322456,1.341104507446289e-06,0,-0.031959707112941646,4.112720489501953e-06
0.08756327629089355,0,0.0376413561650017,-2.9802322387695312e-08,0,-0.0021863919634298196,-7.808208465576172e-06
0.09429192543029785,0,0.007821234037219918,6.496906280517578e-06,0,-0.010846877050253199,-5.960464477539063e-08
0.10083746910095215,0,-0.008305976331539329,1.7881393432617188e-07,0,0.023654573422215976,1.7344951629638672e-05
0.10702705383300781,0,-0.008844333842004842,-4.76837158203125e-07,0,0.001605479994686024,5.602836608886719e-06
0.11356282234191895,0,0.07015324755863506,-1.0162591934204102e-05,0,-0.009161602006068787,1.0251998901367188e-05
0.11993765830993652,0,0.010278942262061063,1.475214958190918e-05,0,0.046171821664558806,1.4185905456542969e-05
0.12787389755249023,0,-0.004654520736614345,1.895427703857422e-05,0,-0.013374797296849733,-8.165836334228516e-06
0.13520407676696777,0,-0.00011362338429860103,-4.172325134277344e-07,0,0.008206165819745169,2.1457672119140625e-06
