time,ref_0,Velocity_0,Position_0,ref_1,Velocity_1,Position_1
5.9604644775390625e-06,0,-0.0281424125644443,7.0035457611083984e-06,0,-0.02031953420730329,2.86102294921875e-06
0.00525355339050293,0,0.006546301662597629,-2.2351741790771484e-06,0,-0.0030922123687712943,-3.5762786865234375e-07
0.009961366653442383,0,0.0678016067462131,1.5497207641601562e-06,0,0.004397928928535603,7.68899917602539e-06
0.014781713485717773,0,-0.01028310426399658,8.612871170043945e-06,0,-0.044943374243364274,-1.2814998626708984e-05
0.019585609436035156,0,-0.015970920978678818,1.806020736694336e-05,0,0.035950158496973375,-5.364418029785156e-06
0.023888826370239258,0,0.02377364178760561,1.4662742614746094e-05,0,0.030987943297935326,-7.987022399902344e-06
0.027608633041381836,0,0.020847801240317057,8.940696716308594e-06,0,0.03815038143651887,-1.537799835205078e-05
0.03174638748168945,0,0.0021224509228859705,7.867813110351562e-06,0,0.04746624376529214,-2.0623207092285156e-05
0.03686094284057617,0,-0.007801993007182357,5.960464477539063e-08,0,-0.01282939071561927,-1.919269561767578e-05
0.04249429702758789,0,0.0015840914009080985,-2.771615982055664e-06,0,0.06773643081994558,-2.5391578674316406e-05
0.047955989837646484,0,-0.07523665966886807,5.0067901611328125e-06,0,-0.01081641543854766,-2.2709369659423828e-05
0.05298042297363281,0,-0.005929453476966154,-1.5497207641601562e-06,0,-0.009739701149075674,-2.4199485778808594e-05
0.0580446720123291,0,0.06293302708175663,-1.2516975402832031e-06,0,-0.0450369922229289,-1.1324882507324219e-05
0.06372642517089844,0,-0.00152899296869438,4.082918167114258e-06,0,-0.054540108065848365,1.7404556274414062e-05
0.06939816474914551,0,-0.018264775064051646,1.7195940017700195e-05,0,-0.030337597214124795,1.1920928955078125e-07
0.07558917999267578,0,0.008020937715679717,-2.9802322387695312e-06,0,0.05813969992329766,1.0788440704345703e-05
0.08200788497924805,0,0.06642063548607416,3.0875205993652344e-05,0,-0.07509117539172111,-6.854534149169922e-06
0.08870506286621094,0,-0.01784345758305886,-4.082918167114258e-06,0,-0.04742446575078443,1.5079975128173828e-05
0.09525370597839355,0,0.04228832422130231,4.26173210144043e-06,0,0.021110326278395784,4.112720489501953e-06
0.10165882110595703,0,-0.017398734875715884,4.082918167114258e-06,0,0.01282436120326275,-1.7762184143066406e-05
0.10712552070617676,0,-0.009721337869885672,-2.086162567138672e-07,0,0.022842430061756576,-1.1742115020751953e-05
0.11219406127929688,0,-0.006303964894012785,1.1682510375976562e-05,0,0.03679281686564821,-1.7881393432617188e-07
0.11726260185241699,0,0.00432267751972666,-1.1056661605834961e-05,0,0.014181949180822676,-1.6868114471435547e-05
0.12279152870178223,0,0.023141656788607964,8.940696716308594e-07,0,-0.03029074872555434,-1.919269561767578e-05
0.12923359870910645,0,-0.0006161335044335615,1.4036893844604492e-05,0,-0.03370812243288627,1.33514404296875e-05
0.1359119415283203,0,0.04125843281933438,-3.814697265625e-06,0,0.03763547523432305,3.039836883544922e-06
0.1426706314086914,0,0.005258945090457642,-3.904104232788086e-06,0,-0.030384378408463603,-1.3530254364013672e-05
0.14879322052001953,0,0.008044345136407033,-4.112720489501953e-06,0,-0.0015941462197316615,1.7404556274414062e-05
0.15546321868896484,0,0.004814215434253787,-5.27501106262207e-06,0,0.056688514447026224,6.616115570068359e-06
0.1618199348449707,0,0.021573411533469724,4.26173210144043e-06,0,0.049760134423616945,-5.364418029785156e-07
0.16817545890808105,0,-0.0285169049635559,1.8715858459472656e-05,0,-0.03661054897631615,-9.775161743164062e-06
0.1744077205657959,0,0.0046035647398068305,6.139278411865234e-06,0,0.03796315718073425,2.6941299438476562e-05
0.1810166835784912,0,0.04713352352901593,-3.844499588012695e-06,0,0.044517033101687295,2.0205974578857422e-05
0.1877274513244629,0,-0.015245300445099594,4.589557647705078e-06,0,-0.06409001388061512,-1.1742115020751953e-05
0.19508099555969238,0,-0.03364294650661876,0.0,0,0.010717755511822842,5.841255187988281e-06
0.20177245140075684,0,0.0074357843816946064,-3.933906555175781e-06,0,0.011232714379069517,1.430511474609375e-06
0.20833063125610352,0,-0.02163532368950239,2.115964889526367e-06,0,-0.08946287675076936,-9.179115295410156e-06
0.21524739265441895,0,-0.03022556402177836,-8.702278137207031e-06,0,0.08524465194763191,3.0279159545898438e-05
