time,ref_0,Velocity_0,Position_0,ref_1,Velocity_1,Position_1
5.4836273193359375e-06,0,-0.008152329702969098,1.2218952178955078e-05,0,0.004052094728867327,-2.5033950805664062e-05
0.0052835941314697266,0,-0.03230803961095979,5.781650543212891e-06,0,-0.03091749501491014,1.0609626770019531e-05
0.010185956954956055,0,-0.03151221217583846,2.47955322265625e-05,0,-0.03363267389586615,4.589557647705078e-06
0.014878988265991211,0,0.006125742704628945,-2.8014183044433594e-06,0,0.02418185298552624,-1.1324882507324219e-06
0.019953489303588867,0,0.009238835303145619,6.22868537902832e-06,0,0.033638159838663396,-1.9073486328125e-05
0.024999380111694336,0,-0.019738650399732518,-5.513429641723633e-06,0,0.01800248848161984,7.212162017822266e-06
0.02976846694946289,0,0.0038318772816410035,-3.6656856536865234e-06,0,-0.03719049066464388,-1.055002212524414e-05
0.03444933891296387,0,0.003948906339228138,-9.834766387939453e-07,0,-0.025908463511499388,-1.621246337890625e-05
0.03948211669921875,0,-0.011944233845282684,1.1980533599853516e-05,0,0.03672783697040332,-2.6226043701171875e-06
0.04446768760681152,0,0.030094179349079375,-2.682209014892578e-07,0,0.011214548593820216,-6.020069122314453e-06
0.049213409423828125,0,-0.003049696677822112,3.2782554626464844e-06,0,0.007563099947756108,1.1146068572998047e-05
0.05403923988342285,0,0.012234871048631652,7.867813110351562e-06,0,-0.06115894632702934,-2.0682811737060547e-05
0.05846285820007324,0,-0.012857105698630989,1.2427568435668945e-05,0,0.004005280618871738,-6.4373016357421875e-06
0.06346487998962402,0,0.004955394343493464,5.364418029785156e-06,0,-0.06452950372998856,-1.239776611328125e-05
0.06842279434204102,0,-0.032823007255714944,-8.046627044677734e-07,0,0.01598950442703975,-6.735324859619141e-06
0.07342886924743652,0,-0.027860780353332264,1.5228986740112305e-05,0,0.02830142590798832,-1.7881393432617188e-07
0.07829403877258301,0,0.00788123489078202,-3.129243850708008e-06,0,-0.0316665178490034,-1.621246337890625e-05
0.08310556411743164,0,-0.022219766776760016,-9.059906005859375e-06,0,0.011542231271690465,-2.8014183044433594e-06
0.08779096603393555,0,-0.025496698885564217,-3.993511199951172e-06,0,-0.0623760883173073,2.0265579223632812e-06
0.09258627891540527,0,-0.009229046186818203,4.172325134277344e-07,0,0.0036776001353786077,-1.7821788787841797e-05
0.09747505187988281,0,0.0012337406245348447,4.827976226806641e-06,0,0.02722472405332001,-3.451108932495117e-05
0.10255074501037598,0,0.02796417647733871,6.705522537231445e-06,0,0.005269238547792886,-2.1457672119140625e-06
0.10680890083312988,0,-0.03148882011575098,1.195073127746582e-05,0,-0.019682303184073383,6.67572021484375e-06
0.11145782470703125,0,-0.012997531205059842,1.0281801223754883e-05,0,-0.023567809213852722,-4.231929779052734e-06
0.11670231819152832,0,-0.0356083974269673,6.407499313354492e-06,0,0.03349769922220064,-3.1948089599609375e-05
0.12142753601074219,0,-0.013676328119675962,-9.447336196899414e-06,0,-0.016311745781114165,-1.5139579772949219e-05
0.12648320198059082,0,-0.0009664941097876604,1.5407800674438477e-05,0,0.03888122019888684,-2.110004425048828e-05
0.13133621215820312,0,-0.0101653232665167,-1.0013580322265625e-05,0,0.03162514067404941,-3.2186508178710938e-06
0.13607072830200195,0,0.05993771986947406,-4.827976226806641e-06,0,0.021232570638935504,6.198883056640625e-06
0.14059758186340332,0,-0.027626707608977202,-2.5033950805664062e-06,0,0.00550326886752365,2.5033950805664062e-06
0.14554476737976074,0,0.00816212686534595,-4.32133674621582e-06,0,0.044124306891635705,5.960464477539062e-07
0.1504194736480713,0,0.018531296794322933,1.3530254364013672e-05,0,-0.009289754361271631,1.6033649444580078e-05
0.15508198738098145,0,0.008630270159678956,3.159046173095703e-06,0,0.017253433463328832,5.304813385009766e-06
0.15992355346679688,0,0.02716836952307048,-9.119510650634766e-06,0,-0.012707140503407231,-2.980232238769531e-07
0.16464829444885254,0,-0.02392843607540903,9.387731552124023e-06,0,0.009950530319528299,-2.467632293701172e-05
0.1695852279663086,0,0.02052086830796243,-4.559755325317383e-06,0,0.012572080980493129,1.233816146850586e-05
0.17441773414611816,0,0.013943585697741121,1.3560056686401367e-05,0,-0.002455009506714417,1.722574234008789e-05
0.17870783805847168,0,0.030047386451395933,3.7848949432373047e-06,0,-0.02946633001949181,1.138448715209961e-05
0.18359708786010742,0,-0.0002876809430660029,-1.0073184967041016e-05,0,0.011682634102889092,-1.990795135498047e-05
0.1884446144104004,0,-0.0023708719677624853,1.341104507446289e-06,0,0.01491275868482906,-6.496906280517578e-06
0.19267535209655762,0,-0.012388936803231594,-2.0265579223632812e-06,0,0.009295148871688929,-4.827976226806641e-06
0.19667744636535645,0,0.007108838283077269,-9.626150131225586e-06,0,-0.052077197704317346,1.1563301086425781e-05
0.20077180862426758,0,0.006453457566696939,3.7848949432373047e-06,0,-0.0283896281648235,8.940696716308594e-06
0.20479249954223633,0,0.013171179581068854,1.1295080184936523e-05,0,-0.0013783097549908438,-1.9073486328125e-06
0.208756685256958,0,-0.019668408388156505,-3.546476364135742e-06,0,0.04084735869073263,-1.806020736694336e-05
0.21279144287109375,0,0.0043000450798518376,5.066394805908203e-06,0,0.025867083410709233,8.940696716308594e-07
0.21679091453552246,0,-0.001949542417695548,1.4990568161010742e-05,0,-0.026002140007787177,1.0788440704345703e-05
0.22077512741088867,0,0.027940804898104337,1.9818544387817383e-05,0,-0.026095772616532592,-2.1278858184814453e-05
0.22468113899230957,0,-0.014823217857951354,3.1888484954833984e-06,0,-0.0057319533188632515,-1.0907649993896484e-05
0.22854208946228027,0,-0.002417670899983002,1.868605613708496e-05,0,0.096180777972606,2.6881694793701172e-05
0.2326514720916748,0,-0.01079726876672621,1.5854835510253906e-05,0,-0.02469137126043612,2.6226043701171875e-05
0.23643040657043457,0,-0.006209556207226319,1.0311603546142578e-05,0,-0.03171338096675465,9.000301361083984e-06
0.2405550479888916,0,-0.02301555910184745,-7.897615432739258e-06,0,-0.001003812327098346,-7.68899917602539e-06
0.2445542812347412,0,-0.006279777737949221,-9.834766387939453e-07,0,0.007141719561285917,-1.4185905456542969e-05
0.24855947494506836,0,0.04132943115955738,-3.4570693969726562e-06,0,0.0584491890204751,1.1146068572998047e-05
0.25277256965637207,0,0.04189119755366829,1.3679265975952148e-05,0,-0.0007697391255813837,2.3066997528076172e-05
0.2567868232727051,0,0.012866894083499364,2.2351741790771484e-06,0,-0.06593397530615284,-1.4066696166992188e-05
0.2610156536102295,0,-0.006630881002809499,-9.655952453613281e-06,0,-0.03311778232285112,-5.066394805908203e-06
0.2649669647216797,0,-0.00791824744964652,-8.404254913330078e-06,0,0.05301884296190772,-2.4437904357910156e-05
0.2687821388244629,0,-0.008480002871871832,-5.453824996948242e-06,0,0.013601978234133368,1.043081283569336e-05
0.27282118797302246,0,0.000320911995844166,-7.420778274536133e-06,0,0.01762792878827659,2.9265880584716797e-05
0.27675938606262207,0,-0.02502853584183714,-4.4405460357666016e-06,0,-0.05184313666330692,2.0682811737060547e-05
0.28078341484069824,0,0.03241147669667246,-8.702278137207031e-06,0,-0.019963214176572344,-6.198883056640625e-06
0.28606653213500977,0,0.0037148679734479383,-5.125999450683594e-06,0,0.015661771278495766,9.298324584960938e-06
0.29104018211364746,0,-0.020955792390010476,5.662441253662109e-07,0,0.012525285156973532,2.950429916381836e-05
0.29554033279418945,0,-0.019036442407093884,0.0,0,-0.03686282919908578,9.5367431640625e-06
0.299954891204834,0,-0.0016218632142557371,-2.6226043701171875e-06,0,-0.047114962024426194,-2.205371856689453e-05
0.30417466163635254,0,-0.014050816130033323,-8.64267349243164e-06,0,0.038600339927667544,-1.0609626770019531e-05
0.3082869052886963,0,-0.008924751180281198,-9.208917617797852e-06,0,0.06313054442914696,-1.615285873413086e-05
0.31240272521972656,0,0.003527609339088465,7.033348083496094e-06,0,0.017768377701394715,1.138448715209961e-05
0.3163926601409912,0,-0.016461696347157127,6.8247318267822266e-06,0,0.017627934639948908,9.775161743164062e-06
0.3204360008239746,0,-0.007543747735944523,7.838010787963867e-06,0,0.023432793578481,-4.76837158203125e-06
0.32453370094299316,0,-0.012505965860818728,-4.6193599700927734e-06,0,0.022496528933586172,2.7120113372802734e-05
0.32842016220092773,0,0.0397143578967018,-7.987022399902344e-06,0,-0.011817678265163363,2.980232238769531e-07
0.33240675926208496,0,-0.029897141838819037,-7.063150405883789e-06,0,-0.05802248507511445,6.9141387939453125e-06
0.33642148971557617,0,-0.01760862558422066,2.205371856689453e-06,0,0.0017113852060631717,-3.045797348022461e-05
0.3404254913330078,0,0.045636244429902946,-1.4007091522216797e-06,0,0.03012710963504368,-3.6954879760742188e-06
0.3444185256958008,0,0.008466424066260074,-9.59634780883789e-06,0,0.024275443169647356,-1.3709068298339844e-06
0.3484172821044922,0,0.012726442244545081,-6.586313247680664e-06,0,-0.031853800621511184,7.748603820800781e-06
0.352419376373291,0,0.0016082668536270281,-4.649162292480469e-06,0,-0.037892729378562175,-1.1026859283447266e-05
0.3564174175262451,0,-0.011944202392543981,6.407499313354492e-06,0,0.02848864431210062,-2.9802322387695312e-06
