time,ref_0,Velocity_0,Position_0,ref_1,Velocity_1,Position_1,current_0,current_1,input_torque_0,input_torque_1
2.2411346435546875e-05,0,0.04748606923110237,2.288818359375e-05,0,0.006809382609546479,-1.9073486328125e-05,-0.015515349805355072,0.03527069091796875,-3.4332344512222335e-05,2.8610287699848413e-05
0.005189180374145508,0,-0.02872611102639958,3.814697265625e-05,0,0.007137071870548085,-7.62939453125e-06,-0.32629862427711487,0.1783105880022049,-5.733876969316043e-05,1.1467797776276711e-05
0.010568857192993164,0,0.04692431161449994,0.0,0,-0.012758617664780486,-1.1444091796875e-05,-0.10959214717149734,0.10789012908935547,7.079738861648366e-05,-6.411787126126001e-06
0.015483617782592773,0,0.016542427481361487,7.62939453125e-06,0,-0.059665628810075005,3.814697265625e-06,-0.10423718392848969,0.5846021175384521,9.191468416247517e-05,-4.4484993850346655e-05
0.02015399932861328,0,-0.041974303003915296,3.814697265625e-05,0,0.0018471538785161988,0.0,0.20229466259479523,0.19254469871520996,-0.00019361286831554025,-4.0794024243950844e-05
0.025158166885375977,0,0.008162838574991513,6.103515625e-05,0,-0.021887235256916035,0.0,-0.13612166047096252,-0.14426663517951965,-0.00026988002355210483,1.2756278010783717e-05
0.029693126678466797,0,-0.059061186169755725,7.62939453125e-06,0,0.02520702062501621,-7.62939453125e-06,-0.10855637490749359,0.18656782805919647,0.00010026686504716054,3.955490319640376e-05
0.0340123176574707,0,-0.05737590454243995,-7.62939453125e-06,0,0.0079796929348119,-3.814697265625e-06,-0.04958426207304001,0.12971554696559906,0.0002760152274277061,2.0524472347460687e-05
0.039299964904785156,0,0.006337107303098583,7.62939453125e-06,0,-0.02628770161686013,0.0,0.25071296095848083,0.3514086902141571,-1.190020702779293e-05,-2.3971071641426533e-05
0.04423999786376953,0,-0.02296806254056788,2.288818359375e-05,0,0.01139706298484863,0.0,0.015369944274425507,-0.055213749408721924,-0.00013782626774627715,-1.279121897823643e-05
0.04865431785583496,0,-0.02044013717375807,0.0,0,-0.017393168472424274,-3.814697265625e-05,-0.2186850905418396,-0.01555931568145752,2.8283078790991567e-05,0.00020143667643424124
0.05318617820739746,0,0.062419554539278485,-7.62939453125e-06,0,-0.015239753059743013,-4.1961669921875e-05,0.019351303577423096,-0.2752636671066284,0.00012318613880779594,0.00021757488138973713
0.058309316635131836,0,-0.03495227866841598,1.52587890625e-05,0,-0.0017574903493845955,1.1444091796875e-05,-0.0378880649805069,-0.2592098116874695,-7.308532804017887e-05,-0.0001782590406946838
0.06333327293395996,0,-0.012809544768955933,2.288818359375e-05,0,0.040234112209412316,-1.52587890625e-05,0.03514409065246582,-0.20954680442810059,-0.0001361963659292087,-6.53952156426385e-05
0.06800246238708496,0,-0.00971986471137985,1.52587890625e-05,0,0.03803388634403066,-1.1444091796875e-05,-0.010108813643455505,0.062186483293771744,-2.3550019250251353e-05,9.921602759277448e-05
