time,ref_0,Velocity_0,Position_0,Torque_0,ref_1,Velocity_1,Position_1,Torque_1
6.198883056640625e-06,0.09549296578270562,-0.06030179921769744,3.4570693969726562e-06,-0.37140102682499143,0.13587077568816114,0.027468305765190312,7.092952728271484e-06,0.3285989731750085
0.004657268524169922,0.09545208380277533,-0.2754326919857535,-4.476308822631836e-05,-0.371466282201901,0.13589833223215872,0.15550290191432442,1.3232231140136719e-05,0.328533717798099
0.008846521377563477,0.09534548543510632,-1.1737580194128627,-0.0003882944583892822,-0.37163631808500547,0.13597011676984844,0.23396212434158076,0.00011146068572998047,0.3283636819149945
0.013572454452514648,0.09514594570230203,-1.9495259218312861,-0.0015353560447692871,-0.37195415728068487,0.13610422431248972,0.4079206389833972,0.00026607513427734375,0.3280458427193151
0.017939090728759766,0.09488700840036485,-1.523313516945275,-0.002916306257247925,-0.3723657368865553,0.13627773841215898,0.4801536820652925,0.0005444884300231934,0.3276342631134447
0.023092269897460938,0.09448956990841768,-0.9682238809481437,-0.0038304924964904785,-0.3729955456557406,0.13654293661609648,0.2958962241454352,0.0009212493896484375,0.32700445434425934
0.027827739715576172,0.09403700301894954,-0.8835618858647948,-0.004512429237365723,-0.3737098822209289,0.1368432659663215,0.17034274291041052,0.0010884404182434082,0.32629011777907113
0.03155350685119629,0.0936223982657655,-0.9194677472023278,-0.005045115947723389,-0.37436164689089546,0.13711686291196012,0.15372399352993557,0.00121229887008667,0.32563835310910444
0.03536558151245117,0.09314509072891497,-0.81579952043314,-0.005598247051239014,-0.3751088350949151,0.1374300208762697,0.10269741092509704,0.0013232827186584473,0.32489116490508485
0.03954505920410156,0.0925603842717591,-0.6227411473484114,-0.006103932857513428,-0.3760195495058606,0.13781100447154376,0.021195314504210812,0.0013836026191711426,0.32398045049413937
0.04438614845275879,0.09180336528195243,-0.8548184714433535,-0.0066187381744384766,-0.3771911100144898,0.13829997137720038,0.025221272372944428,0.0013799667358398438,0.32280888998551016
0.0494084358215332,0.09092826186384492,-0.9285729493276867,-0.007320433855056763,-0.37853478180981526,0.13885921260431688,-0.03998976685430464,0.0013682246208190918,0.3214652181901847
0.05441927909851074,0.08996492410088743,-1.1466062598616642,-0.008071273565292358,-0.3800006977464799,0.13946745710765396,-0.02692883424260744,0.001329183578491211,0.3199993022535201
0.059877872467041016,0.08881406296317863,-1.2672443363503512,-0.009106725454330444,-0.38173371362917274,0.14018404048028194,-0.00019838170339423185,0.0013341903686523438,0.3182662863708272
0.06485509872436523,0.0876736031484501,-1.3527723789366264,-0.010073810815811157,-0.38343137663396487,0.1408834331746644,0.22258649676388859,0.0013488531112670898,0.31656862336603514
0.0689244270324707,0.08667741767160513,-1.5834921150540087,-0.011038124561309814,-0.38489816933835397,0.1414856947282731,0.3122809300399167,0.0015079975128173828,0.31510183066164593
0.07269406318664551,0.08570402729389363,-1.6596808886222423,-0.012012064456939697,-0.386316832962089,0.1420664399349503,0.49700654515182874,0.0016911029815673828,0.31368316703791094
0.07685708999633789,0.08457321414826365,-1.7395679190948634,-0.013104230165481567,-0.38794678342514416,0.1427315776768195,0.3497784696543818,0.0020025968551635742,0.3120532165748558
0.08106732368469238,0.0833707322352898,-1.7227151028217058,-0.014266818761825562,-0.38965854949198375,0.14342772030493417,0.40160087969434166,0.0022464990615844727,0.3103414505080162
0.08564329147338867,0.08199766091628628,-1.7215213616690237,-0.015543878078460693,-0.39158594826221216,0.1442086834340067,0.3672398598485146,0.0025283098220825195,0.30841405173778774
0.0898287296295166,0.08068239381716018,-1.695961256988068,-0.016689151525497437,-0.3934048775533589,0.1449429509998441,0.30568026707295254,0.002767801284790039,0.3065951224466411
0.09423637390136719,0.07923699987693734,-1.5292822227086849,-0.01780673861503601,-0.3953727731172496,0.14573440383280697,0.22427180179789363,0.0029737353324890137,0.30462722688275035
0.09879231452941895,0.0776791198066594,-1.4052735829653662,-0.018870651721954346,-0.3974572989885805,0.1465694789162101,0.26790187059395737,0.003167390823364258,0.30254270101141945
0.1030263900756836,0.07617420931327107,-1.226984830808919,-0.01980823278427124,-0.3994347895297374,0.14735860818253746,0.33067861121146974,0.0033667683601379395,0.3005652104702626
0.1077125072479248,0.07444582667342102,-1.006025684116407,-0.020650506019592285,-0.4016618561865775,0.14824382411178053,0.3298827837763484,0.0035988688468933105,0.2983381438134224
0.11173629760742188,0.07291017480750536,-0.8165719411789929,-0.021273046731948853,-0.4036008516952668,0.1490115658415255,0.3758067081207031,0.003811061382293701,0.29639914830473313
0.11636066436767578,0.07108782550459562,-0.7620811685624498,-0.021882086992263794,-0.40585308041681134,0.1498999247055288,0.4347915650767549,0.004069089889526367,0.2941469195831886
0.12073183059692383,0.06931005787724809,-0.8345716852262961,-0.022394537925720215,-0.40799894062566244,0.1507429846734551,0.5025305238191415,0.004342555999755859,0.2920010593743375
0.12492680549621582,0.06755477036793377,-0.8443790880297032,-0.022931009531021118,-0.4100677232664898,0.15155273162225896,0.5931612246659006,0.004671335220336914,0.28993227673351013
0.12950944900512695,0.06558368033646245,-0.8392998364584876,-0.023536473512649536,-0.4123313857313974,0.15243541128693133,0.6643643734199918,0.005111038684844971,0.2876686142686026
0.13382863998413086,0.0636761063291432,-0.8448940351936052,-0.024100422859191895,-0.41446188876838025,0.15326303287764148,0.7282646351223813,0.005534470081329346,0.2855381112316197
0.1376049518585205,0.06196982321153942,-0.8123353304214352,-0.02460387349128723,-0.4163171394307859,0.1539812971976223,0.8487155049103008,0.0060062408447265625,0.28368286056921405
0.14209198951721191,0.05989713349884495,-0.8109075223760706,-0.025182515382766724,-0.4185063996069745,0.15482601287551012,0.7937565985083921,0.006599247455596924,0.2814936003930255
0.14633679389953613,0.057892490624279196,-0.8552163851609141,-0.025735080242156982,-0.42055626868572316,0.15561418544614075,0.8057408234137486,0.007144570350646973,0.2794437313142768
0.15072178840637207,0.055778417559395756,-0.7569316969234293,-0.02629709243774414,-0.4226457485641809,0.15641489019026605,0.8017148728596054,0.007701456546783447,0.27735425143581904
0.15476560592651367,0.053791268228211876,-0.7405002010571006,-0.026773422956466675,-0.42454179798597125,0.15713915318673205,0.7777932364274288,0.008238554000854492,0.2754582020140287
0.15887093544006348,0.05173837794053198,-0.5538786675211476,-0.027206391096115112,-0.4264310693905728,0.15785866943877858,0.7579443639279321,0.00878530740737915,0.27356893060942716
0.16385841369628906,0.0491981858028927,-0.4686783185846282,-0.027618706226348877,-0.42867056326071024,0.15870882230229005,0.743104522931846,0.009399116039276123,0.2713294367392898
0.1690988540649414,0.04647715532092096,-0.3744663942798232,-0.028007149696350098,-0.43094834056440845,0.15957050930811995,0.7195573935279618,0.009968757629394531,0.26905165943559145
0.17386198043823242,0.04396017554863295,-0.3415799958578974,-0.02825126051902771,-0.4329431733169832,0.1603227180089774,0.7266262136869807,0.010480523109436035,0.2670568266830168
0.1788170337677002,0.041300026221605675,-0.2706343206857572,-0.02848416566848755,-0.43493377336298805,0.1610710983387971,0.6602916563006905,0.011066257953643799,0.26506622663701185
0.1837148666381836,0.03863124815518576,-0.23987793098724444,-0.028676152229309082,-0.43680873555373967,0.16177399686337587,0.80653665084887,0.011606991291046143,0.26319126444626034
0.18848443031311035,0.03599718335748977,-0.19922051172825156,-0.028860777616500854,-0.4385388787482623,0.16242090369511933,0.9045638655044038,0.012224018573760986,0.26146112125173765
