time,ref_0,Velocity_0,Position_0,ref_1,Velocity_1,Position_1,current_0,current_1,input_torque_0,input_torque_1
6.9141387939453125e-06,0,-0.06694534323940109,-7.62939453125e-06,0,-0.02365580227340256,-1.1444091796875e-05,0.10665897279977798,0.16426174342632294,1.1444077244959772e-05,1.7166115867439657e-05
0.005547761917114258,0,-0.002249242581410335,-7.62939453125e-06,0,-0.019723479939250516,-1.9073486328125e-05,-0.24078819155693054,-0.1394578218460083,1.1427169738453813e-05,2.856793798855506e-05
0.010953903198242188,0,-0.03679751575851882,2.288818359375e-05,0,0.015948323283108377,-3.814697265625e-06,-0.08094280958175659,-0.37835848331451416,-0.0001283910678466782,-1.785133281373419e-05
0.016304492950439453,0,-0.013109956459451524,4.57763671875e-05,0,-0.020846983469110743,-7.62939453125e-06,0.009820237755775452,-0.11182807385921478,-0.00023490359308198094,-2.4273398594232276e-05
0.021131038665771484,0,0.011139375085398995,1.52587890625e-05,0,-0.022672715472462714,-2.288818359375e-05,0.08812181651592255,-0.04588179290294647,3.6222620565240504e-06,0.00010009737889049575
0.025884628295898438,0,-0.07527813047057913,-1.52587890625e-05,0,0.05616100959433174,-1.9073486328125e-05,-0.1971500813961029,0.0395125187933445,0.00023702661565039307,6.858931737951934e-05
0.03062915802001953,0,0.009032768662500048,0.0,0,-0.02220459192752378,-1.1444091796875e-05,-0.17330922186374664,-0.03367774561047554,5.374039392336272e-05,-2.3209955543279648e-05
0.03530240058898926,0,0.024715251935162077,-1.52587890625e-05,0,-0.025200648153862918,-1.52587890625e-05,-0.13853049278259277,0.04913809895515442,2.2990636352915317e-05,9.084499652090017e-06
0.04051661491394043,0,0.01666334790103947,-7.62939453125e-06,0,-0.010454434646308991,-1.1444091796875e-05,-0.3581502437591553,-0.120158851146698,3.592050416045822e-05,1.6944724848144688e-05
0.04542422294616699,0,0.013994991176128489,7.62939453125e-06,0,0.014824775865705773,0.0,-0.33842727541923523,0.10829047113656998,-8.908040035748854e-05,-5.204663102631457e-05
0.050357818603515625,0,0.04198939446682101,0.0,0,-0.017101955610811116,7.62939453125e-06,-0.008211377076804638,0.02326110005378723,-2.567458614066709e-05,-7.609070598846301e-05
0.05539751052856445,0,-0.01568468642728941,0.0,0,-0.027166830533251096,-3.4332275390625e-05,0.4189634323120117,0.2271796017885208,2.533492624934297e-05,0.0001647731987759471
0.060327768325805664,0,-0.032397064027755516,0.0,0,-0.005960374810678105,-3.4332275390625e-05,0.14735198020935059,-0.12431630492210388,1.0151707385830377e-07,0.00019302657165098935
0.06542062759399414,0,0.030941437132195427,-7.62939453125e-06,0,0.006211087150996272,0.0,0.017031386494636536,0.06722497940063477,3.650002690847032e-05,-0.00011270806862739846
0.07110953330993652,0,-0.02504736067168115,2.288818359375e-05,0,0.034907685999523756,0.0,-0.01135195791721344,0.1143738329410553,-0.0001012548673315905,-0.00010093423043144867
0.07623100280761719,0,-0.03539312025409466,0.0,0,-0.014808130783799873,0.0,0.04953417554497719,-0.03993168845772743,-2.4692399165360257e-05,-3.432585913287767e-07
0.0810098648071289,0,-0.03305244547559489,-1.52587890625e-05,0,-0.017289242772073134,-7.62939453125e-06,-0.00878840684890747,-0.04641540348529816,0.00015605763474013656,3.76983625756111e-05
0.08590841293334961,0,0.07555460443254368,-1.52587890625e-05,0,0.029570957920521,-1.9073486328125e-05,0.06040485203266144,-0.12338099628686905,7.489079143851995e-05,9.311953181168064e-05
0.0908806324005127,0,0.04194259571746526,7.62939453125e-06,0,0.01515244610877235,-1.9073486328125e-05,-0.11606262624263763,-0.14034231007099152,-8.808117127045989e-05,6.654271419392899e-05
0.0956416130065918,0,-0.02078732859567439,1.52587890625e-05,0,-0.01162480787705182,-2.288818359375e-05,-0.03227853775024414,0.06371109932661057,-0.0001296132686547935,4.7211593482643366e-05
0.10052824020385742,0,-0.030243636911729623,1.52587890625e-05,0,-6.189537247642013e-05,1.1444091796875e-05,-0.33822572231292725,-0.07485999912023544,-4.875901504419744e-05,-0.00012171599519206211
